Central Planning Mean,Smart Market Mean ,Bilateral Market Mean
-5.173479035015018e-11,0.0,0.0
1041.99271120204,451.7881013883142,246.40934189045575
1831.4842565378863,575.6372814401218,384.9407017718487
2890.04581725543,1129.3975542345156,619.3208668823852
3818.306914971119,1641.1986972733112,840.6269339396428
4550.952306473896,1885.2429402539456,1016.3892675998283
5434.406964734334,2170.698371291892,1149.310315620896
6039.826863447395,2559.408744551395,1240.4637053651131
6766.177116916749,2875.71244419118,1462.7808334890326
7391.558961137873,3047.031006542249,1638.7587579213082
7912.800089209557,3244.3792159420573,1753.0336509321955
8387.49072419593,3249.182754360252,1837.837674365531
8907.568298308539,3497.745095743834,1912.6323107864914
9537.934313871508,3890.3929680590827,2082.0846465727286
10186.221484645454,3996.5522129407855,2221.9394520115106
10802.19259835454,4205.1289692520295,2404.2549629537143
11435.06754099833,4547.083818142717,2543.023874120443
12078.436266430119,4683.1687532104515,2737.149770013543
12635.667480479082,4872.862786361944,2873.8232496539
13177.34898263924,5348.185814352859,3025.0881520880444
13707.264952717676,5674.474682346705,3333.7322773625465
14054.400309622504,5938.712273181947,3415.2295372745925
14401.397316011371,5972.866211793818,3499.419669661086
14748.807204650753,6135.505543345775,3559.8976829702624
15107.340526135116,6166.625698720734,3704.8229202235093
15546.193132315355,6178.235890522108,3748.3096610780894
15871.381339074587,6235.32417488331,3790.2743099091
16367.862870195999,6468.578414206462,3996.6617610852472
16818.97117683637,6739.878159820506,4137.3570483074345
17050.498448835246,6995.447680346711,4243.881783158973
17376.63446033457,7188.725352582784,4508.352948996645
17404.58779666278,7091.069922512772,4435.213965535928
17553.41482052711,7241.611450539236,4519.250905926172
17851.52222738246,7313.017966203392,4593.451639865422
18088.682544175226,7358.773053865785,4740.720645127556
18285.07154153461,7522.645572188943,4842.71762888111
18477.92127012326,7610.0064549499075,4887.090315410369
18416.787022124845,7487.294244212419,4862.223948689671
18765.759106666563,7573.261364360718,5054.316176180879
19006.986306937295,7740.5725420792005,5156.73134440775
19234.898753025096,7812.295831514664,5296.303554233513
19316.36825950592,7764.70944965092,5295.005062943001
19315.606525628886,7826.841891450524,5174.154675948813
19541.84024826754,7999.304539300734,5285.037193204163
19521.48917467642,8063.574277318061,5352.538969871305
19677.73537169044,8036.326378925514,5460.51074602693
19805.096514187066,8151.329067057479,5560.2152003326155
19819.113980203198,8151.552233036062,5580.106302895956
19757.494903327082,8089.9440921143105,5561.0274805068075
19847.877132801303,8349.135013625324,5597.35507536421
19822.213805562882,8259.06441519862,5665.8074252918595
19905.109744813322,8261.619636748692,5592.960563811381
19941.141548438714,8342.777412135285,5543.606297867184
19896.336597455327,8268.605538377327,5520.5226445577655
19646.988161031943,8025.1169627698255,5421.864549952115
19632.661654121493,8011.571521749174,5444.515985960566
19485.78051604803,8086.808796342673,5391.542172690588
19469.344763166526,8094.812834398625,5535.706382026539
19418.095723947787,8177.155294943543,5541.242545471539
19215.15972713696,8115.8148866852425,5447.014819622261
19095.581635460636,7919.181239992897,5391.665473730707
18797.12258139957,7792.939705117897,5344.599211311483
18481.857372689337,7842.7009536771,5158.189321210923
18209.17865073493,7543.254647345355,5112.104928440391
18055.729876086407,7596.834132962926,5025.287289077617
17696.357558054104,7353.736177170787,4902.019261962324
17493.677360643385,7300.74775799577,4844.76957114983
17084.900853605654,7162.224671949356,4637.7729526036655
16868.0610833625,7066.033618014604,4559.03984825454
16547.206027134034,6910.187296632503,4440.5793417285695
16089.93239925121,6748.517578104962,4337.1171399674295
15800.195788883051,6662.041807588925,4326.797930877566
15445.563702950134,6478.222975149649,4176.015677991532
14944.146945049608,6250.596180446417,4068.965411063188
14575.834117265305,6047.919376715909,3891.515551104105
14104.115477790396,5689.600461834569,3669.3805991467398
13739.998158478009,5463.126359191738,3486.4226372502035
13481.210681739549,5371.047276764322,3430.3409372474503
13010.0321944821,5293.220861398462,3324.592914612369
12788.33488064068,5238.964972355039,3263.7812390576396
12404.609324539133,5099.340882329823,3190.8136098937066
11991.613687180316,4999.186801842123,3105.244686257758
11459.270039462697,4785.932951889379,2921.9437537694735
11010.427479487818,4682.593920394182,2859.6576222617364
10422.414062458942,4389.624079504487,2678.9793060875945
9895.626154207064,4207.60399466657,2556.2982271072724
9503.071568825468,3976.4781410309224,2422.937402289621
9083.26546418398,3792.2431911125605,2327.0334995040985
8262.225984762066,3436.2057172001514,2081.467082296116
7765.942692758337,3189.387475545256,1956.1684756949162
7201.064501135552,3030.1596834684606,1817.7786251213815
6579.371512082968,2756.370046199372,1654.6689577644024
5897.870538698679,2495.16057543183,1481.9789830454217
5185.088864923436,2255.9147844745603,1315.9014851580228
4512.961537096067,1981.080012737657,1151.7326613896432
3868.8947897232547,1723.6656740143953,1006.5691408024344
3306.470764305577,1464.5933121640264,848.9995454540546
2450.7631284655295,1051.6797642603633,612.8393742781449
1529.1100406065236,603.0766718775267,362.1903518950913
809.852258514329,307.9416187355382,175.42760083183327
-6.217922731366343e-06,0.0,0.0
