Bilateral Market Min,Bilateral Market Max
0.0,0.0
139.63703892966907,414.687480181125
172.08032721611448,635.0609967353366
389.176905803949,886.241216421351
507.0963547831607,1006.1976408151286
673.7813629932502,1150.6839525781475
622.8395153388201,1249.8797106454613
867.4985883861882,1484.0258794417568
971.1613292709626,1690.919507943756
1100.8426790495096,1885.195232073701
1156.6292937650924,1990.7161214680236
1362.1605349668098,2036.1291559403471
1462.8550696816637,2398.836751748815
1650.3887191619888,2602.275792297947
1865.9859385993695,2676.167214398527
1889.5014325519714,3005.882280445123
2063.6693202017887,2908.0396988114644
2112.910669825451,3120.1417382489453
1973.1930797295881,3192.9561420368937
2017.793832155323,3405.540637504466
2384.875416257837,3336.1233878759704
2403.8810033158697,3499.5078959387283
2601.4549741817937,3701.4276807846763
2667.9109449162206,3847.451484835845
2685.4330967621754,3856.272414637293
2858.3347342541056,4050.2678510726437
3014.0940330796,4040.741658382438
3086.8095283511902,4030.368761097965
3117.16667898943,4481.830700013954
3275.9317628329263,4265.7929292464505
3331.5732524418418,4437.605933674429
3283.312994400996,4503.463427056231
3640.0978702816356,4672.650572011738
3653.29540891121,4823.601873039574
3605.2928076131175,4855.247088941567
3705.5169673082128,4991.133113301254
3607.7218236623157,5075.384338361509
3832.941182529852,4760.854674458344
3749.3607918178386,4927.36101199979
3949.184345314021,5156.514824697671
4137.030037122553,5160.830922940506
3785.7421874656357,5137.817894860556
4051.8097582217742,5206.807548994264
4042.684027802956,5196.310757934596
4252.740048329259,5233.227835910016
4229.322559337321,5364.258182476173
4147.290359319028,5359.898851720078
4235.916143019589,5372.921750030771
4338.056720473833,5452.500942312836
4534.885991046853,5909.0807327325165
4123.167119346894,5518.476283323529
4437.672271625495,5445.374041339179
4287.461008945196,5871.241319308225
4441.275651539487,5534.7321635421395
4372.294776245944,5665.214739765121
4252.58494670302,5445.005519277489
4384.844684690041,5605.058667303703
4141.0809192036395,5780.409674289047
4212.1252245427095,5527.6134520240375
4383.85641907253,5583.193397835217
4236.292419342673,5388.740379112773
4184.083839521802,5153.539984367482
4127.732750472933,5502.963572669185
4040.7116204036065,5404.916888211868
4160.777142595674,5109.143429868673
3901.1066337118536,4985.54915652873
3841.9674806020994,4989.19485798652
3744.8337584378824,4860.963784715066
3584.4797259686165,4971.914548644811
3580.7304977747553,4623.689207288233
3346.2316674165704,4322.5819133443365
3335.72181929418,4463.505434826759
3284.442818857533,4324.380055142901
3028.935927648643,4473.429805798223
3202.041439791312,4174.494082080506
2963.984447685354,4350.320956711243
3014.746385711216,4223.5687616891155
3013.533779784135,3993.4539130078483
2780.4214533949707,3863.2193406369042
2386.241020211346,3890.275522277101
2417.9622843968536,3638.6663327004644
2474.307192905646,3614.011728508878
2134.2175257600175,3250.7654062388465
2195.471042208941,3068.4140297832637
2080.4917279410292,2905.157230681405
1848.029933929647,2727.523160239987
1754.4281437210448,2658.226561333897
1558.9141769464768,2560.6879348686343
1506.4429156944389,2367.8671089925047
1405.3952554604912,2225.433664498909
1399.156336206128,2164.5200803675107
1219.6360177614552,2088.8963328267564
1083.066916781172,1989.7520214741526
1071.3002474164678,1725.0015215655585
893.5157786285854,1506.7305578462692
722.1120183318126,1269.372146777343
540.5393146419228,1026.8186353946949
398.9961278856208,845.593007344185
239.84075751258933,573.6894146425766
141.4097051266872,383.8865536724479
0.0,0.0
