P,lagrange_multiplier_theta_mean,lagrange_multiplier_theta_min,lagrange_multiplier_theta_max,lagrange_multiplier_theta_25th_percentile,lagrange_multiplier_theta_75th_percentile
0.0,39.02752174509138,35.50622175223381,42.151512655389624,38.42147406712429,39.93292782658676
0.08,35.2525691067483,-0.010559089207752947,52.01737410584737,26.59294092760451,44.60614284177545
0.02,42.16707221175729,19.55474380657842,50.86152565149463,38.49427456096038,46.80677730741154
0.12,31.149984962149304,-0.0016943137454994428,48.41149496808498,24.99417888061942,38.588568413361045
0.46,16.50004313460917,-0.038650301571109935,40.22104572531816,12.613675263570421,20.73196681455569
0.53,14.331985923699795,-0.028376358283797032,40.145641292637286,9.210465675432975,19.183965264508405
0.19,26.817748210340344,-0.00022588068894791036,44.36108907152055,22.07009465718761,32.72593909859603
0.39,18.801297991418107,-0.07181069461682199,40.35965146028681,13.055124746321665,23.810430625613126
0.5,15.230061433337749,-0.04915318446189154,40.16574217459931,10.315908859819308,19.718804066635805
0.43,17.43305475753219,-0.034305582261300316,40.25069347197292,12.699021325662585,23.07746725289139
0.41,18.140363284522962,-0.06587991579490549,40.330493731053195,12.698922834751905,23.70012420091626
0.54,14.045940645559863,-0.023244173986686434,39.550168900080976,9.210342077048205,19.18399146716861
0.45,16.783071585968305,-0.02859895481699226,40.23087939294312,12.613546030046194,22.56104353632637
0.48,15.897823295990245,-0.03138549436650706,40.20346729495502,10.494456218123082,19.839720125223245
0.52,14.629163777617858,-0.02516411509548888,40.140462355988056,9.559312754539373,19.184204859168872
0.6,12.049553505872508,-0.028414570086853885,39.50330215482577,6.6162621341325485,17.693019930763278
0.26,23.58604370991163,-0.00435160773563581,42.51575797546666,19.40822216887654,27.926528622345995
0.25,23.925517499819147,-0.01573349694789883,42.87277448922363,19.408291660885563,28.11036845000416
0.72,8.407052138812647,-0.08090933438288062,39.009828161038506,3.7723062255452477,11.241861280716341
0.73,8.070003107302636,-0.11166964595682138,38.99839096449022,3.7056472326466476,11.188675302958352
0.66,10.236627209142924,-0.0259479341501212,39.215442705035414,5.591764598391141,14.25619475260275
0.34,20.53148653595489,-0.00410698413302768,41.12406328625356,14.415959249701688,25.766650802530748
0.33,20.905415669519364,-0.004217219559620844,41.26278916125817,14.415935172813317,26.744265031177036
0.35,20.21959091578345,-0.004431852903778122,41.01906247378814,14.388648603510758,25.76652234147939
0.37,19.509477169207763,-0.0013345824648567373,40.87556872629219,13.542517364609214,25.09837147145967
0.71,8.687841400019154,-0.02117976388652565,39.02337689212503,4.468478579936768,11.668972447223217
0.05,38.385345286649276,-0.015022975120295712,53.749820983499035,31.542723803428984,47.55486490567805
0.32,21.211600498151544,-0.003949427136856087,41.263072005743766,14.41594080459763,26.744305705000393
0.42,17.74981664337578,-0.031222587729772044,40.29667241364049,12.699027002018621,23.700366902882436
0.69,9.31991642758111,-0.012243811387721237,39.037232035896736,5.437167050246318,12.032770091881478
0.31,21.511788636755213,-0.002235794688996151,41.35769869234243,15.216102524958657,26.84013158596183
0.06,37.10219946667614,-0.011492777497487339,53.09426094934033,30.65962298327974,45.95712564924746
0.67,9.897564061638626,-0.014598980335806644,39.25427022591546,5.4380206156960424,13.043628374575938
0.04,40.406294478716475,-0.0002934798811864425,54.272519093643666,32.519367938730284,48.50894447834109
0.61,11.747797381117005,-0.0190808978210093,39.48010811346468,5.869811012683217,17.69299992023881
0.64,10.850451010719476,-0.012573272475938424,39.34422038718803,5.799435454854322,14.702331558403742
0.65,10.478228869094059,-0.010988211219013166,39.31912785121204,5.79919876263882,14.698093031137882
0.4,18.449582998789445,-0.05934582819621781,40.36722396382987,12.698934315538452,23.700526396411867
0.03,41.41573808629186,9.862223798506875e-05,53.69986959929643,33.27030623253448,48.425462846349866
0.62,11.450919702842304,-0.03136320702376949,39.4361131365375,5.869706607245623,16.710854218207977
0.11,32.427884046222765,-0.005194190606495397,48.810062329977235,25.79985623062679,40.29061016399476
0.24,24.544906623297077,-0.0012331405753549518,42.957293339305295,19.40820670101272,28.67043307600415
0.09,34.17942510563042,-0.007974549056839919,50.75289888601404,25.800120978900285,43.57891005252177
0.59,12.406267052873925,-0.01859271740692492,39.50561573074818,6.8649019915895675,17.693016488507524
1.0,-1.069854967119125e-05,-0.008392046171371691,0.010644685351485184,-0.0019478102338638546,0.001901635137556394
0.76,7.159813518649333,-0.007917178131912728,39.02951734153924,3.47281269759313,10.753516506529774
0.55,13.690374870993603,-0.018060798903734465,39.53655477752353,8.758340646766904,19.048254559499362
0.63,11.22231411640596,-0.011833903731229611,39.428590966749084,5.86979196960813,16.436856612189047
0.23,24.90272755328073,-0.000506147430844095,43.2499762440158,19.40826517335067,29.791749630267706
0.79,6.241291822110195,-0.05591924189934794,39.01583299230683,2.606297201245529,8.17848536827117
0.36,19.83999539592227,-0.004257486298492097,40.974545294772014,14.388652172305289,25.443299519130402
0.68,9.607482550458736,-0.0128582911306232,39.037921958209736,5.436357535827684,13.043501768396638
0.74,7.793919493537669,-0.12340472919756706,39.01203468219399,3.7033252889986823,11.032813835442834
0.29,22.43849302443474,-8.396936980759051e-05,42.02466035830018,16.610547806677758,27.755372222686415
0.27,23.154343250978982,-0.00025283182782942504,42.26987581324402,18.12425090101042,27.92653019038363
0.18,27.215916097296752,-4.7840040092950176e-05,44.84140278877476,23.150832530532774,33.50263071316525
0.3,22.077604672912674,-0.00015832579107311062,42.46568170474286,15.216070373276501,27.691751341156362
0.77,6.871632870688146,-0.008807872706851683,39.03110022748038,3.4144481807680735,10.078831706206081
0.15,28.445443895256012,-0.003437497944222656,45.82093475374103,24.409838085151623,33.501208239338986
0.56,13.402266041258235,-0.02290927839540835,39.52656903154282,8.736621718247267,19.04811352515436
0.7,8.987397222373627,-0.012604522031217869,39.03951602396397,5.310081229061917,11.668775464030814
0.51,14.979673056690595,-0.023828223189472197,40.133132148918286,9.559386178337455,19.18401451892756
0.78,6.578177837017122,-0.00025429639442631213,39.068026138451884,2.8181516492630037,10.065668299994842
0.88,3.6116492719117157,-0.0016847403063717792,36.11465542480949,0.0006127919647934688,5.604703067481898
0.44,17.132169411315314,-0.03966403199289559,40.249117910451616,12.698978797296103,22.82380536854142
0.85,4.510787355362094,-0.0046327346666217295,39.03614802166611,0.0015495253693400546,6.640106474855497
0.58,12.753439165142188,-0.022702605688035504,39.53011503003389,7.306414752375304,18.52435178465973
0.57,13.034536236676198,-0.022867884617198797,39.51728805939294,7.304523671735976,18.853745103641646
0.2,26.320693861043747,-0.00018300509132984644,44.39105201796208,20.653071826125103,32.72598065975142
0.01,43.91136236834647,19.554608412478007,51.759629416530544,43.63637535423486,47.77833079718276
0.84,4.803891628777863,-0.00568366071285098,39.03808173404943,0.0017829586173787604,6.640106471919825
0.97,0.9366957966568198,-0.001747758588489745,36.1101987541542,-3.7098573568705717e-07,0.0009051498837912009
0.98,0.6027771545370821,-0.001584988197413928,13.88723073120401,-5.601159752122165e-07,1.9068447492665008e-06
0.75,7.50636289139485,-6.771562757634797e-05,39.07573374766213,3.606669924079969,11.019289916878515
0.96,1.1631800748539962,-0.0006119909723476535,36.11825146357384,-3.8815188707630455e-07,0.0002908334415415714
0.83,5.122759205484039,-0.0004442272259490565,39.057965234876264,0.0012083352345366727,7.247129744074549
0.82,5.422055032329683,-0.0005063077273810279,39.05875735555733,0.001946923569250636,7.247224670744981
0.8,5.947377239454587,-0.000525293298140106,39.05991062065079,0.004985029990193457,7.899593381444237
0.94,1.7769366560534068,-0.00021060459260957565,36.12011458157078,1.6893601112455414e-07,3.0943366566110804
0.99,0.35561457953178227,-0.0018783269282968695,13.886359622063937,-9.144359958829229e-07,1.3882588479618985e-06
0.22,25.422214539917995,6.29951248747318e-05,43.66145150159123,20.17082153549171,31.238419434344614
0.95,1.4935571013884819,-0.00016557780387471688,36.12029921466521,9.249329407934326e-08,1.8955251619715212
0.9,3.003289489457187,-0.0002478060419242034,36.12175740767153,6.589040535409652e-07,5.247235537972122
0.86,4.213967538843193,-0.00032075601891179417,39.05812405525918,9.267373915422539e-05,6.315297404815949
0.49,15.564512359018392,-0.017509267449606014,40.17183834655209,10.376385728085667,19.83965703911434
0.89,3.288202790490187,-0.0001714860605304125,36.124581202402176,8.103644571710866e-06,5.294883383970086
0.16,28.024102053224986,-0.003370363678790511,45.39249854353414,23.89676697217988,33.50094536104742
0.21,25.89904944684082,-0.0006032923036194404,44.2938958292794,20.65309203247746,31.23889833237001
0.13,30.364658463963863,-0.004169399671340557,47.353125544489174,24.982953881423732,37.8020712241768
0.91,2.729435055627909,-0.00027959517995279626,36.12144074610688,3.1431685365568285e-07,4.204120198353753
0.38,19.140482494213998,-0.06936560540944825,40.390634729123136,13.055103879937228,23.809546888941526
0.92,2.4029563492666757,-0.00018328550136859079,36.121660725327956,2.2714028413695075e-07,3.810906123846313
0.47,16.194198121423128,-0.018990695571883265,40.19613158203157,12.189296024993094,19.839682893886025
0.93,2.0889278144636525,-0.00018914520186941175,36.12032919014715,3.243548859499512e-07,3.1681884612818987
0.87,3.8848547966124225,-0.00042369083052573586,36.1255512950705,0.0003805024001007906,6.315169585801847
0.17,27.5565621888495,-3.382637572713065e-05,45.10838772788273,23.151735962601506,33.498068488849206
0.28,22.65712911744052,-9.482436170316078e-05,42.01480943924716,17.018551797426863,27.755378412194275
0.07,36.56827696995215,-0.017864288442176246,52.85848721710879,30.59769549059758,46.108002754361756
0.81,5.696259045939287,-0.000527211896184987,39.05968438716579,0.0018956533469016712,7.632922474388122
0.1,33.276209517718584,-0.007609148994625059,49.28570359340887,25.800362307431783,42.79477312398758
0.14,28.96371525368296,-0.0013814335298043545,46.24153394384783,24.705688013968164,35.529478845290825
