Central Planning Mean,Smart Market Mean ,Bilateral Market Mean
2.0241415738689603e-07,0.0,0.0
879.1355072739565,507.7386215341479,349.58711783227375
1596.8444385766868,756.9744320363623,506.2009593329908
2376.8989196344005,1207.3344169308393,779.274152940175
2642.733169287442,1295.0628863125748,846.6067585018392
3311.9103236813194,1673.271320336321,1085.1330804426239
3620.4563579955816,1780.2685776119788,1244.8138236323578
4105.7305839776955,1878.5167064163606,1425.614619037868
4671.117177612197,2118.0868988853445,1576.6021898873487
5170.493231435779,2373.5481015724235,1784.9345584061336
5855.4092557859185,2748.530077115257,1940.3768532930978
6282.425890411792,2922.751813288367,2105.1538875453925
6673.644908095477,3077.8868527304003,2239.1185136633935
7106.546259315599,3413.944109824428,2532.10674748117
7906.69147403854,3864.027884563371,2759.9285814211707
8334.060850543661,4093.238494062516,2838.3455121193465
8659.230691744386,4279.285564095855,2938.5696844085523
9070.389892681016,4500.7868484046285,3174.5426437952865
9210.862434007868,4607.980611183657,3230.845520678659
9443.189166988373,4749.729801764921,3351.079769683801
9777.647852587035,4805.116724108537,3350.0179164001356
10322.511757583285,4969.62474616088,3499.967671742155
10532.465973305762,5057.539582900055,3608.571877078379
10886.304129407774,5209.535427459508,3717.7136141424103
11254.797212109104,5449.141023733664,3945.913123166162
11719.311281406117,5732.19844498923,4165.613271210261
11997.65756594953,5879.438052105816,4274.499015929783
12453.629441576753,5996.294921344153,4377.299020298754
12764.263711546844,6224.040850110217,4501.828270496604
12769.102097089119,6242.204673932014,4619.593379386381
12999.519017181748,6319.804901909072,4758.849382516776
13514.120574348126,6378.934388465572,4840.693217898131
13721.679854276306,6438.647478716186,4951.761638629383
13800.634910018056,6529.542060918851,4994.908972107919
14217.125988709455,6650.203982562529,5113.021331801271
14259.908105060156,6595.016528590422,5079.362383046539
14402.106179818406,6632.520494220975,5102.087020443469
14537.238810428324,6695.683753026591,5155.163453534977
14738.040739965156,6774.03255831957,5230.202784702161
15097.377801482122,6993.5370933253,5465.14082525078
15140.094902127299,7048.849879646146,5418.783239711177
14982.328684911448,7001.490185054128,5339.320766335727
15133.183652620295,7020.454621255361,5408.830260665501
15381.878693902067,7135.0338362663315,5497.8404433873875
15457.864159408404,7270.623152220476,5534.162695323834
15444.791442554644,7285.236215507532,5479.4290152961985
15554.180645536417,7326.843267503755,5587.696144037652
15714.98492628361,7511.559366587557,5654.697872735402
15487.766546698744,7385.065084568218,5578.981765759846
15375.691280359712,7378.2292418644065,5535.327846324759
15304.040115447724,7330.2693694837435,5504.579846513545
15298.505269908352,7345.229131426451,5509.666970415765
15228.481981638046,7373.308715519648,5502.769107305681
14994.488554876152,7222.404753592084,5308.045013421513
15098.148024798047,7302.96696061884,5362.627644037902
15060.501175439065,7234.98157748823,5354.299257340824
14934.766720069409,7179.372654616658,5295.375004424301
14615.507675457677,6992.948828496948,5168.659982232138
14396.87338934428,6874.541210719559,5081.025858677085
14281.986388264246,6792.912818729725,5029.612326199388
14397.133432181636,6858.471603992082,5109.538782507132
14411.061432606064,6938.339155716894,5159.349743668401
14307.669241005464,6810.285978786385,5089.872405709122
14146.128772275479,6811.998525411502,5104.678064503916
14269.26866209096,6771.594460603759,5106.580590038113
14323.344234894326,6763.002735513182,5126.714077704411
14201.379922227934,6706.151594463387,4992.729834620148
13850.68793186154,6447.8496619592115,4870.973282465004
13807.337294373481,6441.7621903158,4793.180561587228
13672.67505069564,6395.75120110446,4846.048636868627
13630.752570526593,6402.435087886319,4796.240449163674
13260.008542643958,6159.65869550567,4707.746516310363
13052.808064673358,5999.686000477173,4622.923152707947
12438.084789194909,5634.910000330296,4358.473561301545
12272.64126092137,5525.303639080092,4279.300390723143
11685.442889841768,5149.739727473228,4118.390884721826
11275.962605185587,4914.630980217982,3891.404709100469
10977.599097397504,4763.953358057734,3757.8932134899956
10606.359035677626,4665.51754523511,3701.3452734870957
10325.87788859853,4548.435990646627,3537.1591139221505
9845.760622003014,4343.233067831454,3405.631223278509
9511.638454786531,4168.102527261319,3267.1016608521213
9239.239156239939,4145.9543312699025,3173.3643993612222
9004.623176213801,4122.112227291611,3131.731928345614
8533.24040379147,3856.197773772117,2913.4882418734965
8088.184530489634,3633.620482235914,2718.705526994021
7456.190057084256,3348.1912049081147,2500.4695899611106
7037.636990865784,3206.561936022743,2416.4369222540486
6712.899060625946,3029.582425441651,2258.369152026292
5946.541699169055,2642.098833478027,1963.2810970361274
5575.912241765919,2499.813208527412,1857.2948333781053
5096.612436669047,2314.032676376606,1730.966540567723
4403.114117011164,1988.7306195947313,1506.6593681914333
3894.2872520155515,1715.6191854997596,1305.541025393329
3386.3942075381965,1503.4899319447431,1152.5292432538301
2806.7541699891012,1243.9580915433762,938.5237905615955
2152.964854495735,922.4068441561685,699.0779302731964
1947.944701903804,851.1981766529789,629.4716541570483
1413.6001542406595,642.5816916972835,491.6098782249613
797.381673650303,364.4938190411194,282.5351691061449
-0.0007109086690348931,0.0,0.0
