P,lagrange_multiplier_theta_mean,lagrange_multiplier_theta_min,lagrange_multiplier_theta_max,lagrange_multiplier_theta_25th_percentile,lagrange_multiplier_theta_75th_percentile
0.0,40.00333825172686,39.89928645160419,40.206016099718376,39.974251739217564,40.03105666129574
0.01,37.55733513912049,22.58569136424243,44.41637966156822,36.90839353479887,39.14405525200994
0.26,22.935123192814274,-0.0006738545551137065,41.8450628321934,22.101515237204907,23.546434461902127
0.21,24.940052522364933,-0.015586322406797137,43.9737839171346,23.22006851230993,25.70353694566947
0.22,24.611091143482298,-0.014145181653280048,43.93339743642821,22.856440794100912,25.161140357022198
0.02,36.84769047067999,22.602391762953264,48.33050315771489,32.63871920150105,39.73871923721665
0.11,29.573198008041093,-0.025810711091978078,46.86696389738559,27.02480447624,30.91870111379496
0.03,36.06693911932163,22.85786350684527,50.12292605092062,32.05005990389839,39.34053575408938
0.14,28.07483956640998,-0.01637128349696937,45.717823124564205,25.45594713390408,29.255571254710777
0.33,20.63175763213892,0.0037182927202401572,40.151527746898196,18.796070459323705,22.006222771210062
0.34,20.29704214660802,0.002194838885607453,40.43354757158442,18.297536596370698,20.048384625196707
0.05,34.40189308797962,22.660852676523458,52.37820505081311,30.03844684912838,39.58368985024352
0.3,21.56022251441438,0.002816392010341673,40.698883430604624,20.638459524391624,22.006117443503413
0.31,21.196088669074385,0.007220861065150075,40.48858964247687,19.66357631883807,22.00661988545251
0.13,28.510321845025288,-0.019240514178772372,46.33032670285168,25.6644016921927,29.256518256011542
0.35,19.977737351374685,0.0031661271323777385,40.38260645467838,17.749837348091937,19.806994436452356
0.32,20.9440428130782,-0.01012325691829119,40.45858557771767,18.917615999408138,22.005832900536063
0.29,21.852510727413527,-0.0008499450786736418,40.63260440874709,20.79289089333327,22.00588433377013
0.2,25.343437437078276,-0.017309806178374743,44.03656304481306,23.41544282075074,26.19944122378738
0.28,22.150121420919394,0.0008626369845181614,40.84257789052858,21.208851121021045,22.006027418466893
0.37,19.35584239158573,-0.0017272140935560287,38.922726931098026,17.25699693128223,19.193297428450276
0.06,33.38350908960208,22.647130148822942,52.32688065135541,29.073569762016664,37.630723634944076
0.18,26.109729591765685,-0.01751097022170356,44.357865378594184,24.14915835595506,28.53627555576775
0.12,28.914469483306085,-0.01950802909206928,45.65494100292094,26.891358857796384,29.632646667171457
0.17,26.63677455615828,-0.01979052031870765,44.82869993789694,24.16742678286587,29.262568897566382
0.42,17.809327427427615,0.0018930075693681658,38.77841056831765,15.625606823450871,18.272774022991634
0.23,24.222536531120685,0.009450846283371561,43.32781050719461,22.64003915015727,25.157670893902427
0.46,16.628753882651136,0.015138022003007734,40.48610176683417,14.66838355747976,17.746810581029568
0.4,18.438249586764627,0.009829593953501359,38.731253794965426,15.988126105745822,18.821330524698286
0.04,35.383656319731685,22.717718470908935,52.35377358613701,31.25687610161622,40.11446334110409
0.08,31.71852993870363,-0.03734136297241264,48.26661791170797,28.118804350980305,34.185949697590765
0.24,23.640774088858794,-0.01544045215639045,42.205249346931765,22.60226819487876,24.324721801158702
0.07,32.533171469563094,-0.04643121682947893,48.55466202459863,28.43085730799733,37.44097266958004
0.15,27.64306345342939,-0.014396590890573435,45.34363025293115,25.457104893846328,29.25623580057336
0.43,17.490829567974863,0.006774431477168719,38.41660651530647,15.48510516951501,17.74454722876518
0.09,31.060940781809855,-0.033269180077628135,48.195750255867566,27.78737807497542,33.70605861585223
0.39,18.73401758177643,0.0007126340718137669,38.77175085248686,16.482257401501816,19.022170300882173
0.25,23.301301155431943,-0.020340412890323734,42.084886947232846,22.382229861647026,23.54403207697296
0.45,16.86085086153516,0.006460155212071328,38.34044401408653,14.991551180112813,17.744066905971174
0.6,12.208386661208744,0.0063110795587526525,36.41164758823483,11.312924405341201,13.405381900419268
0.41,18.15272437156594,0.003541851368073168,38.70448293642713,15.625059924857696,18.2730513051538
0.44,17.211424122862955,0.0037542363401925627,38.38687170277631,15.32234021102699,17.742777153989906
1.0,5.511737957282669e-06,-0.0008757198290489098,0.0012010794594384214,-0.0002149520623841804,0.00022521238639354956
0.19,25.713986341755348,-0.015948392832090263,44.054526345610086,24.01413386497467,27.344144775067832
0.1,30.5760763551768,-0.029112413099294798,48.23134843548208,27.43461109174777,32.23807559816207
0.61,11.893676060697944,0.025064058121172295,38.45133709476962,11.09433151280305,13.119847982535076
0.16,27.123287814934198,-0.012118870871532295,45.955790993298784,24.699416720105347,29.257510153696764
0.47,16.304354763181053,0.0062574151746943585,40.275379023427696,14.411448790845395,16.989814706205287
0.27,22.51292227121539,0.0038129204907484393,41.16566323074513,21.77282515101851,22.00623338753744
0.36,19.68654913063389,0.0010564254196125944,40.388929499240405,17.52898291869536,19.806716905408518
0.58,12.774006394587639,0.005553226659362309,36.76859470242615,11.516714949667172,13.738481730916236
0.38,19.061737175164563,0.0011586456206238438,38.83651498858053,17.012261410705552,19.02232973447488
0.69,9.41823475931237,-0.02576981593868055,37.58160091878873,8.113024974959334,11.214099828023699
0.5,15.38495920109324,0.03222645573361227,39.436164590765,13.907471782959474,15.87336351927152
0.56,13.434921132687851,0.0004859841433813017,36.81537478955745,12.10326597507144,13.998514485766254
0.81,5.855526259772297,-0.000600167925217221,34.46858499547008,5.105614572120652,6.660909595652448
0.87,4.019201655941512,0.000334499891701423,34.44512495621738,1.8663521273677584,5.433372958509203
0.64,11.001841789138037,-0.06709573363026422,38.45473321253233,9.8393078761884,12.248943527960702
0.93,2.1394556334031885,0.0014118372362172948,34.41160447129722,1.188046013127758,2.2647110042922525
0.86,4.274490690845847,0.0001961351637085329,34.455507800316646,3.075202039163388,5.43296388860952
0.62,11.560518714740738,-0.073549956625234,38.7603931987924,10.758231208901607,13.118859964711906
0.63,11.298480003795994,-0.055212668736796644,38.39777500448787,10.260685142351011,12.246900953827254
0.53,14.439604577278274,-0.009417152445221788,39.416033226352965,12.632256300784952,15.347508453617754
0.91,2.774784251934227,0.0014227455733375471,34.43527412074434,1.1919553596614008,3.6834397594447914
0.83,5.1916092411305055,-0.00025347677299780713,34.46608538127669,4.177192218259538,6.660720538858806
0.79,6.419897608609196,-0.0012478349350857343,34.50938098280322,5.593772510167788,8.109584870891249
0.48,16.07214780671032,-0.003914482216600845,40.0992035428322,14.234858417543368,16.99087223079263
0.51,15.05943016893445,0.028994945762281787,39.45032998927202,13.36425167215822,15.860417997888483
0.99,0.3553329970729067,-0.004194464905615092,7.1299129164263935,7.279339050259015e-05,0.4279066621400504
0.65,10.65448944580101,-0.04831692272053445,38.130287246385244,9.703302205621972,12.24456120681495
0.68,9.765485230488219,-0.030144062270311522,37.8064536371273,8.872050598219829,11.212606503416293
0.98,0.6211058293454761,-0.0013992861472137408,7.127933018276259,-0.00021426562411022698,0.4935936714888338
0.95,1.5401412697967578,0.0025624708772435945,13.486361464236309,0.47310316063485297,1.334027436042081
0.85,4.600182839986222,-8.3829422100834e-05,34.460368824591605,3.4384641172836705,6.488107347110375
0.49,15.685344309138673,0.042300946563768704,39.85150335332371,13.941030125987833,16.507932635339582
0.84,4.872781684629204,-0.00016710127979902012,34.46125814343557,3.438147572587571,6.504058279690976
0.67,10.015041412414368,-0.0351336523408321,37.92511452406939,9.09692793053328,11.213424093737006
0.8,6.084601560676707,-0.0006359224332488367,34.472853054152424,5.29509392261626,7.912855442019392
0.66,10.360799071681228,-0.017178151921342533,38.52615151121485,9.532020297666975,12.242366533399975
0.82,5.515474377531152,-0.0002828235589937833,34.46742455665867,4.748219246358691,6.660833335958424
0.9,3.098453061858305,0.0008802199299871027,34.444323505259995,1.1918659082550322,4.514283832237751
0.96,1.2037781582567597,0.002425750118367098,11.267668107549776,0.1817131962793962,0.936631556305084
0.59,12.550975343697163,0.01936343482618419,39.11218248997697,11.432120429561442,13.70565873896945
0.55,13.777728237859279,0.016574459457483925,39.16489387796641,12.153190544032782,14.770761784226176
0.76,7.289194354062626,-0.005472589220956614,34.552767670609164,6.353545155992499,8.277463400580867
0.88,3.6774524618795392,0.0005209097425744602,34.43888242487867,1.808938582219147,5.127210084659184
0.74,7.914417556662858,-0.013536348232901396,35.00291496682791,6.827443715720468,9.199336196469583
0.97,0.9619949304035377,0.0028657075005082966,7.376579068319776,0.00998003507219658,0.860694453058668
0.77,7.039832946792423,-0.005997746728259479,34.56541496980394,5.96213062150356,8.110549751484584
0.54,14.077158446547019,-0.002049060896593957,39.23700080862442,12.484287125717088,14.76327920074879
0.52,14.728915618793039,0.012685794704639264,40.271099544906676,12.962752510509004,15.404315223071844
0.89,3.391018986049664,0.0011035572757660539,34.430037079256834,1.8089755912458951,4.51512411496225
0.72,8.515329272004193,-0.009607376229906706,34.642063701358936,7.446617068870691,9.467432336588201
0.92,2.433110690821037,0.0012836708826808874,34.42488573444502,1.1913961693148498,3.666637850472771
0.73,8.258317550243204,-0.008725728661099552,34.62101730448218,7.172755257485221,9.467435975100546
0.94,1.8435207144189258,0.002457804141881903,16.1496965703144,0.9286608156400582,1.786202238834734
0.57,13.132186888252125,-0.001282898752153372,39.31042356044599,11.933613369112091,13.999170197397968
0.78,6.727055647381312,-0.004906427882625408,34.54877351152256,5.668398358983655,8.110594642512012
0.7,9.148436647901104,-0.007094907847674747,37.876536282288306,7.785325268679123,10.413982597069731
0.75,7.615263988082478,-0.010195096621963273,34.914841360514124,6.677942956956748,9.062479064271496
0.71,8.81625980235105,-0.02974103804808692,37.882436648110215,7.648658833304689,10.272151737926606
