Central Planning Mean,Smart Market Mean ,Bilateral Market Mean
-5.967548489584217e-09,0.0,0.0
916.2231361157237,522.118665784732,268.622148771718
1886.9858784551282,878.1260825457582,488.9598300443042
2629.9635021611493,1160.260040623189,652.9023687392876
3602.289873465414,1492.5568643920387,911.6207357197076
4345.419288119262,1713.8293733051628,1011.7156544040375
5355.679284442149,2093.7314414474613,1278.5072321434461
6056.78562017527,2160.8671523720486,1425.2404571096197
6933.247180366616,2394.8328957059184,1606.5128451075582
7587.1314182173,2563.8899456783183,1679.977610320176
8146.337660893574,2814.4490448793604,1767.4985089263093
9001.324884540227,3186.309850654912,1983.943126192597
9714.470546020611,3490.0706487100433,2101.1118978575696
10217.6367101903,3634.7981088099823,2248.524494386379
10766.723937795805,3930.2348628243453,2422.882166543508
11352.574872303077,4344.981375525573,2506.7312386562476
12079.882851752816,4688.590424475276,2760.9820890630194
12587.665133576907,5021.581160347101,2873.0753764635238
13238.657791185753,5250.841492062809,3062.8467293336057
13762.186561422,5472.719109724321,3158.1139512335417
14201.407305875702,5736.107255586254,3378.88886599989
14544.747679179058,5737.6408725153815,3451.6311200997757
14792.210780373312,5939.391143274934,3518.669156978896
15273.755136300624,6155.040852608658,3615.775633798138
15850.679977684053,6420.497302759326,3780.541832174459
16096.668272438923,6487.834117294937,3827.8679655829787
16425.72705910104,6600.752938790847,3880.9391328599504
16892.915748723353,6925.3888570394265,3976.7218178527028
17284.029991046387,7145.937887465552,4135.393156429515
17461.659015054734,7194.321974491693,4203.155614879593
17755.29445474972,7455.828168485823,4318.11524422031
18066.63608698852,7524.392281604498,4501.499035325254
18242.914611315966,7717.180988456879,4653.761473007177
18479.988653729484,7744.334635480678,4723.707273858242
18479.337743625434,7766.182121086378,4720.237287580715
18739.973252182273,7945.141427734547,4900.752493359376
18844.21940957809,8092.931830730748,4927.495305713851
19062.393890821197,8185.656114094098,5072.58978241521
19189.76068050207,8251.526495850623,5111.717170390383
19324.343472879864,8338.921437316552,5191.469279269857
19436.237841240873,8265.583965433529,5228.489558464128
19481.327520214913,8340.467787517002,5318.460127819819
19643.2687129036,8420.789782610584,5408.679788928592
19734.995360418623,8391.279067561198,5358.523926526766
19871.868689150888,8454.164080421768,5508.054031977221
19855.960786554584,8511.294158772333,5563.216345773913
19951.76448550118,8560.360691086062,5529.558882315625
20030.883932446304,8508.789409586017,5583.302552363128
20065.320053224343,8445.224450679074,5652.88845606628
20019.827145343857,8330.251046146092,5661.1392856923685
20024.243058870805,8341.410189876457,5616.9380944274435
19923.584580472474,8417.196450099276,5543.89976901052
19745.876458499974,8274.333385447848,5441.584864322442
19588.64181413685,8301.64308837887,5375.305081819819
19647.05108063521,8521.552902333831,5483.40277968503
19515.27834188174,8342.993612549908,5469.390542885346
19504.492066939096,8427.338283462712,5508.684117397913
19442.309293797058,8354.116773460446,5415.850024943939
19156.668488817995,8331.315814656176,5395.793708859078
19060.353752880717,8297.515836985673,5277.995060472877
18995.25468391081,8201.26541261244,5273.572236478207
19051.12570365686,8243.488620578166,5273.249282714839
18494.796054769726,8094.7106775537395,5059.4680654898275
18302.140353623075,7931.457531227665,5043.087860968322
17840.570377552784,7752.707637178712,4947.379479563235
17678.43378670229,7590.837938121054,4837.293652535865
17323.666461879817,7471.376907544582,4769.599028362907
16942.501114080318,7243.266941905102,4556.723996803299
16714.462620399685,7109.921208318847,4467.348412724488
16259.914490016126,6937.366058422223,4339.319338627651
16064.441662095873,6899.466210225677,4273.082827007203
15838.90721950815,6720.087957632837,4260.381954828277
15759.024340805858,6700.310200258347,4247.887622682396
15375.568164288625,6363.379736705683,4042.8715054668487
14895.882044081554,6240.063075095211,3959.1393687556415
14639.00846974938,6146.075267999673,3868.9548276938267
14292.658586918564,5949.923936726787,3769.5356915347656
13996.148674640437,5917.03488365229,3732.3142268516694
13543.398354615289,5754.620078733642,3650.3881114009027
13131.186211210324,5519.3367762407,3529.6168938588667
12596.95059871352,5234.850772838065,3391.471606230949
12210.778480235565,5077.029866116922,3266.645659416064
11575.43115428758,4858.726344796785,3124.095838109162
10973.287218533955,4670.501834624185,2995.446059856679
10445.958404495426,4475.141156724974,2924.379428595893
10088.017390250006,4290.826001058886,2859.303760494513
9489.471852167082,4058.817388685915,2601.7977480100753
9064.605745499151,3855.165536776505,2524.6651502484974
8242.845133046392,3432.139983271889,2215.369430037819
7593.686606669814,3171.31144729862,2031.7059391950818
6776.052423202962,2752.5089799272537,1868.7605176493657
6014.606972178587,2422.284427590057,1598.4201453955166
5412.428103524541,2057.6400444343744,1377.9818122375
4632.0906972750745,1705.114282340015,1149.7689012979527
4176.480719442739,1602.4871504858747,1030.033565662721
3474.89052700828,1422.1834996177204,873.0533672587773
2889.140675354984,1250.220089423834,799.3921035524342
2323.3418643008354,1020.4085888847476,656.666298984987
1488.5044513176963,623.7826046860428,374.23738480156663
866.4856697453527,379.96183600949007,226.25130596894437
-9.017125080390542e-06,0.0,0.0
