Bilateral Market Min,Bilateral Market Max
0.0,0.0
124.57238435621662,501.46762519991705
283.1084560569109,677.4555195460921
500.3875973618924,987.5584329887761
650.7658623944521,1262.3851081057574
887.6223065833947,1678.1601098486772
1002.6933043839099,1648.6861901764223
1088.892948731036,2042.5559100784467
1258.203331269383,2146.002649623131
1437.667255293174,2229.088155079695
1543.445132549984,2563.6471634206673
1624.1072274021772,2681.996855580892
1782.4628206753696,2745.34953384198
1937.1768296472274,3011.5999833653314
2037.2167254420056,3062.0034166933983
2230.5617456999116,3283.0482239022895
2332.5471407623336,3254.676103152977
2469.34567529163,3468.7153323812
2529.048830707139,3860.949836000669
2840.7675606328376,3872.6975885306856
2752.298037354576,3893.496119763957
2529.0435865327563,3883.9851984548513
2844.4715590013147,4143.317166138342
3032.0644248408644,4488.592391227747
3190.1942385988004,4296.510573640735
3082.936359320829,4440.461291379022
3461.4905894993753,4638.002401758658
3560.679528365552,4654.233021544773
3442.9401233393364,4748.82426781868
3701.6741867747514,4790.112704057858
3701.139293479573,4801.2177606473415
3788.3945852647194,5117.968971072165
3998.345007638818,5185.142975628103
4148.870768958084,5124.483118931974
3970.9277606225005,5466.603356323321
4150.469009354245,5156.447791001134
4063.4966103739134,5132.585501717069
4316.705786705668,5497.612096253713
4338.106801578349,5740.162389726396
4235.337562291126,5547.599011908525
4381.959600136877,5695.002262708309
4430.681437650208,5847.379736876304
4342.140183644151,5629.053137088733
4448.271202297416,5603.939429988939
4661.0496984813,5718.360300011933
4246.666026217863,5742.182582882786
4280.374019772753,5653.115116645022
4462.608761689953,5695.612095100521
4445.265119967589,5639.127960781239
4425.550618302499,5762.784022586609
4278.532560977517,5503.757961809621
4427.65103319427,5887.930688141772
4498.009743832357,5748.13153299746
4306.177164428613,5662.028176467422
4157.06032523988,5469.87575704325
4342.668818245198,5809.191551661133
4234.9871084668775,5420.0937309741275
4238.742184913397,5500.0109428721335
4173.918111212108,5352.2724178723
4164.1315811031745,5232.601089707576
4022.381834090025,5155.5144706764695
3828.26397907512,5075.550089043201
3927.77515816877,5131.266789732952
3934.360333942437,5227.768013217719
3883.2825900523094,5022.157559334824
3853.838738620776,5077.966529240119
3850.940905714946,4820.137865537006
3703.7358875388527,4723.173127605311
3384.6570130654727,4819.412256934869
3671.853451025003,4620.157026649751
3544.9769611981756,4670.812586628839
3566.2672079415133,4432.552008167455
3379.9840227593013,4522.383334206912
3277.1712842921843,4421.519539998735
3260.596115490145,4261.374819467965
3197.560929988387,4356.717012700719
2930.020981760121,3892.9328024706556
2601.521138791599,3483.919161779726
2559.7101547962156,3438.104749112208
2451.9240358371826,3327.90544146757
2393.348456214968,3353.6858165015146
2186.8399452423473,3266.4986296569405
2319.2493301390496,3152.4601061656576
2290.3785640299902,3156.1003778958257
2086.849034876941,2928.837116894836
2139.5898667384463,3051.5879352707125
1972.1873292975943,2717.2421512642177
1790.3173679849424,2565.319060057591
1649.1112255194166,2179.330389491224
1446.4165982200066,2270.269414749375
1380.9537151186378,2087.2448219708167
1310.1156121006352,2064.838531165631
1183.6579200421838,1793.346081534808
786.1795197588654,1604.6326522485033
700.7637122964079,1313.2339937865327
561.5252087065455,1161.6302998912142
429.0138907447108,835.7202179948799
281.6013294111908,640.3243938602536
186.6387061712303,443.17987537331646
90.9527303907962,294.0405864193308
0.0,0.0
