Central Planning Mean,Smart Market Mean ,Bilateral Market Mean
-2.8025940595013964e-09,0.0,0.0
1151.913368710541,731.8399556929845,303.1770483655774
1923.2567767481057,1084.378973869601,500.23596302869095
2933.9542321668355,1299.231432905343,754.4145879379766
3804.416542848498,1912.9703694127056,942.9557453459499
4690.674946890577,2384.279675726937,1174.0733644779525
5514.035405352544,2556.8221298399085,1355.6882710555699
6256.922888011374,2873.5901914092647,1550.6210277011353
6944.769913451923,3213.751932427527,1726.0033960854896
7543.225551214286,3423.9874868504594,1840.585739000796
8244.430171824919,3523.2785549471837,2040.4474608718012
8692.70668715029,3913.0169883549424,2119.23550687518
9201.236059869985,4017.4119181201277,2263.856748843252
9582.273122173381,4160.369382985855,2405.94849048407
10050.868136977306,4440.8463460155,2540.570584060312
10464.104126637507,4546.609806877517,2649.834757956831
10843.589537864798,4629.716937460593,2720.556484608978
11247.604821819832,4840.1961273097095,2874.4362271838054
11888.184803223492,5030.959333875748,3012.2771361637065
12478.851309205194,5560.220574029037,3246.666288947496
12733.732961369707,5698.469227634716,3334.89331187935
12954.176610085815,5755.897666109668,3342.882579544542
13288.234157939332,5883.610333324017,3429.328943552858
13662.262688680457,6159.30186104486,3592.3325460845044
13990.097170050398,6402.110369683494,3731.6800949573353
14287.823851089744,6446.939630672292,3833.629607122053
14686.799601933662,6544.196287276569,3952.525107636484
14937.345092368705,6642.614327117037,4074.6261804744545
15060.475671458866,6637.873593212291,4159.330608266335
15273.696841304773,6715.877817093075,4174.370642824942
15527.437053920767,6810.824086748387,4283.086063650419
15775.455600730997,6922.8979108493695,4427.891698285825
16129.908592815425,7081.627283788563,4559.979639854672
16363.759685833858,7080.512787529457,4625.160464914092
16385.719164214384,7014.396535756961,4690.376629688072
16297.909599372142,6756.924610956383,4637.075208304316
16641.23464415732,6908.868489406639,4627.411206304618
16996.914761062973,7080.071211301216,4802.157718981386
17121.463806598687,7024.484650531205,4865.875745122056
17169.119956817045,7017.2689561417865,4893.611750190948
17360.157596818637,7100.796364220623,4992.364655462731
17570.89332571749,7362.985589677992,5070.744768575961
17645.256368069076,7430.732441030741,5096.971323807445
17492.01045146231,7351.547698394657,5048.573159391963
17724.909529468372,7457.377722784651,5130.090251776786
17616.3144271446,7427.745009306585,5012.868748603195
17625.53029593002,7395.941192916958,4933.391804462346
17710.879509133512,7452.794765306688,5018.125658360677
17675.67290744916,7426.273761495024,5054.198046443421
17582.262854700246,7362.477872373645,5002.542533949262
17573.060394072294,7359.6597045057715,4918.8295610540645
17748.940764577623,7347.810523429303,5107.778228338366
17582.539665306453,7210.995554847141,5048.129631257731
17588.482669290894,7275.3208686644575,5082.603136136133
17398.029706729005,7155.444872506094,4883.949708246593
17293.63018120571,7063.671813666886,4906.573337114159
17168.32439455036,7022.630073037188,4816.449223933339
16984.402407055113,6926.2635504959835,4831.331072711517
16768.734099157922,7098.52396076743,4809.068056166431
16526.41461824623,6913.5229465319935,4669.864341586619
16314.636307719342,6789.382028826207,4548.840611142201
16178.632230661235,6704.68816866487,4516.570200602469
16038.055243973562,6688.4937016581825,4508.946733305826
16143.328865386107,6791.390550756303,4571.783006278636
15850.295648296034,6768.790277365602,4497.901524446062
15635.525347952003,6494.622730629206,4405.964355547174
15479.050038081956,6428.218855255342,4395.638311894466
15150.79886998718,6246.542395081466,4350.817541832015
14892.330954842553,6138.256264381314,4233.976958015792
14606.994436067109,6016.434573748491,4124.509200544673
14318.02225193704,5984.722383082641,4164.20500134527
14034.512660188928,5920.398106883258,4046.5743327712094
13954.366229618548,5883.5229212595,3988.538183597401
13585.786135382947,5818.724953256511,3887.049783298472
13216.775857482844,5641.837626835055,3791.9297514193995
12585.663020568776,5377.3214797348555,3631.927138930782
12029.300096559196,5109.199712904818,3404.1465564504683
11284.877219437407,4746.980187076908,3057.231435277493
11021.872385290335,4616.639379256849,3012.602735593867
10632.541636481756,4475.524212875134,2862.7661167595215
10571.300959281718,4484.323059131493,2887.9645859831867
10162.743842125989,4367.278527594826,2830.1399241227214
9818.120703139879,4201.690352939666,2765.1938314607223
9349.956432438397,4095.496066466818,2664.301253251286
8903.576818664802,3975.021981853235,2562.3836244036065
8672.060069155554,3912.779791809182,2571.478568271305
8156.747792015975,3637.4918248990725,2370.555816038666
7374.898034200108,3307.8214920068567,2186.4367302934693
6712.030524390926,2964.530872184361,1966.107251339407
6284.873243006523,2801.8157795746083,1856.4834240174134
5913.0675325644215,2649.035545384104,1759.0918082099793
5569.6744394636025,2430.647772112163,1674.2986836015316
4951.637356670485,2159.7306127519696,1474.5989192322738
4425.212706566981,1960.1598230700765,1304.0902558400537
3694.318302938925,1660.0921374601603,1027.1910184417525
2983.9497110414627,1383.3183830831404,872.8230492980426
2261.30711717868,1023.2575352067506,644.2350646480771
1646.9566892890473,735.3217927165242,473.3078068521326
1058.8904647873542,454.0785640006361,304.52317320341683
710.8435195035694,311.8863099205337,207.1081237409411
-6.899467862808706e-05,0.0,0.0
