Bilateral Market Min,Bilateral Market Max
0.0,0.0
64.03639158352598,64.03639158352598
109.03757837432431,113.91161366518577
109.03757837432386,113.91161366518554
228.929182111121,228.929182111121
348.3650460531653,348.3650460531653
474.30050258616393,488.20244748866935
507.66994246941977,521.5718873719252
625.9056977396967,639.8076426422012
651.3079127849851,665.2098576874905
551.3333707341399,565.2353156366453
569.2672190162284,596.2274722871261
663.2336497809501,706.9441244070767
663.2336497809501,706.9441244070767
784.6960275628717,841.0352715414228
815.7618058732951,872.1010498518481
815.7618058732969,872.1010498518463
831.4802858013591,887.8195297799084
898.0088861521435,954.3481301306929
929.2673531588607,998.3868379432115
933.7799309374732,1002.8994157218258
933.7799309374714,1002.8994157218222
1010.2740688338672,1128.79257729237
1010.2740688338672,1128.7925772923736
1015.4092661910763,1121.2990052971581
989.0019024886751,1082.2628722423287
976.3731331362542,1094.891641594757
962.4508401528692,1068.232865792157
889.4662739349224,994.8827160384462
876.3642075799435,1020.3223280418097
829.7901820014122,959.2451574058614
827.3853684038622,956.8403438083151
870.9691192388636,962.3557132875285
883.7056020580785,962.3557132875285
942.2095970662449,1033.5961911149097
1051.117643956215,1142.5042380048799
1150.9078365322785,1281.3050680126435
1166.4609784066633,1296.8582098870247
1084.8693303066575,1199.1175405866998
1080.1551105660837,1194.4033208461296
986.1149146920434,1087.6266421528635
1101.286420571094,1218.0995174193085
1112.69193417739,1229.505031025612
1114.7734513349715,1231.586548183186
1141.5235626614885,1262.4429706719748
1145.6298738237529,1262.442970671982
1205.7242181408728,1360.4739937633567
1304.7986133780214,1481.6516875953603
1317.9006797330003,1494.7537539503319
1304.7986133780287,1490.6474427880748
1308.9049245402712,1494.7537539503392
1361.0661991873712,1551.0213397596963
1438.0474501722347,1608.5949101949009
1381.4011867170557,1571.3563272893734
1268.7341150218344,1458.689255594145
1265.974193639464,1472.1431201430896
1281.2755630268439,1458.6892555941376
1229.5444072711616,1435.71333377478
1329.0664906024904,1521.7815525571932
1356.3088286369384,1549.0238905916194
1357.6991512961176,1550.4142132507986
1321.3825804378284,1531.3524861053083
1316.476677726132,1531.1135129058312
1274.627372004019,1489.236181462562
1240.0624709654585,1433.861471166565
1225.9655811218981,1422.481622240448
1224.7898624190639,1454.700041264994
1205.9596848464935,1399.3920111589905
1153.782670626766,1289.6442276103844
1121.567347763019,1290.4888341290207
1101.4426970222703,1255.0628140008703
1143.294915958948,1291.3778322265134
1013.5081805082154,1167.1282974868227
889.0020452021708,1042.622162180778
833.6485717891337,981.7314880566992
804.4184042178385,891.6581625781619
804.4184042178313,891.6581625781619
832.4458436723726,919.6856020327032
808.7894597249324,896.029218085263
866.9648910623582,947.4917300087982
764.1254021129062,823.8424318019024
715.4926074331597,775.2096371221633
715.4926074331597,775.209637122156
715.4926074331524,775.2096371221633
653.2918902468664,703.7423866238387
758.2197302974819,808.6702266744542
730.192290842926,780.6427872198983
607.8021903048793,658.2526866818662
481.48558438842883,531.9360807654011
423.6873253402591,474.13782171724597
419.17474756165757,469.62524393862986
311.7340885297017,362.18458490665944
273.5154567200225,293.4837556196435
205.70750653534196,225.67580543493386
196.03049409078085,215.99879299037275
108.64945648322464,108.64945648322464
108.64945648322464,108.64945648322464
43.143929120895336,43.143929120895336
43.143929120895336,43.143929120895336
43.143929120880784,43.143929120880784
0.0,0.0
