Central Planning Mean,Smart Market Mean ,Bilateral Market Mean
4.4101233875241226e-08,0.0,0.0
148.04442691648904,64.03639158352598,64.03639158352598
334.8358885227092,113.91161366518577,111.27963460812057
334.8604233370531,113.91161366518554,111.42585566684609
460.7835966011391,228.929182111121,228.92918211112104
666.6554737557523,348.3650460531653,348.36504605316526
880.6817941354375,488.20244748866935,481.6685333844918
966.5226212939601,521.5718873719252,514.4818954716472
1084.7601320250778,639.8076426422012,632.0225534967988
1182.5601815581367,665.2098576874905,658.6759435833129
1102.3443630798156,565.2353156366453,558.2843431853925
1308.350084247269,596.2274722871261,584.3818335786134
1483.4623361315607,706.9441244070767,685.7273541455429
1483.4743357714779,706.9441244070767,685.7617342812679
1711.9526859275543,828.4065021889983,814.1819819802995
1728.4114910145918,859.4722804994235,847.2473090643989
1728.3852582664754,859.4722804994217,843.2692828542117
1786.738555576834,875.1907604274838,859.0588806423538
1899.0509582547652,941.7193607782683,927.628548046077
1956.643698961826,959.9195194165968,963.1534847845381
2172.297981728695,964.4320971952111,964.7696190164316
2172.318463856887,964.4320971952075,970.3846513762437
2397.9031887821598,1090.3252587657553,1065.1814628320096
2315.2943080399727,1090.325258765759,1072.165682185645
2361.7346460664753,1095.4604561229644,1070.2883021396788
2397.5603221795654,1056.424323068135,1034.088946946512
2381.6488342275597,1056.4243230681386,1039.906430034373
2377.24739530205,1042.5020300847536,1017.9257574539994
2276.3966630005502,956.4153975118243,932.6408651556985
2284.532731747654,994.4837788676159,944.8277706710152
2213.866799529866,933.4066082316676,893.3707194435708
2182.1784576692025,931.001794634125,887.8479594346095
2114.712745846152,936.5171641133347,919.0874264687585
2114.7095597195503,936.5171641133384,915.7840210379287
2192.3815327416132,1007.757641940716,989.1539224350156
2384.855067445161,1116.6656888306861,1094.6380389982426
2554.674577110468,1255.4665188384533,1214.151209688069
2594.418864303833,1271.0196607128346,1229.5494648184226
2417.72761885202,1173.278991412506,1140.4812698458754
2359.467012407191,1168.5647716719322,1135.18137550165
2198.034079120127,1074.5245757978846,1040.7752505146825
2408.00451337261,1204.9974510643297,1157.3657671070607
2492.6504651578516,1216.402964670633,1167.8816824635392
2529.4495266965328,1218.4844818282072,1170.5839636798999
2679.0980738925678,1249.3409043169959,1205.6474291057457
2679.097463479193,1249.3409043170032,1199.4730338664613
2877.2028782382754,1351.4782385706494,1284.684595308486
3054.6368486949436,1481.6516875953603,1410.318283837485
3041.4171832001643,1481.651687595353,1398.238988527187
3041.5262495431675,1481.6516875953603,1400.9948927762346
2976.886043104953,1481.6516875953603,1403.0234028040566
3136.708152238888,1537.9192734047174,1455.2944839826741
3243.411622171459,1614.9005243895735,1526.8443703734117
3154.7609735827527,1558.2542609343946,1481.5946942430992
3025.9928241992884,1445.587189239166,1354.121456339846
3044.2185939004935,1472.1431201430896,1366.9838076593508
3044.2187167934735,1472.1431201430823,1366.9719728320165
2977.5096003148283,1435.71333377478,1333.872600566388
3166.04017228511,1535.235417106116,1433.5892097766884
3196.525034817541,1549.0238905916194,1457.4707460820632
3250.9773935864696,1550.4142132507986,1447.3802446528302
3270.898284716664,1551.3207850049075,1432.3520184425254
3224.2880842402155,1546.4148822932257,1424.0268453717028
2983.3622166275763,1497.8246314360658,1390.1165967703355
2906.0632616296807,1442.449921140069,1327.1416824131102
2860.97654750747,1442.4499211400616,1330.3663479967527
2890.3162981240766,1442.4499211400616,1327.920611329095
2903.6661194404032,1393.8548104479414,1301.936494677568
2745.4093429435243,1289.6442276103844,1217.3334409058393
2705.8948294283327,1278.238714004081,1215.1636701223504
2616.780784326909,1242.8126938759306,1177.9906315558405
2668.8176065991984,1284.6649128126155,1226.0657089842798
2446.972725425778,1154.878177361883,1091.0808992589143
2212.215236743354,1030.3720420558384,976.6196778001113
2073.1721220865757,975.0185686428013,909.562476880051
1998.146794161233,875.6787098522473,844.8333803044234
1952.484318882533,875.67870985224,851.1615689544252
2066.428399423206,903.7061493067813,874.9644370051229
1942.8707469004405,880.0497653593411,853.9773352612115
2027.4683844634992,938.2251966967742,903.820936862164
1840.9350322340438,814.5758984898785,795.3548719049636
1815.7999705017107,765.9431038101393,742.9979833779763
1815.7528428491714,765.943103810132,742.6519831050317
1815.6053543706848,765.9431038101393,747.9700697698285
1661.487356103221,703.7423866238387,678.611682438571
1851.8957691540954,808.6702266744542,783.7498004607417
1738.7103334349279,780.6427872198983,756.258650917633
1497.5880989853322,658.2526866818662,637.0740731860903
1340.7424257995795,531.9360807654011,506.30087161636374
1265.0975674514743,474.13782171724597,449.12285150030743
1201.7224846580161,469.62524393862986,444.37880578502546
919.6639772152812,362.18458490665944,339.18763454481376
758.1416003329268,293.4837556196435,283.10024019184056
582.3431091671902,225.67580543493386,216.49038794112158
462.6110784632424,215.99879299037275,205.21591158459313
248.15385924676727,108.64945648322464,108.64945648322464
248.13935157811142,108.64945648322464,108.64945648322464
67.1715313634806,43.143929120895336,43.143929120895336
67.16712637388059,43.143929120895336,43.143929120895336
67.1524555278014,43.143929120880784,43.143929120880784
-0.0018506608124866375,0.0,0.0
