P,num_trading_agents_BM
0.6,76
0.1,27
0.85,46
0.11,29
0.81,47
0.47,71
0.14,36
0.44,60
0.13,31
0.15,38
0.69,62
0.16,38
0.75,48
0.73,51
0.45,60
0.17,40
0.18,41
0.46,66
0.21,46
0.2,46
0.66,68
0.61,78
0.58,73
0.56,72
0.12,30
0.57,69
0.24,51
0.27,53
0.32,47
0.29,51
0.3,51
0.33,46
0.34,47
0.35,51
0.42,58
0.19,43
0.45,61
0.31,49
0.28,52
0.23,49
0.38,52
0.46,68
0.22,50
0.48,72
0.52,76
0.5,70
0.57,69
0.55,72
0.54,71
0.59,75
0.98,2
0.63,69
0.61,77
0.01,2
0.99,2
0.02,6
0.95,6
0.25,52
0.84,42
0.65,69
0.69,63
0.94,12
0.97,2
0.83,46
0.03,6
0.89,30
0.26,54
0.68,65
0.96,6
0.04,10
0.05,14
0.8,46
0.66,68
0.86,43
0.92,20
0.4,50
0.74,49
0.73,51
0.91,22
0.85,47
0.87,36
0.07,22
0.82,46
0.36,54
0.08,25
0.09,27
0.9,29
0.62,74
0.06,18
0.81,47
0.93,14
0.88,33
0.37,57
0.1,26
0.6,74
0.11,28
0.13,31
0.44,61
0.53,73
0.77,53
0.39,52
0.43,58
0.15,38
0.41,56
0.16,38
0.78,48
0.58,73
0.71,63
0.17,38
0.79,51
0.67,67
0.18,42
0.76,48
0.19,44
0.51,74
0.47,71
0.75,49
0.72,57
0.7,61
0.12,31
0.2,46
0.26,53
0.64,68
0.56,71
0.49,72
0.24,51
0.25,53
0.14,36
0.29,51
0.27,53
0.28,52
0.33,47
0.32,46
0.36,54
0.37,57
0.21,44
0.22,50
0.41,56
0.43,58
0.39,52
0.42,58
0.48,72
0.46,66
0.82,47
0.23,50
0.81,47
0.53,74
0.51,74
0.84,43
0.85,46
0.56,73
0.68,66
0.87,36
0.96,6
0.86,43
0.64,66
0.99,2
0.72,58
0.01,2
0.9,29
0.89,30
0.97,2
0.69,63
0.93,14
0.02,6
0.77,53
0.76,49
0.98,2
0.94,12
0.03,6
0.95,6
0.35,51
0.67,66
0.92,20
0.31,48
0.34,46
0.05,14
0.06,18
0.47,73
0.3,50
0.75,49
0.38,52
0.45,60
0.07,22
0.52,74
0.79,51
0.49,71
0.44,61
0.5,72
0.78,48
0.91,22
0.08,25
0.04,10
0.62,76
0.55,73
0.66,67
0.11,28
0.83,46
0.88,32
0.1,26
0.6,76
0.54,71
0.8,47
0.12,32
0.58,75
0.17,38
0.73,50
0.4,50
0.14,35
0.18,41
0.7,60
0.19,43
0.09,26
0.74,49
0.65,67
0.22,48
0.21,45
0.24,51
0.61,74
0.63,70
0.26,53
0.28,50
0.2,46
0.3,50
0.25,54
0.57,70
0.13,32
0.59,73
0.15,36
0.29,50
0.16,37
0.71,62
0.35,51
0.32,47
0.33,46
0.38,52
0.46,67
0.44,61
0.41,56
0.23,49
0.61,76
0.39,52
0.56,71
0.5,72
0.48,72
0.27,53
0.92,20
0.65,68
0.62,74
0.99,2
0.6,75
0.73,50
0.64,69
0.91,22
0.68,64
0.52,76
0.96,6
0.42,58
0.97,2
0.93,14
0.98,2
0.85,47
0.78,49
0.4,50
0.01,2
0.75,48
0.89,30
0.03,6
0.76,48
0.94,12
0.87,36
0.02,6
0.86,43
0.31,48
0.9,28
0.37,56
0.05,14
0.36,55
0.07,23
0.95,6
0.06,18
0.79,50
0.81,46
0.47,70
0.77,53
0.84,42
0.04,10
0.71,63
0.08,25
0.34,47
0.09,27
0.82,46
0.74,50
0.88,33
0.11,28
0.1,27
0.8,47
0.67,68
0.54,71
0.14,35
0.16,37
0.13,30
0.15,36
0.53,73
0.49,72
0.43,58
0.12,31
0.45,60
0.83,46
0.72,58
0.51,72
0.59,73
0.17,39
0.7,61
0.55,72
0.63,70
0.58,75
0.21,45
0.57,70
0.22,48
0.69,63
0.66,67
0.25,54
0.24,52
0.23,49
0.27,53
0.2,45
0.29,52
0.33,46
0.34,46
0.35,51
0.37,56
0.36,54
0.42,58
0.19,43
0.18,41
0.44,61
0.47,72
0.41,56
0.39,52
0.46,67
0.43,58
0.5,71
0.26,53
0.45,60
0.52,76
0.53,73
0.98,2
0.58,72
0.95,6
0.97,2
0.28,52
0.01,2
0.85,47
0.02,6
0.86,42
0.4,50
0.59,74
0.81,47
0.96,6
0.89,31
0.03,6
0.87,36
0.94,12
0.91,22
0.78,49
0.88,33
0.54,71
0.99,2
0.84,43
0.9,28
0.49,71
0.3,50
0.31,49
0.04,10
0.05,14
0.71,63
0.83,46
0.8,46
0.82,47
0.06,18
0.56,72
0.32,46
0.93,14
0.38,52
0.92,20
0.07,23
0.75,49
0.08,25
0.1,26
0.74,49
0.66,67
0.48,72
0.57,69
0.12,31
0.65,68
0.79,50
0.14,35
0.68,65
0.09,26
0.77,53
0.76,49
0.22,49
0.2,45
0.23,48
0.19,42
0.17,39
0.15,37
0.61,77
0.51,75
0.11,28
0.62,76
0.67,68
0.16,36
0.72,56
0.64,68
0.26,53
0.7,62
0.73,51
0.69,63
0.6,75
0.63,68
0.31,49
0.13,31
0.55,72
0.29,52
0.34,46
0.24,50
0.27,53
0.35,50
0.28,50
0.33,46
0.18,41
0.21,45
0.43,58
0.25,52
0.37,56
0.38,52
0.42,58
0.49,72
0.4,50
0.46,67
0.45,61
0.48,72
0.97,2
0.99,2
0.51,73
0.91,22
0.96,6
0.01,2
0.9,29
0.98,2
0.56,71
0.82,47
0.03,6
0.53,72
0.57,69
0.02,6
0.83,47
0.04,10
0.95,6
0.52,75
0.92,20
0.67,67
0.5,71
0.32,46
0.94,12
0.69,64
0.73,52
0.05,14
0.74,49
0.06,18
0.93,14
0.88,32
0.3,52
0.81,46
0.85,46
0.89,30
0.68,66
0.79,50
0.86,43
0.54,71
0.84,42
0.87,37
0.47,71
0.09,26
0.65,67
0.64,68
0.44,61
0.07,23
0.1,26
0.36,54
0.8,47
0.39,52
0.11,28
0.62,73
0.14,34
0.41,56
0.59,74
0.12,31
0.13,31
0.08,25
0.15,37
0.72,57
0.7,62
0.17,39
0.71,64
0.16,38
0.78,49
0.63,69
0.61,75
0.77,53
0.75,48
0.76,48
0.55,71
0.58,74
0.22,49
0.6,75
0.21,45
0.66,68
0.23,49
0.26,54
0.24,50
0.36,54
0.3,51
0.4,50
0.46,66
0.47,73
0.42,58
0.18,41
0.43,58
0.39,52
0.45,61
0.19,43
0.55,72
0.27,53
0.54,72
0.2,45
0.48,71
0.49,71
0.6,74
0.78,49
0.66,67
0.63,69
0.65,68
0.84,43
0.25,53
0.56,70
0.99,2
0.83,47
0.35,50
0.82,46
0.34,46
0.98,2
0.93,14
0.28,51
0.86,42
0.81,46
0.02,6
0.87,36
0.71,62
0.01,2
0.85,46
0.29,52
0.8,47
0.97,2
0.95,6
0.03,6
0.96,6
0.91,23
0.64,68
0.31,48
0.79,50
0.89,31
0.04,10
0.92,20
0.88,32
0.5,72
0.59,72
0.41,56
0.33,47
0.05,14
0.07,23
0.52,76
0.32,47
0.9,28
0.38,52
0.37,56
0.94,12
0.09,27
0.72,56
0.57,68
0.74,48
0.06,18
0.08,25
0.68,66
0.51,75
0.67,67
0.11,29
0.1,27
0.58,74
0.75,49
0.7,61
0.62,76
0.12,31
0.13,30
0.69,63
0.77,53
0.44,60
0.76,48
0.73,50
0.61,77
0.53,74
0.2,44
0.15,37
0.21,45
0.26,54
0.19,42
0.25,54
0.28,50
0.16,36
0.27,54
0.34,47
0.18,41
0.17,39
0.33,46
0.14,34
0.42,58
0.37,56
0.22,49
0.39,52
0.4,50
0.44,60
0.43,58
0.24,51
0.51,73
0.52,76
0.55,71
0.56,71
0.57,69
0.36,54
0.23,48
0.31,48
0.96,6
0.98,2
0.59,74
0.64,66
0.97,2
0.9,28
0.94,12
0.01,2
0.79,50
0.73,50
0.93,14
0.61,75
0.99,2
0.82,47
0.67,69
0.92,20
0.87,36
0.29,52
0.02,6
0.32,47
0.8,46
0.46,67
0.89,30
0.95,6
0.3,51
0.83,46
0.75,48
0.77,52
0.88,33
0.76,49
0.35,50
0.78,49
0.05,14
0.53,73
0.04,10
0.84,43
0.06,19
0.07,23
0.85,47
0.08,25
0.68,65
0.72,56
0.63,70
0.03,6
0.86,42
0.09,26
0.47,72
0.45,61
0.38,52
0.65,68
0.1,27
0.91,23
0.5,71
0.81,46
0.41,56
0.11,28
0.49,71
0.13,30
0.7,60
0.62,74
0.15,38
0.74,48
0.14,36
0.48,73
0.69,64
0.66,67
0.6,75
0.54,73
0.17,40
0.71,64
0.58,75
0.18,42
0.23,49
0.26,52
0.25,54
0.28,51
0.3,50
0.33,46
0.12,30
0.22,49
0.36,54
0.31,49
0.39,52
0.42,58
0.37,56
0.16,38
0.19,43
0.38,52
0.4,50
0.41,56
0.2,46
0.21,45
0.46,67
0.52,75
0.47,71
0.6,76
0.24,50
0.5,71
0.82,47
0.72,57
0.62,74
0.9,29
0.95,6
0.44,60
0.99,2
0.27,54
0.66,67
0.92,20
0.96,6
0.98,2
0.85,47
0.57,69
0.81,47
0.53,74
0.8,46
0.65,68
0.29,52
0.01,2
0.56,71
0.32,47
0.75,48
0.88,33
0.03,6
0.84,42
0.94,12
0.78,48
0.97,2
0.02,6
0.34,47
0.04,10
0.67,67
0.89,31
0.45,61
0.06,19
0.83,46
0.48,72
0.74,48
0.77,52
0.35,51
0.93,14
0.91,22
0.76,49
0.86,42
0.49,71
0.79,51
0.73,50
0.55,71
0.11,29
0.51,72
0.58,74
0.59,73
0.05,14
0.09,26
0.54,73
0.71,63
0.63,71
0.64,68
0.87,37
0.43,58
0.07,22
0.13,32
0.12,31
0.18,41
0.08,25
0.16,37
0.17,38
0.7,60
0.21,44
0.1,26
0.61,75
0.69,62
0.68,64
0.22,49
0.23,48
0.24,50
0.26,53
0.25,54
0.15,36
0.19,43
0.2,44
0.14,34
0.38,52
0.35,50
0.37,56
0.32,47
0.33,47
0.39,52
0.41,56
0.48,71
0.44,61
0.51,74
0.49,71
0.56,71
0.42,58
0.59,74
0.3,50
0.62,72
0.5,73
0.67,67
0.66,68
0.8,47
0.97,2
0.98,2
0.95,6
0.99,2
0.73,51
0.93,14
0.78,49
0.88,32
0.84,43
0.86,42
0.46,66
0.01,2
0.29,52
0.69,64
0.68,64
0.96,6
0.72,56
0.28,51
0.27,53
0.81,46
0.02,6
0.03,6
0.31,49
0.83,46
0.79,50
0.04,10
0.91,23
0.89,31
0.34,47
0.05,14
0.06,19
0.07,23
0.53,72
0.76,48
0.94,12
0.92,20
0.77,53
0.71,63
0.82,47
0.7,61
0.36,55
0.55,71
0.08,24
0.1,27
0.09,27
0.87,36
0.74,50
0.85,46
0.9,28
0.11,28
0.58,74
0.13,30
0.61,75
0.65,67
0.43,58
0.45,61
0.4,50
0.52,76
0.54,72
0.57,69
0.16,36
0.47,70
0.6,76
0.15,38
0.75,49
0.63,68
0.14,36
0.22,49
0.27,52
0.2,45
0.23,48
0.12,31
0.64,69
0.26,53
0.3,50
0.33,47
0.31,49
0.37,56
0.38,52
0.17,39
0.39,52
0.18,40
0.45,60
0.41,56
0.53,74
0.21,45
0.19,44
0.44,61
0.24,51
0.25,53
0.65,68
0.6,75
0.47,71
0.55,71
0.71,63
0.69,63
0.75,48
0.88,32
0.99,2
0.95,6
0.77,53
0.7,61
0.64,68
0.81,46
0.9,29
0.74,48
0.97,2
0.01,2
0.28,51
0.83,46
0.92,20
0.76,48
0.96,6
0.78,49
0.29,52
0.03,6
0.84,42
0.98,2
0.94,12
0.02,6
0.58,72
0.04,10
0.91,22
0.32,46
0.82,46
0.05,14
0.35,50
0.42,58
0.73,51
0.86,42
0.93,14
0.51,73
0.72,58
0.85,47
0.59,74
0.87,36
0.49,70
0.8,46
0.07,22
0.06,19
0.52,76
0.34,47
0.36,55
0.4,50
0.48,72
0.09,26
0.43,58
0.46,67
0.56,71
0.62,72
0.89,30
0.66,68
0.63,70
0.1,27
0.79,50
0.12,30
0.67,68
0.13,32
0.08,25
0.14,35
0.15,37
0.68,64
0.54,71
0.57,69
0.21,46
0.18,41
0.5,71
0.61,77
0.11,28
0.22,48
0.23,49
0.24,52
0.27,53
0.29,51
0.3,52
0.31,48
0.33,46
0.34,47
0.17,40
0.37,56
0.36,55
0.35,50
0.16,38
0.4,50
0.41,56
0.45,60
0.32,46
0.19,42
0.54,71
0.2,44
0.64,66
0.65,68
0.58,74
0.26,54
0.79,50
0.55,71
0.51,72
0.7,61
0.75,49
0.99,2
0.01,2
0.88,33
0.25,53
0.78,49
0.28,52
0.98,2
0.6,77
0.8,46
0.56,70
0.81,46
0.92,20
0.85,47
0.82,47
0.97,2
0.03,6
0.83,46
0.04,10
0.02,6
0.44,60
0.05,14
0.59,74
0.89,31
0.52,75
0.73,50
0.39,52
0.91,22
0.96,6
0.93,14
0.62,74
0.61,76
0.87,36
0.94,12
0.9,28
0.07,22
0.66,66
0.06,18
0.71,64
0.53,73
0.72,57
0.77,53
0.09,26
0.1,27
0.69,63
0.47,72
0.95,6
0.08,24
0.38,52
0.86,42
0.74,50
0.84,42
0.43,58
0.11,29
0.19,44
0.16,38
0.57,69
0.42,58
0.13,32
0.76,49
0.46,67
0.68,65
0.67,67
0.48,71
0.63,69
0.23,49
0.49,73
0.12,32
0.22,48
0.24,51
0.15,36
0.5,71
0.25,52
0.14,36
0.28,51
0.26,53
0.17,40
0.27,54
0.32,46
0.3,51
0.37,57
0.2,46
0.18,41
0.38,52
0.39,52
0.21,44
0.53,74
0.42,58
0.45,61
0.43,58
0.52,76
0.49,73
0.78,48
0.48,70
0.6,75
0.75,49
0.89,30
0.67,67
0.8,47
0.62,75
0.99,2
0.47,71
0.91,23
0.86,42
0.83,47
0.82,46
0.96,6
0.88,32
0.98,2
0.02,6
0.92,20
0.72,57
0.01,2
0.66,66
0.9,28
0.87,37
0.03,6
0.97,2
0.94,12
0.95,6
0.84,43
0.63,70
0.04,10
0.77,53
0.05,14
0.29,52
0.35,51
0.41,56
0.33,46
0.54,71
0.07,23
0.31,50
0.81,47
0.55,71
0.06,18
0.93,14
0.76,48
0.09,26
0.73,51
0.85,47
0.08,25
0.1,26
0.5,71
0.4,50
0.11,28
0.36,54
0.13,32
0.34,46
0.14,34
0.44,60
0.46,67
0.19,42
0.71,63
0.74,49
0.79,50
0.18,42
0.2,44
0.15,38
0.17,39
0.23,48
0.61,76
0.56,71
0.65,68
0.7,61
0.59,73
0.68,65
0.57,71
0.51,73
0.64,69
0.22,49
0.69,63
0.24,51
0.28,51
0.29,50
0.58,74
0.25,52
0.21,45
0.26,53
0.12,31
0.27,53
0.16,38
0.3,51
0.38,52
0.33,47
0.36,54
0.41,56
0.54,71
0.44,61
0.5,72
0.62,73
0.57,71
0.52,75
0.55,71
0.89,31
0.85,46
0.76,48
0.87,37
0.93,14
0.84,42
0.9,29
0.99,2
0.63,68
0.95,6
0.8,47
0.56,70
0.61,76
0.94,12
0.68,65
0.97,2
0.01,2
0.91,23
0.37,57
0.65,68
0.02,6
0.32,46
0.96,6
0.92,20
0.71,62
0.98,2
0.03,6
0.81,46
0.31,49
0.66,67
0.88,33
0.83,46
0.86,42
0.05,14
0.78,49
0.04,10
0.35,50
0.06,19
0.34,46
0.07,23
0.42,58
0.4,50
0.51,73
0.79,50
0.82,46
0.77,53
0.48,72
0.09,26
0.47,72
0.12,31
0.46,68
0.49,71
0.08,25
0.1,27
0.14,36
0.39,52
0.11,29
0.58,74
0.73,52
0.67,67
0.13,31
0.75,48
0.45,60
0.16,37
0.18,42
0.17,38
0.74,49
0.43,58
0.72,56
0.69,62
0.24,51
0.21,45
0.2,44
0.64,68
0.7,61
0.53,74
0.59,74
0.19,44
0.6,75
0.29,51
0.28,51
0.25,52
0.15,37
0.3,51
0.31,50
0.32,47
0.38,52
0.34,47
0.39,52
0.4,50
0.49,71
0.41,56
0.33,47
0.22,48
0.47,72
0.51,73
0.5,71
0.53,72
0.62,75
0.36,54
0.23,48
0.83,46
0.87,37
0.45,60
0.48,72
0.98,2
0.88,32
0.96,6
0.26,54
0.93,14
0.84,42
0.99,2
0.94,12
0.63,70
0.7,60
0.89,30
0.85,47
0.9,29
0.8,46
0.01,2
0.92,20
0.02,6
0.82,46
0.79,50
0.27,54
0.97,2
0.95,6
0.42,58
0.05,14
0.04,10
0.91,22
0.03,6
0.67,66
0.06,19
0.07,22
0.73,52
0.77,52
0.46,67
0.58,74
0.59,73
0.09,26
0.69,64
0.35,51
0.86,43
0.37,56
0.1,26
0.74,49
0.52,77
0.76,48
0.55,73
0.08,24
0.18,41
0.14,35
0.17,39
0.16,37
0.44,61
0.78,49
0.43,58
0.81,46
0.66,66
0.12,31
0.71,62
0.75,48
0.19,43
0.68,66
0.21,44
0.65,69
0.6,76
0.64,68
0.11,29
0.56,72
0.61,75
0.72,58
0.22,49
0.57,70
0.13,32
0.23,49
0.26,53
0.24,51
0.54,71
0.15,37
0.29,51
0.32,47
0.36,55
0.31,50
0.34,47
0.28,51
0.33,47
0.2,45
0.38,52
0.4,50
0.42,58
0.46,67
0.55,71
0.3,51
0.45,61
0.51,74
0.25,53
0.82,46
0.86,42
0.53,74
0.92,20
0.61,76
0.93,14
0.58,72
0.99,2
0.95,6
0.43,58
0.57,69
0.8,47
0.96,6
0.87,36
0.78,49
0.77,53
0.27,53
0.97,2
0.02,6
0.84,43
0.88,32
0.91,23
0.01,2
0.98,2
0.75,48
0.62,73
0.03,6
0.94,12
0.85,47
0.04,10
0.68,66
0.06,18
0.08,24
0.52,76
0.9,29
0.05,14
0.44,60
0.64,67
0.39,52
0.89,30
0.35,50
0.37,57
0.09,26
0.54,73
0.7,62
0.11,28
0.56,73
0.47,70
0.65,67
0.71,63
0.83,46
0.79,50
0.12,31
0.81,47
0.1,26
0.5,71
0.07,23
0.15,38
0.14,35
0.48,71
0.18,41
0.13,30
0.19,42
0.41,56
0.49,73
0.59,73
0.76,49
0.73,51
0.6,75
0.67,69
0.22,50
0.21,45
0.2,45
0.17,39
0.74,50
0.72,58
0.16,37
0.23,49
0.69,64
0.63,71
0.26,53
0.66,68
0.28,52
0.39,52
0.3,51
0.37,56
0.24,50
0.35,50
0.34,46
0.48,71
0.46,66
0.43,58
0.49,71
0.44,61
0.55,72
0.59,73
0.51,72
0.6,76
0.54,72
0.31,49
0.7,61
0.79,51
0.65,68
0.61,75
0.67,68
0.25,53
0.71,64
0.99,2
0.97,2
0.02,6
0.01,2
0.96,6
0.95,6
0.9,28
0.94,12
0.91,23
0.93,14
0.87,37
0.04,10
0.85,47
0.98,2
0.03,6
0.62,74
0.86,42
0.27,54
0.77,53
0.45,60
0.88,32
0.78,49
0.89,30
0.06,19
0.29,52
0.05,14
0.33,47
0.66,68
0.07,22
0.32,47
0.63,69
0.82,47
0.76,49
0.81,46
0.09,26
0.83,47
0.84,43
0.53,74
0.92,20
0.1,27
0.38,52
0.36,55
0.8,46
0.74,49
0.4,50
0.41,56
0.72,56
0.57,69
0.56,72
0.12,32
0.73,52
0.5,71
0.11,29
0.58,74
0.52,77
0.68,64
0.42,58
0.13,32
0.47,73
0.75,48
0.14,36
0.15,36
0.17,38
0.08,24
0.69,63
0.16,37
0.18,41
0.19,43
0.21,45
0.2,45
0.23,48
0.64,68
0.22,49
0.24,51
0.28,51
0.26,53
0.29,51
0.31,50
0.32,47
0.35,50
0.4,50
0.3,52
0.52,75
0.56,70
0.48,71
0.45,61
0.54,71
0.67,68
0.55,73
0.7,61
0.75,48
0.51,73
0.74,48
0.99,2
0.62,75
0.85,46
0.91,23
0.87,37
0.96,6
0.47,72
0.82,46
0.81,47
0.77,53
0.01,2
0.25,52
0.95,6
0.84,43
0.02,6
0.98,2
0.86,43
0.94,12
0.92,20
0.03,6
0.79,51
0.89,31
0.44,61
0.36,55
0.97,2
0.27,52
0.83,47
0.05,14
0.93,14
0.04,10
0.78,48
0.61,77
0.88,33
0.63,68
0.46,66
0.68,65
0.37,57
0.73,51
0.69,63
0.08,25
0.9,28
0.39,52
0.59,74
0.06,19
0.09,27
0.11,28
0.42,58
0.58,72
0.33,46
0.71,64
0.76,49
0.07,22
0.34,47
0.65,67
0.41,56
0.12,30
0.38,52
0.16,37
0.72,58
0.43,58
0.64,67
0.13,31
0.66,67
0.53,74
0.2,45
0.8,47
0.15,38
0.1,27
0.5,73
0.17,39
0.21,45
0.57,70
0.6,76
0.19,43
0.49,72
0.23,49
0.24,51
0.14,34
0.18,42
0.26,52
0.28,52
0.31,48
0.3,51
0.32,47
0.34,47
0.37,57
0.38,52
0.22,50
0.49,71
0.39,52
0.42,58
0.53,74
0.25,52
0.68,65
0.54,71
0.57,69
0.27,53
0.59,72
0.74,48
0.84,43
0.79,51
0.85,46
0.73,50
0.81,46
0.99,2
0.97,2
0.78,48
