Bilateral Market Min,Bilateral Market Max
0.0,0.0
126.11824218227162,555.1153349777874
279.60450945493676,729.5178338027711
366.6397725426391,944.3982917731637
474.71660438074423,1035.631954084773
584.0600294600713,1230.5076974728177
760.0587900393239,1377.4057363647653
697.2534210118874,1526.917853672786
1012.1402783427766,1885.4783212278307
1158.9038838492152,2021.2652340957839
1297.5781598991725,2209.4865421427567
1326.2747200815793,2214.8869956793387
1553.2195747950136,2456.949898866431
1506.7455904902054,2439.975210898863
1823.9708312877046,2802.8730506474403
1940.6300427288734,2953.832248257151
1942.0869788618456,3348.431876383076
2226.6530567917816,3280.1512917670807
2239.683380980001,3365.683088309448
2349.123410554581,3400.1923405902708
2646.723446425023,3553.2723581816153
2644.564561641473,3960.0653761705216
2922.056134481667,3976.6980728967246
2979.0275165119237,4028.0699885579997
2954.499845821698,4340.26402859321
3014.0565909005963,4297.480310667812
3141.6072162747987,4365.920249911182
3408.513437370362,4572.818940074176
3505.1881907255447,4579.916839242032
3680.7107932168437,4996.790210534626
3662.6102253671124,4916.1668978303205
4044.140750594557,5327.78341149068
4006.7735019190623,5372.154132149113
3861.81542539323,5329.638008452679
4246.515474320389,5343.61157993443
4045.5103457986224,5347.417933734589
4243.577453893675,5464.364861933893
4182.074782809119,5548.6234689181365
4459.7688652509205,5850.076960109425
4566.201236377972,5900.66841228609
4866.187242857301,5922.541077765924
4729.990818275201,6394.087719448482
4798.238374340806,6317.329738170447
4944.743414631543,6361.5969440180415
5071.760126712761,6267.8538153022455
5125.924554159676,6421.7308593932175
5074.96847497797,6423.265124898906
5016.286252712154,6305.72517567766
5180.568231770267,6566.1011446541015
5063.007716846652,6644.366615781728
5328.128148923926,6514.657359438286
5389.125837935702,6447.041080039642
5198.69966235321,6465.198552493974
5417.962818188302,6343.881737729818
5314.737769254949,6569.867887142806
5386.393943396601,6370.8314307925975
5203.843291524696,6667.9346361699645
5025.055044402696,6485.62735046239
5104.1557000679895,6423.017067346802
5124.156452612668,6321.290581350768
4777.205811469314,6260.933021879195
4570.781228932836,6015.6620245292
4653.132309736284,5840.90928454091
4613.044816439557,5955.12513752481
4554.47800221169,5852.465999644723
4409.2219146146235,5775.324578814558
4579.965430237971,5680.601620857371
4300.733935037948,5340.633606093659
4164.194509404129,5296.844774489924
3822.0103607525452,5226.00721452829
3668.7264647698466,4996.941584727276
3837.4159873801327,5105.475318092125
3703.8897289857705,4890.469561377307
3583.8229492751198,5025.996526794792
3707.5861746861483,4670.409514881016
3572.1994653325237,4645.176520631794
3322.9745996071506,4519.613708349214
3185.3371744628166,4372.601936344596
3004.9115827798596,4026.9398689930094
2982.4317803800877,3900.3519669455927
2837.9182672077077,3897.2376522382765
2788.591423971826,3759.591584037931
2670.818385624647,3702.4691052604176
2586.9019860109984,3503.651609587265
2322.187427968078,3283.046515188078
2146.8984796109435,2966.4550875396526
2066.6960432202322,2931.3411132057226
1849.989458395954,2663.9342315380345
1819.412277708092,2582.280568827191
1604.9741145603912,2472.660318793889
1635.7282402034762,2473.792820187853
1387.5657213070954,2195.1623550812074
1303.0848891481292,1965.9410441665677
1169.5334347542957,1844.4582284355274
1025.4092916741647,1748.90819853243
903.6967147534015,1477.9838091518468
563.882946315236,1241.5854234299186
473.79328042855195,1012.3844122697046
351.46945603856875,734.8933616800641
81.25706919048389,406.6105366654665
0.0,0.0
