Bilateral Market Min,Bilateral Market Max
0.0,0.0
92.1855512835316,457.2092743473802
217.79882742828931,618.5808382480936
365.5072273379037,868.7733580987356
501.88318649119583,1146.5994492781901
671.2968100785397,1258.3440422460876
692.1748786025,1226.0375940876374
778.4259628434284,1427.167470558249
858.4796799606875,1725.3612707636848
1110.238516230581,1987.098997016691
1227.253996090596,2032.0845488656923
1334.7523668194644,2263.840350912027
1465.2365536896286,2374.5439342420395
1543.1065626773507,2510.459489605997
1687.9223853658368,2573.6148926958213
1929.1091948752855,2928.9180432574503
2065.576766830587,2931.9568386105548
1904.8791844268198,3230.3184765096703
2218.3332185256277,3198.084329759973
2095.5798091189354,3368.427291801181
2206.4332939587002,3477.663487515896
2337.4519588879157,3328.458788146567
2620.2325083502074,3721.1108701004014
2680.037446709015,3679.7501718671374
2801.588722296925,3802.801987710998
2745.7484713785525,3926.781479800451
2854.967615016809,4055.4898582306196
3208.0153299264493,4254.719128738558
3194.1266627565637,4328.319725483831
3235.60407607504,4381.951295340215
3248.932375159213,4468.656822945839
3414.5242446396805,4612.771157205476
3362.5718426885505,4844.4681722810565
3669.862123001709,4778.324222464496
3678.2283166767374,4884.904452670766
3658.9128874853304,5180.186576472723
3714.2175387432144,4852.010968442271
3726.8883885741816,4810.933656959525
3755.6879936620535,5077.730024986107
3806.843975014617,5077.807828256384
4032.1632877218726,5125.737077042802
3857.081036958698,4952.916275864569
4045.8193779854046,5519.699767264203
4079.0783348522527,5188.475195522107
4141.4379063222295,5245.440907682627
4264.879604020141,5404.983961418206
4317.868251249223,5530.9250387367065
4270.688561879098,5610.463830429479
4407.869568962211,5663.668561922168
4434.3751644798685,5712.095140498728
4270.545925198712,5890.6582029209385
4346.247973891877,5532.389723724496
4460.073653771942,5865.752504288037
4426.769540786976,5698.718589722557
4458.331654697293,5590.609000402706
4338.447965401268,5485.152006879383
4330.918507659633,5299.721142199807
4260.365811495816,5410.343942526328
4340.869517102095,5448.532231879115
4428.988672756088,5431.011766344134
4293.087519705121,5540.935760336237
4007.4181974240346,5361.060294560812
3751.0461851960717,5138.971490952295
3870.024527375339,5262.869920381287
3976.457178857061,5112.639319816233
3854.8246919441226,5279.787152369703
3773.121570610354,4971.264065613344
3702.7494449090227,5200.302283397286
3579.977164354961,4759.9889960867295
3585.8142335829325,4500.645025032667
3442.372678828913,4583.483308717681
3406.7724228233565,4566.428279632673
3390.8518001028933,4632.771611861703
3123.409954028677,4307.393356181834
3175.9624590723615,4179.357130267119
3031.4588854468966,4038.6141440143183
2939.8532798532033,4117.57283719736
2839.8911680918245,4161.588831896908
2903.024519495215,4021.068995841313
2742.1382175005056,4024.035541965415
2598.444875320638,3600.9461408092175
2638.3474531904794,3569.7251800156664
2238.516575239235,3314.7898873698578
2256.847513480403,3157.786228382858
1887.1897518255573,2838.1801394063805
1820.1623975032562,2656.30672924027
1794.36290976475,2644.4001132181584
1691.3541263540828,2542.1018169727467
1588.1830041985086,2415.379026154784
1413.4670131628227,2537.847460419638
1410.2636158202367,2209.0447290913
1287.1957989758084,2057.0855762738065
1011.1769111479662,1954.7624840584904
1080.0251422745641,1721.074486595142
865.6039167960553,1435.729884701912
674.7173979223589,1250.0357617388363
509.5036187312071,1070.1002337973769
418.05433329760854,925.829344148573
191.99364534880442,565.8406775443291
134.31760158241377,371.3888297424419
0.0,0.0
