Central Planning Mean,Smart Market Mean ,Bilateral Market Mean
2.1445593620904424e-15,0.0,0.0
833.5473999498399,459.07122390152745,229.23494882408065
1845.7337066362068,835.0069865696532,382.6314209266213
2518.0975407303426,1098.0157538821495,596.4514707581146
3320.6996238245374,1471.7305197104379,756.5372824884055
4253.901414819172,1743.783040868817,917.2763982978729
4688.209257398285,2096.9396550531,1031.876624980044
5505.046986796211,2381.2424667690602,1249.4373936425816
6109.93807120825,2581.4124893753497,1370.636301234133
6720.05221127428,2894.3757128830166,1484.0954986690701
7391.806033465909,3088.990517865881,1673.7896681785721
7824.546984709228,3039.743468496823,1751.9772808320763
8387.919178477756,3315.7976744801363,1876.5700423477538
8805.410862747387,3516.1918531653027,1979.2405944495943
9363.944147074524,3773.2369884983236,2111.538135962736
9742.21834568476,3883.3874189541475,2189.1169877673346
10101.35045316135,4052.366702379295,2263.4566097462216
10463.730693053776,4150.89018494857,2397.994926480342
11001.452283606606,4380.266261988385,2486.644602576765
11230.404773413447,4472.800934951545,2606.6411374512704
11546.478942223082,4516.963423685993,2681.2608745057364
11951.798021634446,4642.056079625829,2710.687298410791
12616.692934052515,4841.333737645829,2940.061511288239
12989.91739515028,5116.4546191675145,3197.278295960997
13286.51814244537,5094.686546120807,3256.6723527777717
13587.010114942392,5115.077566587457,3297.6937679203115
13835.722994776446,5395.3579348096755,3373.344603183157
14218.67084202914,5552.247164842265,3587.1015802880906
14471.634429592095,5520.414320513111,3720.5373465037683
14839.239639236672,5642.703471201541,3916.249240933446
15066.345042011277,5709.140242216592,3960.6133482309633
15198.07780125421,5716.215390145957,4051.1406975292566
15430.51295987031,5830.854362609029,4052.0340482339316
15776.150485672744,6057.522168729247,4225.219512832689
16211.253459229345,6345.529201435711,4352.865236654895
16483.33459298628,6442.4034968459455,4521.038234819154
16495.851997302238,6504.980035777069,4422.58236721359
16403.38075244518,6516.278792938359,4521.763560019166
16847.58264176131,6562.475687733571,4634.491734746915
17072.074090503513,6565.44000717191,4738.466368798059
17100.980733033743,6562.682146455445,4724.076531573892
17220.45987822173,6579.453139942911,4675.810932874267
17183.89836227082,6642.578074957848,4705.63385744607
17325.227837179656,6784.02203074409,4818.26432706507
17428.35731394824,6729.192863550095,4840.535014324813
17525.295658010116,6829.477406143174,4795.162093738333
17452.99147294729,6669.786653821255,4758.187119088538
17491.179253355323,6644.643578417039,4750.176011395297
17580.834660527937,6799.353726336267,4826.479167364076
17575.22696923728,6762.446001949065,4774.362086891738
17729.84979114993,6877.188750530215,4803.814870578367
17802.504924128036,6907.326927842783,4888.705328867092
17656.016027999598,6832.876021166601,4828.763757198179
17558.53275884798,6863.290209016246,4891.359868720758
17479.888069429762,6813.09412034844,4822.178126517745
17494.680774249915,6747.7815630078985,4855.0624614893695
17225.80695383007,6578.315123051369,4790.749679296332
16921.753968642275,6488.744829606621,4667.861712360058
16927.03396030356,6494.0849768149055,4649.783754455272
16738.376116483207,6476.85999274427,4616.2924180033
16738.01783907088,6504.7768489968585,4646.333621432879
16649.31017892123,6486.308670667073,4610.585000227827
16372.199588222098,6327.685118487832,4567.74340831761
16081.730431492604,6225.265322822335,4494.372350775962
15823.730122470683,6248.497917420587,4383.752803185573
15738.548044435742,6231.412310897125,4338.396927003175
15563.391536218187,6186.599064123577,4231.454742296643
15318.496355404204,6184.30596036982,4248.838666651858
15295.308103452076,6290.555633072465,4233.500791913428
15109.746509632865,6249.854853348188,4238.669495525053
15036.188277018176,6197.350783921051,4162.066370850601
14829.860541525422,6260.644123435995,4157.68491233495
14462.009713083065,6090.566293537304,4060.2802739576755
14245.235900310312,6038.181183330744,3946.179851665508
13680.308296449817,5797.809594416365,3844.2013205730095
13325.28506887498,5588.580561782073,3768.1540703460473
13096.340666598026,5459.373749359904,3736.7255756973555
12549.512023298785,5198.367722467374,3524.360118852653
12306.138121235424,5123.937967345322,3515.9410658227025
11950.764945011015,4984.757842800056,3387.637902753554
11326.559074760164,4772.2517541061825,3145.7523991579133
10668.938422914394,4365.512554268906,2911.4144790302325
10088.805170317759,4047.259445369884,2703.789941622013
9469.025071848704,3815.320175341956,2545.4179185168614
9031.196173954326,3519.97633800887,2340.564327585655
8450.094995112499,3260.238237951926,2137.882095673463
8144.6479164139555,3102.8918066601036,2069.5335311036897
7771.468860371889,2967.7425662444875,1984.6898473963706
7168.362924628377,2786.172824163921,1792.1170204308985
6680.92999524065,2639.8605968509655,1685.378729028728
6088.643823318714,2430.1140068779787,1568.5851791293837
5637.718488645861,2384.0943719871575,1519.474381008009
5064.6461125572805,2155.332546057194,1358.289488645619
4102.255618971521,1752.65750253835,1159.0646893081596
3376.5887941859282,1472.485444670645,965.6356882148743
2865.1491214870352,1247.3709871286992,833.3828134243784
2210.3796413282907,952.302543046113,657.7953745935706
1845.4830144823068,807.7561215282185,522.9735137020741
1208.5407597156573,484.4812319955963,322.478875399278
575.9510640037633,227.83794375901925,151.4006418682728
-3.0226487133688806e-05,0.0,0.0
