Central Planning Mean,Smart Market Mean ,Bilateral Market Mean
1.853418286846495e-12,0.0,0.0
1095.4317321276549,694.7172234475179,315.40819209983295
1996.0270494470149,1092.442224264032,520.5110765750528
2964.1434399058653,1360.656401843145,701.8724935540267
3912.6675856261636,1533.9312831404468,858.9638925860564
4727.475617313698,1771.8785824681881,1045.7029060692917
5494.537846977707,1970.2184507169059,1164.1464054368744
6359.016633827849,2518.834570748875,1396.9057137074349
7119.512595403841,2629.406313361671,1560.232756893803
7925.225212159022,2997.710372517906,1708.0967286266373
8773.376467824079,3386.661539038896,1973.3380281429752
9442.546760189856,3928.519934284517,2111.4909109365767
10073.235666639124,4372.323243225681,2324.6034769840935
10432.866252223206,4558.051608592439,2413.3098356012347
11320.64225503226,4923.86404190479,2579.211015909338
11687.500053499842,5049.134614866822,2699.651694068056
11993.82453319935,5287.694237915084,2734.27818496391
12493.61006772459,5332.902913729071,2869.018808532041
13271.531830307315,5530.587338006935,3030.457129559484
13732.271289681858,5675.90026073937,3180.7498224308933
14293.11643496251,5737.502488421222,3333.3653172147897
14740.511529649411,6127.192781410991,3348.6739732551614
14948.077024348688,6315.580538039194,3393.0070859069806
15439.322725854998,6363.626848216532,3646.0157568715094
15843.941823250052,6572.375176470792,3772.9313112840314
16258.12376910049,6831.718829869864,3964.3981997752276
16767.199824434785,7033.98881816036,4044.993405817681
17188.47081942435,7123.858882931563,4208.0584241271135
17424.79934001657,7224.433709144945,4276.308826693467
17707.376822235634,7237.375339414535,4298.865655793365
17977.821992616624,7448.28604473043,4436.490908694045
18322.932062087624,7703.910270753258,4535.5637121192585
18508.34407320945,7787.26845576481,4583.9725649189495
18576.24479375609,7655.367074120892,4509.238268511653
18823.252798452584,7809.537023409721,4609.715825850939
19030.32671461795,7982.505692003149,4703.214512573903
19184.383438491037,8116.9281223530925,4844.598367498991
19422.220852832805,8267.528940852597,4846.118880782107
19709.83297206414,8583.586418860003,5054.697243944635
19819.556562558562,8379.955025243711,5069.500848774294
19961.567878259877,8440.703538420341,5069.921838710862
19924.76304850873,8392.359662424577,5122.065662043024
20080.976302920008,8346.814457885543,5139.487380433788
20120.546415174325,8226.64490386872,5199.192032908106
20374.664763868856,8411.734756374717,5321.415646102559
20350.02308988705,8353.580659169973,5238.135540795842
20340.739654717054,8440.44907402886,5236.864238047867
20338.013650160075,8457.52023954456,5214.361172459934
20149.312812135533,8290.221327131127,5114.8440654395035
20175.003414929113,8340.038553461243,5138.56807983058
20336.828578723744,8665.814233035293,5294.308058846948
20171.02213806363,8663.101456120894,5262.808570750157
20247.84689840332,8714.460631187096,5340.065828847532
20091.644238801935,8533.908383894865,5187.504246803761
20100.84320171689,8500.14559362713,5124.2488696962855
19925.890453434742,8396.135035043219,5100.5449276609625
19897.404394890138,8316.71107230708,5079.946685559135
19825.803996695264,8223.482765409797,5061.638043149981
19682.03063214501,8361.90135793091,4954.177947315362
19508.850349399363,8290.946197298807,4911.963511720652
19286.400188328727,8128.1780040092635,4826.048124786702
19298.492084661855,8174.414513014766,4918.53312334136
19001.101108876705,8049.122099576722,4857.885821025938
18809.963077820736,8047.671556270965,4796.900011052063
18448.25947022408,7688.906384055968,4499.559568231714
18179.01418217845,7518.29475794069,4478.538249451155
17765.261419288083,7411.9754203638,4360.9834286007945
17412.39911774273,7111.137454314892,4182.3617213797415
17137.960262263503,7097.026761301473,4064.623772554172
16686.66779471783,6768.838566929182,3942.9885944973958
16552.789992829406,6720.949416624295,3924.7834398345126
16305.895666947472,6583.482343693351,3869.6704468581434
15756.060760782702,6253.680545335643,3648.3167513658946
15504.185370985571,6225.987514998706,3542.485392104679
15235.120142578126,6080.837816847947,3441.605689722534
14627.20395614747,5754.022704953139,3279.98594669237
14146.520543320246,5508.028714673332,3150.6295818787917
13616.745552864919,5261.144916464269,3009.7669314288014
13227.271415074103,5233.314445096854,2914.2804958436323
12753.034948264405,5027.295905649429,2795.5109862800514
12267.801284447974,4840.077623342797,2675.7865049583224
11818.945150792531,4717.316201686524,2607.0678069368096
11365.122659293867,4587.743053447179,2504.2392943377113
10838.461941133348,4389.596919670745,2351.6414094589786
10371.538415708457,4167.262090812525,2232.181544882764
9760.698694193656,3908.4913214022235,2078.3177827212953
9087.863707278057,3557.520060779876,1915.5923806575083
8665.605351845004,3332.015110817054,1832.9885958583345
8085.581385289503,3122.254408843204,1742.3543439187922
7635.795503794407,2989.033385937757,1664.7313396819166
7000.962271694613,2770.8144238368113,1523.9323752435216
6307.238616103998,2489.2870102572197,1371.4060303026508
5793.209438853096,2387.5588260171935,1309.8605775010471
5038.885020374451,2053.2100724236225,1144.4505086608706
4352.065843587991,1756.597229187464,981.6305456417884
3548.3535170652476,1342.643891899861,769.7050855809015
3048.5804681131476,1135.0819950687146,635.2130485711622
2271.8332607858533,853.9857667886972,490.15403518946533
1570.5887758513895,580.0411124014936,346.9033583227632
718.6525449498295,288.6145463940484,161.24261694753076
-2.5806429491126437e-06,0.0,0.0
