P,lagrange_multiplier_theta_mean,lagrange_multiplier_theta_min,lagrange_multiplier_theta_max,lagrange_multiplier_theta_25th_percentile,lagrange_multiplier_theta_75th_percentile
0.0,40.03818624417115,39.910681834702444,40.1176970847233,39.99796261246235,40.07942411853988
0.01,37.06091333495849,28.223216853601436,41.34528032710698,37.25180323712762,38.01788600367271
0.04,33.737668812885474,24.8570805787705,43.530169590168754,32.10842746254411,37.61578950757557
0.03,34.80552310523491,25.176426380856704,42.177847985995015,33.555016557348836,37.865415651440536
0.05,32.945843510411144,23.19832549240705,43.72641881495299,31.29105496531815,36.82953818065538
0.21,24.104089146292957,12.470374703920426,40.355546778380656,23.889381241587316,24.50055482108742
0.02,35.97703217623769,26.742746419890395,41.864552758601754,35.50972614676368,37.86071555745123
0.29,21.230325911440065,0.010770705011641013,38.62276623999338,19.232956406935877,22.212508670951546
0.25,22.70504905959493,-0.025330081330018572,39.64583959857913,20.62054886564258,23.598584430934764
0.31,20.596408036132086,0.020511821173581524,38.401075964787005,19.23002503844353,21.55575668786761
0.2,24.530446544011202,12.448080108206248,40.472298092832915,24.275887940697057,26.231241577030403
0.16,26.4204666192844,12.349059661710493,41.76388345600736,26.369516417138104,26.912836702592323
0.22,23.79085882857102,-0.008445689966340097,39.96370079820234,23.350038587471637,24.18864907662782
0.44,16.667417315311294,-0.005707286467451667,37.733630733153575,16.07726457452746,17.26613898592162
0.45,16.360594798147922,0.0017499772799567381,37.73424199397104,15.825375745464434,16.548536324508916
0.23,23.424451364246,-0.04809974829917252,40.07424320155467,22.734089919352527,23.856678076474623
0.15,26.850693722079434,16.99635554970316,41.574498582670856,26.658302944521246,27.723258831524433
0.34,19.70041310664962,-0.012842335194221732,38.223591147149634,18.221551205777686,20.695088386490486
0.38,18.51700895892064,-0.009699094808528486,38.03357829672916,17.830020185998862,19.166622427180087
0.39,18.202101089783035,0.0016120565712895996,37.98002207100377,17.47277200236865,18.613027578301857
0.41,17.558315991519574,-0.007888799166408944,37.915745738475536,16.957218189811716,17.74495325676522
0.26,22.24110740212496,0.029165267061589617,39.5671030339397,20.64187356885033,23.18687008742114
0.43,16.952208063684672,0.004125342165828272,37.78455100470771,16.337677409095562,17.266978124852166
0.35,19.38763201197666,3.935401914034742e-05,38.15637013488904,18.22675833512758,20.24990014844542
0.52,14.27797379756974,-0.024896901924634562,37.82384767751771,13.89966364646433,14.556840531943925
0.37,18.772719074576273,-0.0106451427619767,38.04821021766028,17.864640482502697,19.299228051739547
0.17,25.92688314972105,12.364469316039962,41.53510922995118,25.31403023319858,26.797346358342114
0.59,12.194500670713483,-0.017381907657957996,24.52950178413984,11.9912466771737,11.991248585054933
0.3,20.953963337290944,0.008135808324837512,38.44091486229799,19.230540400823106,22.14149716678675
0.32,20.285201131656653,-0.015174403261323022,38.33812189030071,19.223880067622765,21.353948775022594
0.07,31.344595777467646,22.923132292394094,43.727991343161165,29.720831971907273,34.56710972945757
0.18,25.419586446578876,12.385498076249105,41.18943928742456,24.964520977404987,26.793070744599504
0.19,25.07091878690597,12.388139223657362,41.21641889068547,24.96576544473513,26.21935846497477
0.24,23.056942324295488,-0.02917604855958089,39.66386912813671,22.25893910709508,23.86298234126014
0.49,15.180309803301261,-0.03198012720558907,37.925380173174936,14.466498727786314,15.736046367510294
0.58,12.45874981116004,-0.01399136720166716,24.532392253699065,12.29238961855849,12.292425218486603
0.27,21.92001801930491,-0.011724591844476606,39.340898811047836,20.61310553594498,22.809882385136046
0.96,1.254423842217206,1.110800211710623,1.2996458199910785,1.2545562553754892,1.264885288109601
0.97,0.9139059203796935,0.8083956174078826,0.9679698842099468,0.9165664961000312,0.9165665459451988
0.46,16.09685429951306,-0.01079544154571721,37.77763487773741,15.232477279503408,16.413941720635023
0.06,32.051565489203895,22.8825809379449,43.294001488602575,30.882665570286488,35.879580503630876
0.99,0.29703034312499993,0.28112556434103103,0.3044753913992562,0.29278938757825257,0.2996480293626777
1.0,6.454643728144728e-06,-0.0006301923716654471,0.00041726747929051865,-0.00011542227738839462,0.00013361801026436085
0.98,0.6393976673759953,0.5674309596112532,0.700043331015209,0.6315603975799269,0.6432771018302027
0.28,21.603931901409165,-0.010731282981804924,39.37335935056015,19.55913053298859,22.509674464069363
0.42,17.244170215031193,0.004287095336852786,37.973395059615925,16.599521924583357,17.49943337729159
0.14,27.230212222888966,16.99432565139611,41.324003665782854,26.77330700449022,28.43312680662628
0.12,28.28937333177559,20.582586880949172,43.18149348348045,27.51114754654527,29.74904384722842
0.36,19.090598402965718,-0.011484328381353492,38.06035498536346,18.224428294229803,19.916918614428354
0.4,17.853232545691462,0.0013782873367453874,37.965125588397015,16.989710375186192,18.096494563367095
0.67,9.812592451137858,-0.021596024627335453,24.530681580443037,9.616587229686845,9.827982589048753
0.09,30.027426649621635,22.206700504937853,43.44924425100475,28.85238758774866,32.21753847570406
0.47,15.826494128046019,-0.008497155119977506,37.77659645607301,14.948577304410975,16.158392246683846
0.13,27.902059393508488,17.01714141814719,42.67834777744642,27.354305254659373,29.03607127446862
0.08,30.65168067887458,22.213241701536734,43.53690226191184,28.852088060074173,32.89091623303897
0.51,14.555198740595594,-0.01866135928567303,37.81771457506124,14.267241854322696,14.771912889294713
0.61,11.60807671594452,-0.01980151240603334,24.53614745515393,11.478321516026774,11.478322320935318
0.33,20.025344981653294,0.010405468729160816,38.26024960794186,19.231542104346488,20.96409773351485
0.66,10.073311634559255,-0.02758868896692057,24.532482181636542,10.003665421664218,10.003668942751633
0.74,7.769259361006996,-0.03847661457016471,16.614780000546435,7.626988940220435,7.761259988397701
0.1,29.383020973928325,21.282221869058947,43.22094313931503,28.374759168089362,31.744002613102325
0.11,28.90993411755243,21.289144742830253,43.17585389105901,27.658639007977076,31.763605302132433
0.54,13.646255354688835,-0.027784496857593766,24.538921991375094,12.986035703344658,14.469914262837879
0.56,13.059866550565742,-0.011252486355944669,24.530981270395223,12.922414354398956,12.922433392538801
0.55,13.382930317945089,-0.029022808196891958,24.54046549236778,12.98587702173985,13.52110332787259
0.57,12.768654410708306,-0.026048194077109343,24.540293333278527,12.669241261640028,12.669242653524469
0.8,5.955516001379159,-0.0172804864084517,16.60671393239602,5.6133120734550355,5.801500628958521
0.85,4.484584949412212,-0.004480379320122019,11.840979221584053,4.311935681521502,4.311935683120849
0.53,14.021154120113708,-0.006831409666331112,37.831850648203286,13.286121891667662,14.55654727809441
0.79,6.236456379288861,-0.021861931497791254,16.644048308324408,6.263746547843192,6.265749179044445
0.48,15.494811313998449,-0.029784397185490974,38.23701179735279,14.802391653191687,15.98681072592192
0.65,10.425392447143317,-0.034612660640689796,24.541416939045384,10.307175229065443,10.307178250822444
0.6,11.886079226531011,-0.024362380907396286,24.539451943605968,11.695306347613242,11.695306609440841
0.76,7.143422690522658,-0.03359602885563717,16.637027559274625,6.769172452040259,7.396893368118419
0.86,4.150906422073276,-0.08649670412373833,11.925689387711467,3.982479789353447,3.9824797985273572
0.77,6.810711271801998,-0.03214975592814717,16.629950621540218,6.41989084321961,7.152204802807121
0.69,9.198669518849618,-0.03403369280936985,24.535472175148918,8.97246035219718,9.096719389183312
0.75,7.433837002011073,-0.03179534021893371,16.611022268719104,7.211998670834317,7.761397708788172
0.7,8.890232162739409,-0.027251970485709265,24.538498377286363,8.717191800066848,8.717196417779402
0.68,9.519485575317056,-0.02861980776149764,24.530056287482672,9.34372548201385,9.826378300220654
0.73,7.996627613665965,-0.032308222608414816,16.60168057187203,7.9123840381833,7.912386892054719
0.62,11.26513534250203,-0.0030838663180858816,24.54983804132837,11.105700973841829,11.105700995426028
0.63,11.027306956409634,-0.0026720778830569003,24.549750052116423,10.938810522668835,10.938810544679999
0.82,5.344435048911978,-0.017522324149883417,16.615468643167098,5.36481962082544,5.364822012348599
