Central Planning Mean,Smart Market Mean ,Bilateral Market Mean
-7.146621027512727e-08,0.0,0.0
401.1482870289892,237.3602565964161,234.56956746598127
690.6111145240501,367.24604685314216,346.6198589374651
895.4932567499418,494.1410636434948,431.85378508318604
1164.2709082917836,681.9220453881212,584.0990687219769
1352.703899537916,786.6697293949342,691.68487657265
1479.439533195716,868.6230897959413,758.7195655452409
1908.647707283707,1104.9080446056432,961.562207992978
2178.399195416925,1140.995218884549,972.9199754248052
2312.1914685349266,1265.0820348198986,1104.7204439940695
2693.537502417458,1559.2612890966448,1358.7052560681852
3006.7346402761586,1786.6467138339376,1532.3443220450154
3004.373510695269,1786.6467138339358,1536.0853226418008
3243.2196257602072,1961.032904807922,1728.4021966694386
3360.7071816455386,1964.0355979910637,1730.6055799367293
3423.6892134649815,1997.8440924433962,1787.217522994798
3541.261905358812,2068.3715212649695,1845.6139856266389
3769.6879946642166,2133.5579273141666,1892.8663181493914
3939.7369721932987,2230.6689367643794,1995.2979088291922
4291.744217786516,2455.885888441375,2207.2727655960957
4353.053766786398,2491.0014166049314,2221.5676321592346
4351.386157254549,2538.436996383729,2253.710460006176
4776.129923014482,2652.5050842803394,2374.3890179222417
4787.529939143058,2621.403131957806,2349.563486798119
4801.897808940479,2684.2826088013135,2421.5295584504925
5168.507721857479,2834.7800132388547,2577.7668743307136
5325.892604286873,2884.018631133451,2611.426899948512
5563.631660888231,3017.789729754615,2684.9002212384976
5481.320121477022,2914.4278206505296,2603.031255216499
5727.117291194052,2886.6700790876894,2635.35433129451
5718.017513712777,2902.4544118989725,2650.4026689783045
6009.623484950698,3069.1105786162952,2722.327186191718
6112.79368554414,3094.350284430835,2732.19902316367
6263.024706550913,3111.6444619889917,2804.442912152012
6257.603589605795,3108.8578171044464,2802.3898665139877
6214.881611342869,3024.4252683067934,2824.397521320729
6457.23611757829,3142.165677588615,2907.2656208746275
6366.494879439739,3142.1656775886113,2955.9572966269347
6608.596720463409,3294.284547457253,3085.5685079665072
6650.52243454352,3265.7606234579725,3072.964324527182
6901.602844708914,3333.20367692312,3140.883692330134
6905.573021021087,3326.293490889315,3131.5845616931742
6692.383339187632,3196.6786770061153,3007.226196214914
6777.4942138463,3256.986197994862,3045.543259155864
6782.603621727175,3237.2705878483757,3033.050622723864
6690.317877964426,3183.0158826968764,2991.7188865004614
6475.719268819434,3101.7038555260515,2866.387009946368
6681.033712303921,3307.394273296479,3077.089048492498
6668.266133477566,3325.55159241012,3103.4753097350435
6744.514687545361,3357.960952167763,3124.056658254046
6828.065636898028,3357.960952167763,3132.9803584233428
6873.641502221004,3409.858007522147,3118.2297828370456
6601.301739410493,3274.004332014374,3053.264208796971
6531.144163315532,3200.5552501317725,2999.941244511044
6565.600264340919,3145.248992076893,2986.1644077391875
6288.340253045535,2980.668640882657,2825.9299700858537
6389.76411934346,3029.7751340969626,2877.3278188685554
6422.853801867789,3028.1182966640044,2849.5698527112477
6397.480129171349,3010.484820736463,2830.783485922133
6191.727961573384,2937.047246070033,2748.3801848673775
6107.355215802199,2897.1400386934984,2708.616668086852
6147.082215797109,2986.4972394638244,2748.7835065248782
6275.525072125009,3069.169255355686,2821.591907479838
6260.734042014045,3055.514425322006,2802.353128599658
5866.954496167451,2784.025933305704,2571.38857932855
5819.604968005842,2739.6313413169482,2524.680895009525
5665.968198962516,2650.0008453604823,2447.575651970735
5626.069324869628,2629.478096953513,2425.4911652939145
5704.084726243929,2664.1016799446807,2449.2082991595466
5536.52343047777,2639.089949611349,2403.337973089555
5392.714294315943,2629.2782143160293,2402.255077854416
5364.8526058973275,2632.842450323107,2415.2079886278966
5401.13397513641,2623.378496388519,2387.2675687746505
5270.888088263704,2520.2511582888183,2228.933772452237
5107.375491664029,2453.453860976231,2194.337129588836
5286.462433904418,2511.0811598582295,2239.5556481149465
5043.608834872264,2377.387019551039,2099.1427574577456
4773.031407437206,2239.8209583058415,1971.5679353295784
4961.438748956497,2299.945462096912,2060.9065594394747
4800.553579857465,2235.7449659768245,1987.9182893612797
4646.9146922342825,2168.6827915637186,1877.6555454671657
4566.379801815124,2149.5565590242622,1864.911423538982
4442.909090465333,2031.1716218089132,1761.435525605213
4309.52576475979,1954.2786873627338,1671.2251550863102
4137.972507683119,1832.5039306310064,1577.5465204820377
3954.121853022738,1797.3885955106816,1532.223767895943
3872.522684804463,1835.099541602336,1569.4934629688203
3483.6488298166123,1628.7859235919314,1419.37550230661
3253.1081121547268,1581.6075076580019,1355.882588000799
3026.3681494046264,1543.2760926895426,1318.2044882918462
2686.692273888306,1391.936546393801,1131.3093226127558
2404.1396088822567,1244.7926243013935,1037.6269431224948
2064.574409584117,1056.3579250898329,903.4225469980311
1949.0540739987719,1008.497802154423,864.363615043329
1732.8473555384576,950.4033789909299,790.5035901411632
1427.7439257250353,830.0157148466096,697.3928708470729
1189.9503273994624,675.6212268049858,579.0097846015686
752.5874954050018,399.1949409622757,333.07414838285257
484.4756730111494,241.48495327768615,246.30251725829964
174.29881763902085,90.45495656006096,90.3050935178253
-0.0024239081708330446,0.0,0.0
