P,lagrange_multiplier_theta_mean,lagrange_multiplier_theta_min,lagrange_multiplier_theta_max,lagrange_multiplier_theta_25th_percentile,lagrange_multiplier_theta_75th_percentile
0.0,34.18330676525764,20.223788801268512,42.508507260184125,31.87336225045166,37.819439894430886
0.09,30.419677781366953,-0.0003683510133676293,41.149091810022405,27.02539568428375,36.986723588871
0.1,30.015213961568964,-0.0006676456245209295,41.106515858990726,26.722089892353814,36.91529686951049
0.21,25.90182017733597,-0.04409075106321936,40.693768601670456,20.468784770043612,35.98586157996818
0.26,23.927427670227534,-0.0004562497011342259,40.404588871290855,14.941206550686289,35.3354691072436
0.15,28.056181935076907,-0.0008603302491856368,41.356771985316996,22.730546981288306,36.57786337985077
0.06,31.78880676330274,-0.00039782929451348537,42.42415515887997,28.8515508225131,37.64091510617104
0.11,29.515363454089506,-0.0009887017384286878,40.8496491083295,25.039090804177214,36.813545416792536
0.14,28.366123795643706,-0.0032194701048844365,41.399662372071404,23.32659075595753,36.63139610928903
0.16,27.719027293793907,-0.0039871368596422485,41.302846491938936,22.402668630518402,36.55478091774262
0.04,32.50562420997529,-1.126637766191152e-05,41.72232448050523,29.82827474292853,37.73696228713648
0.2,26.13978442767328,-0.06529867608871598,40.73687572102351,20.97726497200878,36.0351416335016
0.48,16.312760968170053,-0.025319239183463793,39.93671984336505,2.7035972749445136e-06,29.218940272426657
0.49,15.92655583507055,-0.024934126082783337,39.93612610989451,3.8720351955845445e-06,28.24109986712665
0.45,17.313329931192914,-0.02267533545745337,39.93803984444739,0.0016080436632712747,30.149889193478273
0.02,33.597000595756676,-0.000294085199200822,43.31572103770382,30.979357221668742,37.99548294139387
0.33,21.4845612718633,-0.035983436442343475,40.07899899050727,12.042465694670028,33.79398460704982
0.5,15.572572256702944,-0.029570626764892083,39.935925539852406,8.535795061881402e-07,27.25235938943722
0.42,18.325725970348344,-0.021333147020470733,39.93825834365467,6.097771553902586,31.255772795431007
0.51,15.23136548468256,-0.009596082961401464,39.93711486525029,6.790804238931969e-07,26.0221835371315
0.07,31.293059498521384,-0.0001671499219888517,41.89865333102786,28.203576935894787,37.40282229163055
0.08,30.782020357390547,-9.14715550486278e-05,41.26812703597298,27.502667024250297,37.06327517129029
0.19,26.531600892922956,-0.05279568357204312,40.86967930849336,21.100519311474088,36.219808408428904
0.22,25.40097850133131,-0.005162133089744003,40.74507398295086,19.465564140096404,35.839912620153406
0.01,34.18064197630796,-3.4678544245991816e-05,44.16849079884556,31.62577476647257,37.97878423878206
0.4,19.049983124643163,-0.008978899640805338,39.93815009741262,8.376605268658471,31.82499274510789
0.41,18.722534256510087,-0.009051859024861386,39.938184719917174,8.015486289216469,31.521808028324575
0.47,16.607397314278405,-0.02490634361387123,39.93684593702383,1.4284550624132919e-05,29.838264015205986
0.43,18.002893496277945,-0.006379504252905122,39.9381653760922,4.492043939737961,31.019343844299474
0.27,23.504511062809257,-0.007007943542550521,40.34987104416333,14.683032628990803,35.13143290201397
0.52,14.894770924650121,-0.009269203455451347,39.93709916570501,5.738880859418316e-07,26.02179914062981
0.18,26.943064270202164,-0.0006220989694512014,41.00975078591379,21.428271413516054,36.37975566728644
0.35,20.85226301265052,-0.004673357143740731,39.971206451265545,9.278970549036645,33.63866114814248
0.44,17.64519275585575,-0.0065234039831771895,39.93815643868474,0.0007728619773832435,30.434380620986303
0.38,19.76497960078846,-0.004668397866044671,39.93823564833248,8.94355560602012,32.32282913696503
0.24,24.75705349342824,-0.003329760070567289,40.3994610896223,17.076653588651972,35.631444605404035
0.6,12.340326287590571,-0.01748671186548556,39.7360213483736,2.979398785463161e-07,21.843027914339316
0.03,33.14499458672051,-0.00018940945506074058,42.35053231943243,30.482407318708592,37.94178407329811
0.29,22.780484986273716,-0.0025927894210653335,40.17532697082224,13.793954662633137,34.53307371376685
0.12,29.283145810966197,-0.0005597778591628355,41.23501942295056,24.829032576723566,36.881903456502855
0.37,20.116856172485505,-0.0046147047761095905,39.945737737739215,9.06464016122319,32.78080293581068
0.23,25.16570288498781,-0.0008387588431943982,40.669596626053355,19.342346050006995,35.82847730610843
0.3,22.431781247316437,-0.0002670921152478911,40.138513966282865,13.55427514456023,34.41298800925284
0.32,21.775600555554306,-0.04001410165989583,40.111358833125564,12.077427025293794,33.951827680270526
0.36,20.42993381037798,-0.004431828577867947,39.96006235017846,9.278971567967053,32.92702232323036
0.05,32.094210265121056,-9.120462379996752e-06,41.85900782381292,29.04224879393911,37.62113922025304
0.34,21.20978174144183,-0.033873322662216765,40.04429940025014,10.398296118309108,33.72675071901191
0.61,11.990190598027944,-0.016766107477835135,39.73658892201606,2.753818089118454e-07,21.75592545062205
0.62,11.701829966131518,-0.016064363762421152,39.7369220527453,2.587257696973211e-07,21.533879220633807
0.63,11.434034553657726,-0.08517954465051858,39.73736057456268,1.8526108513938766e-07,21.189272432722163
0.67,10.184388795797755,-0.07937776740669555,39.73998985799072,6.85849723680576e-08,19.34234312461315
0.46,17.015519223224636,-0.004622447331868784,39.93817226230138,2.050031103095762e-06,30.158402283661708
0.84,4.822270453086478,-0.007732892959079862,39.750471741673294,-2.384505528585379e-07,8.14094488402919
0.66,10.48230184394999,-0.08237946527126816,39.739493284211036,8.858519917609442e-08,20.041177902778184
0.57,13.283255290128498,-0.010682643781454004,39.73417235793923,2.607181133207348e-07,22.938863750615642
