P,lagrange_multiplier_theta_mean,lagrange_multiplier_theta_min,lagrange_multiplier_theta_max,lagrange_multiplier_theta_25th_percentile,lagrange_multiplier_theta_75th_percentile
0.0,38.964943482640884,37.40096354112565,40.72697713111896,38.73335542491295,39.1944221995808
0.01,38.964943482640884,37.40096354112565,40.72697713111896,38.73335542491295,39.1944221995808
0.02,36.44905597828413,31.401897986143943,39.83978860289552,36.32862053740469,37.90145228116296
0.03,36.44905597828413,31.401897986143943,39.83978860289552,36.32862053740469,37.90145228116296
0.04,34.80809739695908,25.237922643528574,39.859451260901004,31.40259851679658,37.89673829798816
0.05,32.562406842365114,25.23749759872115,39.806375854184346,31.400124281848864,33.85665873089125
0.06,31.414029018782188,25.237490643232867,39.806733927490036,29.173544588866267,32.51353149092358
0.07,31.414029018782188,25.237490643232867,39.806733927490036,29.173544588866267,32.51353149092358
0.08,31.414029018782188,25.237490643232867,39.806733927490036,29.173544588866267,32.51353149092358
0.09,30.53846557171716,12.077803965333295,39.711705732216906,29.094347268483425,31.94716064980258
0.1,30.543876534535716,12.074720474907902,39.806419440136125,29.08692677199847,31.954528588250934
0.11,29.497808774895216,12.074703759963743,39.80607272040117,25.76487216718816,31.28528300245239
0.12,29.48949476135133,12.078266302293247,39.695236223338,25.77126882646178,31.2792564616823
0.13,28.883638387695242,12.078895775139877,39.67777064248203,23.509461792553157,31.22051445565525
0.17,27.51902681279598,0.003321920637922915,39.7122698713699,23.508124403883137,28.49549051775769
0.14,27.98897392378201,12.079438411622798,39.66641688737786,23.510525879902495,28.499073843423893
0.2,25.613687878291103,0.0007680605085056413,39.78561409952357,21.79927818707417,26.194473664622443
0.19,26.496026458384634,0.00013818230944906418,39.806930680864276,23.50350839404766,26.194891203776674
0.3,22.00602746284882,-4.644071971426911e-07,37.839116382324264,19.665788113002566,24.980993100644824
0.18,26.492626815423982,0.0015511366779783486,39.76245980831976,23.50583043352863,26.194129599043677
0.15,27.98897392378201,12.079438411622798,39.66641688737786,23.510525879902495,28.499073843423893
0.27,23.660520412258446,0.009314336082677954,39.52366312562916,19.681546858041795,26.19059155694918
0.25,24.336987480629173,0.008126006875240677,39.560297355819245,19.679541582777542,26.19116449711425
0.16,27.51354061703067,0.005866582607016113,39.637875420503796,23.511976733675112,28.501415401775287
0.29,22.00449132960179,-0.040920443049465405,37.83112839133217,19.68472208870155,25.009547850230163
0.31,22.00449132960179,-0.040920443049465405,37.83112839133217,19.68472208870155,25.009547850230163
0.41,18.636116650541847,0.0008341811989893699,37.77354771667213,18.011957713331718,19.69160313065456
0.42,17.843910250020027,0.0009988838281742574,37.80742496973107,16.700000509232307,19.690713340135115
0.4,18.63589229195201,-4.484553567607463e-06,37.76969355356247,18.016814294556564,19.693936325108
0.33,21.221152507053446,0.00058954222794938,37.74832826161061,19.66666648592871,24.97937121638971
0.21,25.59886067413285,0.006864086116422641,39.599221728146794,21.809357026307726,26.191763276369215
0.37,19.968820478136188,0.000927492966990684,37.729671154069294,19.661696012274792,20.549738787264427
0.32,21.221152507053446,0.00058954222794938,37.74832826161061,19.66666648592871,24.97937121638971
0.48,15.931792673749506,0.0023618146657273797,37.95120396034266,15.054365757915484,16.079367139776096
0.35,19.968820478136188,0.000927492966990684,37.729671154069294,19.661696012274792,20.549738787264427
0.36,19.968820478136188,0.000927492966990684,37.729671154069294,19.661696012274792,20.549738787264427
0.49,15.931792673749506,0.0023618146657273797,37.95120396034266,15.054365757915484,16.079367139776096
0.44,17.357526154778114,0.0009809918997838452,37.81742359167029,15.65301143877861,19.689481409108428
0.22,24.91333229513641,0.007613814097730653,39.57592876122547,19.67867042637498,26.191430985017497
0.28,23.660472191607163,0.009025958450020966,39.5323185840101,19.681057749863427,26.190760772256905
0.46,16.565221321368835,0.0012426384673531743,37.8788090461575,15.646294705455464,16.597302044652718
0.24,24.335624219379792,0.008395823074494047,39.551794179366645,19.679989571679172,26.191057926840674
0.34,21.221152507053446,0.00058954222794938,37.74832826161061,19.66666648592871,24.97937121638971
0.23,24.91333229513641,0.007613814097730653,39.57592876122547,19.67867042637498,26.191430985017497
0.43,17.843910250020027,0.0009988838281742574,37.80742496973107,16.700000509232307,19.690713340135115
0.71,8.715989670494716,-0.0010347833049770827,26.198633240349224,8.48864128692339,9.866468499680817
0.73,8.20647304365579,-0.017361915688656637,25.84954742250723,8.400380205141222,8.400381938843436
0.66,10.71395678372506,0.0015346008196335248,28.232401816544808,10.682500658968547,10.682501510143963
0.38,19.162206020229913,0.0011408753109236613,37.72920864192638,18.01273227350825,20.54839547546029
0.45,17.357526154778114,0.0009809918997838452,37.81742359167029,15.65301143877861,19.689481409108428
0.67,9.72039480663126,0.0005446259178736312,28.225445600558103,9.024091583676858,9.85599251175526
0.68,9.72039480663126,0.0005446259178736312,28.225445600558103,9.024091583676858,9.85599251175526
0.47,16.565221321368835,0.0012426384673531743,37.8788090461575,15.646294705455464,16.597302044652718
0.65,10.71395678372506,0.0015346008196335248,28.232401816544808,10.682500658968547,10.682501510143963
0.26,23.660472191607163,0.009025958450020966,39.5323185840101,19.681057749863427,26.190760772256905
0.64,10.71395678372506,0.0015346008196335248,28.232401816544808,10.682500658968547,10.682501510143963
0.69,9.29852700533842,-0.007358401917626267,28.22467544929357,8.490439402637978,9.864712652879154
0.72,8.71532236148601,-0.01603886589649406,26.192215619157672,8.483461456782901,9.870807544834904
0.5,15.389013508182819,-0.0007723881489010154,38.0790281320178,14.494257134436884,14.494257882402835
0.76,7.537417052843134,-0.029321944900054575,24.355320746677194,7.442974311420554,7.993345323644662
0.39,18.636116650541847,0.0008341811989893699,37.77354771667213,18.011957713331718,19.69160313065456
0.55,14.206384958342534,-0.0004814045259013966,38.144094830997574,12.85407016647228,12.854070890128941
0.7,9.29852700533842,-0.007358401917626267,28.22467544929357,8.490439402637978,9.864712652879154
0.78,6.68912731812046,-0.02336086884102162,24.15319499855537,6.662311162581434,6.662312690302018
0.81,5.9297616117910446,-0.010462984789265661,23.869294290906033,5.636120559052107,5.915155751462198
0.75,7.537417052843134,-0.029321944900054575,24.355320746677194,7.442974311420554,7.993345323644662
0.92,2.443165872174924,-2.1941283176118986e-05,7.537301865368969,3.243350850001825e-06,2.875306183304189
0.51,15.389013508182819,-0.0007723881489010154,38.0790281320178,14.494257134436884,14.494257882402835
0.57,13.035038065746473,0.0015705059723707393,38.24040285929153,11.867624494401833,11.867625905148607
0.59,12.594565992811686,0.0010868610362955167,38.24944692368267,11.261493267489977,11.261494491227342
0.61,12.594565992811686,0.0010868610362955167,38.24944692368267,11.261493267489977,11.261494491227342
0.8,5.9297616117910446,-0.010462984789265661,23.869294290906033,5.636120559052107,5.915155751462198
0.54,14.206384958342534,-0.0004814045259013966,38.144094830997574,12.85407016647228,12.854070890128941
0.74,8.20647304365579,-0.017361915688656637,25.84954742250723,8.400380205141222,8.400381938843436
0.58,13.035038065746473,0.0015705059723707393,38.24040285929153,11.867624494401833,11.867625905148607
0.52,14.660466444748847,-0.0008913578966875946,38.104094559884565,13.485187387968235,13.485188110964682
0.62,11.448581546851315,0.001045383829753277,28.240131007315313,11.259256715377935,11.259257389956593
0.77,7.058172784763224,-0.01701273542638493,24.23227481207506,7.041839151895717,7.041847030535727
0.79,6.68912731812046,-0.02336086884102162,24.15319499855537,6.662311162581434,6.662312690302018
0.53,14.660466444748847,-0.0008913578966875946,38.104094559884565,13.485187387968235,13.485188110964682
0.97,1.1653458833657238,-0.23325792216888064,2.0029603656758583,0.002401011946592979,2.0026992120631393
0.6,12.594565992811686,0.0010868610362955167,38.24944692368267,11.261493267489977,11.261494491227342
0.98,1.1653458833657238,-0.23325792216888064,2.0029603656758583,0.002401011946592979,2.0026992120631393
