P,lagrange_multiplier_theta_mean,lagrange_multiplier_theta_min,lagrange_multiplier_theta_max,lagrange_multiplier_theta_25th_percentile,lagrange_multiplier_theta_75th_percentile
0.0,39.68373166753169,38.40550939909368,40.90520813998182,39.472729414078145,39.99350534524072
0.58,12.591232235177268,-0.0007001761710245802,40.09951539285984,9.118431367679769,16.314472878732893
0.56,13.24821174844002,-0.0006994056780555979,40.10433239344333,9.887137881267293,17.23032656085277
0.54,13.821475190827805,-0.00037887602266550857,39.95853214000991,10.188276562484685,17.524556300837062
0.41,17.80339226182786,-0.00016723558559661456,39.76723308904074,14.15309064443985,22.129190012270268
0.4,18.06491169023115,-0.00022799469567758024,39.76745412806919,14.153107932359637,22.12934592347845
0.01,54.350029398799464,22.162747357833368,65.1855256259873,48.225711205511466,61.39228353073182
0.44,16.830203206329298,-0.001699781531218747,40.098119929281864,13.326554651244827,21.16794036485023
0.52,14.409405528013846,-0.00180754340124345,40.159152675020394,10.1882495231856,17.52502328165196
0.46,16.219177917570892,-0.001115484966572211,39.950521547705065,11.80290347214046,20.72159932488631
0.5,15.003565459987003,-0.0017190937235440629,40.12919714290321,10.18817291894429,18.74054940891537
0.42,17.433213810826626,-0.0005692487379036493,40.103876123344186,13.946928689245293,22.121768188173196
0.43,17.12197073011437,-0.00037119194569612546,40.077042778057546,13.335023130071074,21.159318688089538
0.38,18.806949539933015,0.0004182825725891348,40.04441157499784,14.512066548757964,22.837538627058077
0.47,15.909037712591358,0.0015067841367404355,39.79808324955843,11.803973790078784,20.48186135260345
0.37,19.08566054124664,0.0011206368343188444,40.04438511687567,14.652480249620982,22.837821981395034
0.55,13.581980961890723,-0.0007029025099836161,39.97832003416147,9.887220127287463,17.52468022346518
0.59,12.310349400269681,-0.0008892177946204782,40.11910250459654,9.118468270913125,16.036519207142504
0.39,18.435921251674486,0.0010499558938334985,39.767375419900006,14.5168387235023,22.517558620289343
0.02,48.56255003344776,13.458920201867066,63.417428191708595,33.98980643469754,59.60418815057099
0.35,19.920542069929034,-0.005892793986774336,40.33719614516732,15.940108126399082,22.838818935273913
0.48,15.598161856242243,-0.0011918114738271868,40.0039516831627,11.802860618911735,18.740444398613263
0.49,15.305016017643112,-0.001669151095514465,40.12217557158338,11.419211983215273,18.74053581296073
0.57,12.906713145375033,-0.0008254852900275722,39.96964005196222,9.135352469185728,16.929951012348415
0.53,14.138534631792957,0.0001784528825989895,39.94908019886171,10.188156540127565,17.5246965125658
0.28,22.230683822435456,-0.0034060026559039613,40.94955538493463,18.651638112568506,25.482594240166176
0.62,11.403680787133906,-0.0017765365126365396,40.30701746335551,7.175682767919126,15.365049397694895
0.61,11.697335242620666,-0.0013616391244433146,40.31883126903592,8.298857076467641,15.365084430163172
0.6,11.996844882864602,-0.0011079915329350598,40.242179335908624,8.299343366275057,16.03651945423027
0.03,46.010167976217446,13.458607654389823,65.12502820042083,33.356918528178866,60.130177332283694
0.67,9.939056812932817,-0.0013783685142509938,40.179420230541496,5.411602610233541,13.735686187176604
0.3,21.560518244637567,-0.0032361656866122246,40.82360648469472,18.112605602456547,24.86393606211353
0.25,23.38420898568743,-0.0034736082597781603,40.931614066707894,19.264687250571512,26.431156193060694
0.23,24.064165872398167,0.002667762564037446,41.31993991905099,20.38541728392761,26.477606812281955
0.26,23.025586598755535,-0.0029622845622157,41.072493537817394,18.710695527286582,25.802450541336245
0.24,23.730307316954494,-0.003621708126576806,41.04586511663433,19.955481044461138,26.43119345816103
0.2,25.192854351874537,-0.003134226597410361,41.43790830553391,21.660530862941926,29.368881873972008
0.29,21.915045713202886,-0.003086200440666431,40.822393667614975,18.156732930384877,24.86393764661272
0.33,20.662877437104072,-0.0025060533563916465,40.605262414412756,16.012761392133545,23.4059443703955
0.32,20.930994509688027,-0.0029119051826320685,40.64024049895532,16.91379356310621,24.718742464703254
0.66,10.26252056206222,-0.0007430628046005694,40.26218035172232,6.798108715980226,13.73524191682218
0.97,0.9139009115826934,-0.5852323112772827,13.236130935927765,-1.1804325057290788e-05,1.4656443426590873
0.88,3.606740287938732,-0.0686001578252804,40.31895851210432,1.107123805970724,5.075572510657829
0.65,10.542889706110119,-0.00023395130174108658,40.59460921100423,6.7985401771816605,14.436137977850478
1.0,2.948702355460537e-05,-0.004277655430073034,0.003914598497178959,-0.001178013142278885,0.0013523582205896935
0.87,3.878225297050817,-0.05374681341620047,40.35262498393049,1.106924572974762,5.162775971030371
0.9,2.97906706864091,-0.031164897006672465,40.074982935150935,0.047990874952194895,4.460522822891027
0.45,16.501802056975286,-0.00022141554277510522,39.95066821643953,11.803077052078326,20.721444723519365
0.95,1.527367898365137,-0.7337750973468478,39.64370912462019,9.66897037885106e-06,2.5413829433179354
0.94,1.8147021796357636,-0.5085076149374603,39.68811008351704,9.333685485113374e-06,3.0455060879355997
0.86,4.193426868790788,-0.010231120357071966,39.88366726491871,1.1064214816902338,5.165347261633977
0.85,4.450421201956836,-0.008833803194528755,39.935899093585284,2.8038539479800506,5.4544046772545824
0.93,2.1081658402957313,-0.7692504922060968,39.57548552711888,0.00013123532061065646,3.530290901520553
0.51,14.747748782784575,-8.409371878670413e-05,40.183377839187095,10.188153299812708,18.740702781719833
0.96,1.1968785596389875,-0.5551816575782347,39.652249266561256,-4.106786313851085e-06,2.307906351628996
0.98,0.5920770810362864,-0.5078374443498566,12.98271479585963,-4.309856022577385e-05,0.7660734950412311
0.99,0.3622639484401725,-0.3592579305535931,13.46209425436531,-6.213334255106284e-05,0.00033864700053427843
0.89,3.3119643184972345,-0.05579113513963119,40.31841137755334,1.1068499407839907,4.7152334253406805
0.27,22.59775892641807,-0.003442960201148537,41.047729732034966,18.710688049453065,25.80266017378117
0.84,4.74407449536874,-0.007949169546614065,40.05528240966164,2.808322778955587,6.360127934332529
0.64,10.910027896281958,-0.0011559527529296787,40.154412717743725,6.798945935941402,14.675174623300398
0.17,26.59044599108708,0.0007542220825449419,42.0551506303161,23.534204430982694,29.992940830244656
0.31,21.238052179019114,-0.0030661046555913174,40.72193719972112,18.112622965103125,24.718748917423692
0.21,24.8346594992584,-0.0034357341077075887,41.28490403321762,21.21707903949544,28.838163945074182
0.81,5.6718716734567725,-0.0005175991082602138,39.96696779324864,2.8183650610709985,7.336385970280324
0.36,19.462794036922933,-0.0011586952690443297,40.134042425189854,14.65110701217586,22.838845997490886
0.34,20.323810027350255,-0.003167116260296865,40.44499777401087,15.939730813469467,22.916771298745537
0.75,7.496269328605411,-0.0005196168086980535,39.77133678975662,4.5368323379253,10.803748813994211
0.63,11.149673125703048,-0.0005436923925046244,40.29889877600091,7.175524759648358,15.364980329262558
0.91,2.715505694022317,-0.03422624336301583,39.76929959861167,5.7503973409422926e-05,4.172906813156654
0.8,5.996885343718318,-0.0005537100416885821,39.97086224917669,2.8183337032318763,8.929009806219337
0.78,6.616575625255279,-0.0004841969815663205,39.77108761353997,3.622117083662368,9.406581370324727
0.22,24.52289830624162,-0.0036768697667213246,41.21218563139976,20.96001367120292,28.150215563579234
0.68,9.645440245265144,-0.0008139041127019908,40.1766109537471,5.063431319761076,13.735641667698129
0.76,7.2725682086032215,-0.0005026919212474112,39.77100322882259,4.167530258583516,9.892900924657663
0.72,8.41602465722625,-0.0005367643858651405,39.79102765727019,4.715903698205631,12.053666579643508
0.74,7.867219691580496,-0.0005156122457030676,39.79076388276765,4.53684060372748,12.05366767233878
0.15,27.650704694953706,-0.005185489272665933,42.848022087544834,24.170296509817728,32.38305685102589
0.04,43.857602875063385,13.456412494683256,66.12954763873367,31.599890038560865,59.276936081920084
0.92,2.409004622060282,-0.03578399063199367,39.89264327999981,9.798304005159686e-06,4.173074156437599
