Central Planning Mean,Smart Market Mean ,Bilateral Market Mean
-3.882823991737169e-08,0.0,0.0
661.1972089577578,257.4497334857648,202.91403761584584
1317.7242267927884,418.11622739141103,284.87319466948304
2017.4450512488324,739.9950954326168,492.73722783907056
2935.1531855512417,1281.964394555448,768.9307040148902
3672.975913136512,1589.634708460063,1004.3707730605806
4489.816885038212,2075.1945628037356,1233.0829882307348
5484.0938513450865,2602.81483475585,1560.8797199540763
6185.9304654402185,2917.7531244903976,1776.5872461280828
6687.52239476457,3163.284828299904,1854.7872441036473
7265.287237593993,3416.982085881832,1999.9550026417228
7885.963240955283,3706.0611028486273,2220.124750798309
8299.97308526134,3822.634188492586,2339.9656662693633
8817.6093666539,4088.821863960804,2453.8814630203683
9530.28609239859,4429.089619581584,2757.270150611304
10008.012314956715,4617.337523974475,2862.278485774164
10435.444313065811,4831.653186000847,3014.325933698061
10996.05901952901,5069.203487710576,3234.7674909455845
11641.10798088393,5254.484984730649,3427.716806387632
11913.70289355336,5403.1211589095,3514.0943816917224
12373.749765434943,5638.349113748471,3603.558737187153
12689.331011546314,5807.527242029784,3769.503146589612
12971.009481484753,5970.193235159895,3809.6622938639575
13540.494166647193,6154.780517033207,4014.197062046267
13860.50652778386,6269.355822007536,4109.954939875234
14216.376498807615,6574.034355827771,4278.291026886437
14432.670485029908,6703.788906690224,4355.698836325589
14564.939750173526,6674.534372055488,4299.631387291227
14901.342973351391,6740.2031269245235,4455.382386776339
15090.574525814513,6708.191935150855,4489.679407321126
15073.081080136208,6647.804523214356,4472.352569908897
15293.170836659296,6833.5169716741075,4495.6851666561515
15508.026515400552,6934.470850761612,4685.792535034155
15620.101219177075,6928.666461414439,4676.730744930572
15819.885952887795,7010.80961512489,4789.645562111858
16351.989182759331,7189.443827527117,4945.007874759953
16852.661697905125,7368.910457068901,5054.119258937056
17225.629569149893,7614.364758071028,5282.568427542497
17189.354166890676,7546.7249928118545,5203.5139205798005
17286.335261680906,7572.216012809458,5220.950275177316
17361.349520148342,7533.578825243767,5255.5728853054225
17502.34706121609,7589.551509505865,5273.262155710635
17620.775308013508,7746.353771183829,5304.554555604292
17722.43459673719,7783.872850066749,5340.343522888996
17875.294686966125,7872.397191520817,5441.516522569133
17705.64653530481,7695.728201626996,5451.392869270082
17516.52488669571,7590.05478570798,5337.907298629836
17808.76892983536,7808.145849716486,5590.612342842277
17867.99407539173,7741.120114744175,5619.525570968836
17904.40163508778,7740.086728890543,5545.604306864973
17878.095566068972,7814.833139402654,5539.817323431388
17974.98359364767,7861.608124100232,5594.367069226897
17924.135202256155,7919.817023185467,5582.369175348979
18035.48860519841,8024.8210681965065,5618.136811465212
17975.03173694842,7974.188648275944,5617.958323497491
17857.20559699199,7962.8610733184905,5614.829587139971
17779.9631474668,7882.392225233205,5630.811979736938
17656.446353115134,7871.351514853894,5656.555645222691
17569.045450518126,7732.217260922276,5629.753408676344
17449.272966199664,7698.977085204839,5567.087247554094
17154.63850679541,7554.860798889094,5434.791558161543
17128.562919311284,7424.0615480992565,5403.057114369366
16882.368642842477,7388.503638540315,5383.4038235203725
16739.129617032595,7323.06702020362,5278.241215581027
16485.08994887789,7198.9060837672805,5200.049638890307
16201.630321230234,7101.952820547973,5080.509463504777
16002.205568747588,7087.066679425494,4993.74415520596
15553.034945118658,6850.143786640685,4854.110666988717
15081.863871062837,6608.661258923632,4658.111955310099
14741.323806112545,6562.950563485858,4520.905010988795
14375.033560148462,6361.838131315955,4430.665529443364
13916.0205177918,6177.23836904722,4295.764853183608
13633.677704399202,5871.337484642034,4130.331902486089
13476.563600471956,5835.114506285237,4036.4326118889644
13175.494573797052,5728.402123239539,4011.6239385221565
13153.668815646417,5647.389265368001,3958.9931316012085
12888.45858566323,5564.271352559263,3882.5389373074945
12495.888344950483,5385.189492951649,3745.8256793709047
12109.90730557692,5270.421222548182,3653.487846577949
11655.44161916587,5030.150779015632,3475.031057840868
11101.141961563206,4767.3623952466805,3242.9453522435815
10548.478868962362,4426.199405588712,3014.885984124057
10040.951944719669,4135.092805292748,2874.9798875539313
9686.043508797426,4014.936008082688,2763.2353089244834
9351.045785639331,3944.509510864358,2642.294476647023
8839.194883751654,3715.704390319981,2525.254072451575
8357.293528162481,3558.7722958508675,2372.6874147222848
7829.705864250258,3280.6545289438945,2200.707905364203
7417.158069520105,3102.3205093571887,2098.8222703563447
6881.859737446308,2841.9375376415264,1901.8410750213475
6246.483895334142,2565.848825058536,1683.9914484999783
5645.327534335292,2211.0820997026603,1489.287329557984
4962.142806877814,1941.3810105922457,1231.204644202702
4312.23555474693,1596.2895369391335,1037.6450585993555
3693.236074120158,1349.3999689828488,873.2436119150367
3112.7815439524916,1134.9185429358768,729.5833063962491
2430.3587716263323,888.3165190920263,548.9973675012327
1912.9450919967248,674.4467030267406,395.44783912723403
1160.8171989264242,370.5201830111473,217.86932204789656
732.840195289248,265.9308045480866,148.45855244560428
-0.00022354823045844796,0.0,0.0
