P,lagrange_multiplier_theta_mean,lagrange_multiplier_theta_min,lagrange_multiplier_theta_max,lagrange_multiplier_theta_25th_percentile,lagrange_multiplier_theta_75th_percentile
0.0,40.116847144116015,39.712435983987206,40.56121071876445,39.98426464007235,40.250498851648786
0.07,31.324770538092707,25.145305092836498,38.189939013010104,29.02034852739554,36.09963033344664
0.04,33.57077062874638,25.97598279189499,38.456849799624706,31.22889449407285,37.44286661946366
0.12,28.138569200548257,24.87917724359963,37.163906328560856,25.861641746020794,28.574821242103326
0.05,32.94037341119924,26.1848887281013,38.40107629312584,30.921570829749573,37.322756921123904
0.25,22.795441860273208,4.274409355930359,36.345769122356174,21.101197076465684,22.820535683003015
0.32,20.439583429135087,2.2568942965138525,34.8359788939103,17.988559278845038,21.014048281654798
0.3,21.064213603154297,5.032460967379873,35.286347711450055,19.64772648717733,21.604954390549565
0.24,23.164421668019546,4.049234261130906,36.55679264185346,21.50401429522215,23.362638845836724
0.11,28.729724488123306,25.057821378383924,37.36590814090499,26.93752804527392,29.374660708562587
0.41,17.677476769576337,2.703234770761183,32.966525407840265,15.420677604370685,18.698595219462568
0.44,16.76429800353482,0.06496788431527989,32.439501301798174,14.234802930512283,18.374258228963907
0.08,30.474325580619677,25.18211292294165,37.916777456321626,28.827794339594995,33.118523585790925
0.42,17.405790564458197,0.06056275376844056,32.79295369231557,14.703231952067306,18.67486996254725
0.1,29.183748074223146,25.068844862892146,37.63781913911253,27.347046352561694,29.458078448725104
0.46,16.182414948615225,0.0767713543812718,32.18935403482684,14.13787896104089,17.112692335064683
0.02,35.56989589401595,30.024353534725144,39.292550465337854,33.640955555236616,38.23260370898681
0.03,34.496071004981786,30.07538246409051,38.703089203177356,32.19685579037041,37.7517979623935
0.38,18.636027725402077,2.6169618004487543,33.49279240425629,16.280550977469535,19.2003087665712
0.45,16.485379502057203,0.07226820551235136,32.28363358807681,14.14271956832058,17.170744002104765
0.06,31.917451152325047,25.070588427691202,38.2441779073968,30.63643907718116,36.33851141566863
0.48,15.547054873586424,0.0569020283975874,31.767407008555356,13.939130910682351,16.584330489840927
0.09,29.802621887212613,25.21087518539251,37.79544395581907,28.238694583284417,29.56502842208584
0.39,18.27483877677341,2.6924183503445374,33.2350087883524,16.192394329007914,19.01923883030569
0.14,27.431006110396073,1.8589301707780415,38.03798643207304,25.411864937832405,27.199711281691094
0.37,18.899141904730115,2.624881642644379,33.67956993967217,16.315985011247896,19.72509318029043
0.4,17.975814744457708,2.7123271701497167,33.08817477681832,15.59521186255448,18.76128105450183
0.13,27.828503004488592,2.1764297535128527,37.95105184594268,25.747972932453674,28.006061824266933
0.01,37.0534432084334,32.038339330473384,39.718192410353005,34.70793356650227,38.94851280099571
0.35,19.562931384100246,2.6384514772714383,34.19440094714952,17.772671668106447,20.20807025877749
0.43,17.10496509637912,0.06522425707964175,32.640978400692205,14.323983368735545,18.474956997852185
0.17,25.915931184126702,2.965793989141126,37.63049174484195,24.37132346135421,26.163699430806513
0.56,13.17186307912081,0.04807945990533824,31.05262706952644,11.524037025364962,14.401436344717709
0.54,13.762029660703092,0.04608893988432783,30.049508542516342,12.080550704203883,14.970903851266687
0.51,14.667483158359826,0.07503748691125622,31.13617139838878,12.107541535438799,16.504317483510267
0.33,20.172644720225733,2.426295554912727,34.53876479808385,17.81675310034995,20.674821061306623
0.2,24.59213577655138,2.9456029644094173,37.35190347245698,23.267475016538857,25.122843041842444
0.27,22.131608137523436,4.6507936295423455,35.86555089494434,20.760652925043125,22.770382762408197
0.22,23.89800942285895,3.660277871013726,36.888977717074134,22.307314169197937,25.10038263286654
0.55,13.490300170955896,0.05279692833772742,30.567182345528295,11.70756018931945,14.90763241171867
0.57,12.858595082404713,0.07611692802223047,29.01048780080589,11.281959085491271,13.81664059939294
0.15,26.8579470263499,2.3225891402378025,37.89867104653021,24.919885527417108,26.77803831428642
0.59,12.33243055016144,0.08529381674232539,28.761223292398242,10.9132404845649,13.701729854787128
0.16,26.38676918869863,2.8492456968745117,37.6403577960728,24.50876993415463,26.565440605124813
0.28,21.75793440374234,4.975639810386227,35.52906562554053,20.213127134231367,22.545744790149953
0.58,12.570138664375355,0.07237130229216504,29.090803501505903,11.16335840592525,13.79682205993639
0.72,8.415143692724753,-0.042551157374804305,22.454704102573082,7.132408577755782,9.325124401532804
0.67,9.894991290128077,0.004061166245143966,24.999983830092713,8.674474648469694,11.050003476408627
0.19,25.05295919030218,3.2404129088460394,37.36129172394406,23.71184753538111,25.189501202463322
0.75,7.495813778757016,-0.009499062664062308,21.69838304100155,6.313242006093064,7.840583338283658
0.68,9.608256574744724,-0.009829312057206607,23.60915167180005,8.116330758407871,10.65038316101927
0.73,8.11545269524178,-0.04319315478840302,22.22996179516899,6.757322000012131,8.427035259856211
0.34,19.81719755466769,2.5101055396521836,34.34507001261346,17.757921216190773,20.64512513825953
0.31,20.76785698331533,5.181454617045526,35.041914549703634,19.431469949588156,21.56339507355382
0.77,6.961997863699312,-0.03219357863109629,21.61959724900553,5.8184856231348325,7.393754844722764
0.7,8.99303852537452,-0.04202202632784058,23.028189090126606,7.6850537706005575,9.725216272288911
0.36,19.21846272266446,2.600236148427207,33.87532960480282,17.195395545281745,20.119789880826907
0.78,6.606386328095391,0.009343046546506528,21.549725323866507,5.751384918585502,7.215134234326131
0.29,21.396865319023796,4.675343599134347,35.66099631693529,19.9415944290607,21.59903499748995
0.47,15.903267740700056,0.07929094203269926,31.775127880723545,14.069820945248937,16.61336918561994
