P,lagrange_multiplier_theta_mean,lagrange_multiplier_theta_min,lagrange_multiplier_theta_max,lagrange_multiplier_theta_25th_percentile,lagrange_multiplier_theta_75th_percentile
0.02,36.77053735733584,19.700705915259434,54.07596809591695,33.79743239983859,38.66010101148858
0.0,40.0107311762335,39.89214047366857,40.31070448536456,39.98239143526069,40.04101413213075
0.01,37.9431682232678,19.645064343120687,47.038050196025374,37.138204572218214,39.2994407895512
0.09,31.734101542137317,-0.005328883980769916,60.55153415374008,27.520620664840763,34.73694060447203
0.16,28.06731801143006,-0.0005083916985348935,59.53963720542558,25.077860212636878,30.16774932599938
0.03,36.17838194539544,19.696298762341144,61.24227286702888,32.954185812593145,39.13514474002445
0.15,28.47037610326414,-0.0006567716834595672,60.17095241025041,25.547645759741837,30.16792782820691
0.04,35.45855933850137,19.572252560870947,64.92375774565349,31.66970519814406,38.917268324582935
0.06,34.35931998090553,19.649457259931168,68.8216977812372,29.522844600491673,39.72537076172492
0.4,18.8866629633958,-0.0015178782352833764,47.98580136345804,16.704698259524754,20.293722338252188
0.07,33.18960248412634,-0.0029229083118096355,60.69973978941083,29.353731260315378,37.99029256852321
0.42,18.15003073363011,-0.0005167910713765878,47.6161845378477,16.15405600224686,18.8502540746373
0.41,18.44867426077256,-0.0003212948728297249,47.638750579102265,16.430286702019973,20.279116413165738
0.44,17.421151448574516,0.0008538429060074293,46.90831021104908,15.773387674704484,18.850189655640726
0.08,32.07965746835681,-0.002988934486822359,58.47480115193365,28.08757020769874,34.53813262574893
0.43,17.783424607019185,-0.00013492015216343134,47.147329426312325,15.887365902806186,18.850130719873228
0.2,26.127443129848032,0.002880707683146966,56.29243362220375,23.319117781723826,28.516504545894346
0.26,23.815767041534258,-0.0002194531654922116,54.014426960061584,21.06534179631447,26.674287900203424
0.37,20.040619974958318,0.00021430872084238217,50.285006486259846,17.281859539293755,20.294257255004563
0.27,23.50186121457475,-0.00011918238481456456,53.93425377111343,20.887291202586784,26.13137209267655
0.38,19.710455392573692,0.0005814542384499077,49.986957147639146,16.889825081071123,20.29408222948484
0.17,27.665718954448096,-0.0006696462900919187,59.33175917432258,24.195758185161285,30.16779583887987
0.13,29.26532250037296,-0.0007144316509339887,60.5784562763579,26.068721564987086,32.02824946412833
0.12,29.69080657123825,-0.0013639986337850019,60.120951874881044,26.51307219145508,32.240764529122956
0.14,28.840358421480037,-0.0009117349028926469,60.06686756077198,25.734222342041644,32.02758587290235
0.23,24.927144554249544,-9.731157084047481e-05,55.02749082570805,21.936471744926106,28.066680268762344
0.31,22.122660931924255,0.00016209514592446794,52.90409497989721,19.38717893661208,24.306136637606116
0.19,26.410495467433368,0.0031489819291579124,56.47883405047028,23.760072179583883,28.759617792891582
0.29,22.78089550109906,7.772392686433705e-05,53.37059771253575,20.252413892773767,24.909671650133113
0.35,20.74071561208152,0.00033130788236235276,51.42518296603383,17.98662093734207,20.95085507224833
0.28,23.15427458068267,9.863201856674664e-05,53.40268080883531,20.60927102243935,24.909524592017227
0.24,24.58468187048489,-0.0010364862317224777,55.165651700203696,21.737857222592886,27.974555149519787
0.05,35.232111965062956,19.69710395095565,69.09731464773093,30.47216963917173,39.71145086777348
0.33,21.463503511515636,7.747703726934674e-05,52.29051195363701,18.74562477977475,22.77196315347006
0.25,24.294180564116786,-0.0009718408115517718,55.26911638107165,21.46040315843876,27.765092204759135
0.18,27.176867972212552,-0.0008872944134736827,58.85625766770883,23.967996029027017,29.66568505917204
0.22,25.31851954459829,-0.0001382630372006588,55.3065764008398,22.73278466296622,28.06690097868845
0.21,25.646717118063275,4.573214738812226e-05,56.0060288321302,22.87174479698161,28.207074038410926
0.6,12.358373211388473,-0.08620091490538861,49.02108337837735,10.886756251898351,13.29629022993757
0.62,11.748347898249408,-0.19269475921124268,37.53149556192223,10.37110336175283,12.907794415175273
0.47,16.495697381772434,2.468527025456524e-05,52.315083652010244,14.82068055382772,17.909622692578736
0.67,10.16640990932387,-0.13595698094524522,36.981279013269685,8.696651076514094,12.098524085478587
1.0,7.019904141754894e-06,-0.002702582403545508,0.0022626211439756186,-0.00024214491058262972,0.0002516031381019954
0.72,8.668333445012609,-0.0649415173043657,36.922628975288745,7.782651734262187,10.339193611799024
0.53,14.6163084915197,-0.00031801532290742784,50.21549517584501,12.852011565759335,15.243589187283979
0.69,9.567439118172794,-0.09155921002322565,36.94894908999563,7.945769880150098,12.095571733829034
0.7,9.274906881048283,-0.02337288381720093,36.96949966998106,7.921250054891107,11.142820477894006
0.36,20.46294492662691,0.0002005733231911222,51.05180922949083,17.615886660166773,20.950729555119874
