Central Planning Mean,Smart Market Mean ,Bilateral Market Mean
-8.857880791565932e-09,0.0,0.0
873.6910093060686,449.6640179475555,239.1430935910269
1866.0782516961328,812.3143239336919,386.71639594791634
2698.111542971475,1181.9150167985167,604.8341313042465
3513.384333557684,1441.8905069628236,797.5276256592078
4259.199428558237,1734.8037556829258,930.9304767785496
5238.96262778771,2042.1001323468981,1127.793166736766
5819.594304221395,2369.6891467516452,1287.2954136511307
6602.082730065264,2678.0348009411264,1433.277020266901
7329.894293094272,2879.249714036652,1556.4735809312215
8037.070884851951,3199.0146749337055,1737.7900974874135
8550.702360032341,3425.2177838895605,1882.4581719993207
8909.632674901535,3523.127344388935,1945.9060913236528
9468.211934582105,3825.1948719868305,2163.961636125675
9896.316909844056,3701.723952143153,2267.795503156036
10394.040830928492,3940.532069433384,2462.42959329465
10641.361339643598,4129.512304002321,2457.8873389921855
11089.916680100734,4320.896419095363,2600.1301604766068
11686.351276522255,4625.829632993316,2733.2115833986027
12272.712507499247,4878.128061048425,2906.2503873869427
12540.863255666358,4821.234244853789,2935.755135592395
13139.764535796894,4947.720936112622,3129.937426425473
13439.435921231538,5092.076810902465,3157.223043077337
13690.984198264567,5101.569107889118,3179.5275323581895
14005.970894391827,5317.467196975733,3386.428638141055
14184.663546327769,5357.1541725770185,3356.12356262693
14643.726527669609,5558.093639371655,3402.6208265737555
15095.197592531995,5713.257278068268,3620.811645352433
15341.560169898712,5809.825399203721,3634.196907323023
15592.893484828666,6024.094359729821,3713.78939387946
15897.674070657455,6323.659817516393,3813.5861765604163
16109.882908951036,6491.267487616864,3979.8299352072263
16432.13388110056,6537.5620650717465,4092.804943196743
16539.92322446544,6651.969384336531,4159.045030550891
16795.387186210977,6731.454365661517,4337.722869784508
17109.948207305177,6785.95729384213,4423.881007629017
17289.5580518698,6804.929476042016,4535.460209464614
17620.060791441283,6932.122330685517,4568.693383239892
17712.11312364263,6999.703299686364,4634.696227680826
17933.087780728143,7027.698356629298,4738.701319297122
18003.718681577782,7087.992945508537,4787.601560341329
18008.0928644944,6995.235745272454,4738.168775388567
18144.27281889703,7061.381383739768,4870.557884798721
18336.263684621346,7202.313753695496,4917.3116800559565
18596.049590734452,7319.085203160059,4987.192803986709
18722.978710309566,7378.379164719248,5023.327774843088
18817.630636965303,7353.4480357813445,5128.493995545959
18973.465622299464,7454.4623326902,5138.6223238439525
18854.935898925214,7273.413040130363,5083.470411448844
18800.525419532565,7021.832874947686,5047.229286485943
18681.767467076243,7129.853502059996,4962.396261763937
18423.290143292907,7074.312945574558,4898.168068352512
18455.319297719627,7080.757604783394,4893.510224085383
18694.858280649605,7221.526376412017,4960.983586804595
18794.75553548576,7302.277314786588,5107.923308922563
18688.455826493406,7243.401602510756,5133.654759267221
18619.79979248879,7160.157144411023,4969.605724938117
18615.11746330584,7184.4379360699895,4948.573501445658
18399.881091401432,7151.943478666013,4934.821242382705
17949.277844741082,6995.168850216498,4767.987763164614
17677.70944082018,6783.154165999869,4711.258317208548
17487.458666220955,6750.288171083346,4651.791552718664
17173.427959566816,6586.017623888321,4565.572571883986
16764.364159047174,6412.068799102439,4393.10293403997
16539.346313324408,6391.342747616014,4339.443316714505
16303.213182709493,6253.938302878523,4234.474307667401
15923.912946922388,6067.013005536755,4048.0577470097514
15804.575131218773,6018.9436519820665,4044.9045151231567
15485.563880180685,5905.586758635443,3936.0169650955345
15155.269956935424,5707.453437437405,3862.2330516078273
14719.025939421335,5657.3280035913995,3710.5306147079596
14291.757257624877,5501.829388826678,3609.3748522775923
14293.946142074707,5483.805135632014,3658.45453678143
14046.7472678624,5441.238697479166,3634.706190971582
13739.749495478503,5323.565091041113,3504.3930935141934
13251.124603023993,4985.485117206277,3416.1106312467305
12906.480976381765,4905.934053061654,3363.9157627945533
12526.770911900314,4889.746553879377,3245.356934157979
12337.863694265994,4848.9199703169,3209.048659677489
11898.642299107256,4665.311074767567,3107.074697786882
11396.959800862198,4489.742510465643,2991.894439771189
11135.027224327221,4329.092072196712,2969.3558830072348
10766.647959478441,4232.792958416976,2904.3803089953035
10267.59258992007,4167.876865433907,2797.8396245365707
9627.856317225624,3813.1225940595614,2607.437136897479
9343.106574732705,3735.7900651199307,2534.694590137247
8950.629000671222,3536.230796021264,2341.6812181544424
8137.258730935062,3105.1220164462284,2093.3016384420007
7508.302481530356,2934.865590645204,1877.6074280756416
7122.599069847647,2780.4939259034,1795.4537142424408
6491.4197235617285,2555.1084673965233,1615.997822361273
6051.829694505931,2390.825916344984,1532.9716475228547
5507.0368523069155,2072.1680797513254,1343.8656032966378
4909.767053469817,1867.6465112923324,1166.2995523500367
4272.019675304169,1670.7909794199659,1059.723796244706
3727.0239117764477,1509.1606523533992,971.3754126857903
3086.3027084201494,1291.118138079255,833.7859768128801
2288.2937573909758,943.6252290855628,540.3236343089415
1540.3783614540303,662.9523776891438,390.60591831789515
761.7933680797507,318.31035586945654,175.9023649687342
-1.3565815066840514e-05,0.0,0.0
