P,mean_price,min_price,max_price,25th_percentile_price,75th_percentile_price
0.02,17.542562913950604,2.0373209564075427,25.047035997683913,16.66383143448532,21.10975483303803
0.01,19.386618726887395,16.386022424550056,21.773750531085692,18.347479371903052,20.32724106741117
0.09,18.146579101475666,2.482033457546997,36.1856170863163,14.835477985192924,22.343575567141492
0.16,15.841643036782324,0.9467066181152184,35.09622150376402,9.694385782885423,21.454603129206905
0.03,18.37880687985604,2.1367319044995696,28.43570924343893,14.859605659514113,22.692709629268023
0.15,15.903465449068195,0.9467066181152184,35.19093194326164,9.593987815429662,21.478669081780982
0.04,18.18125143994601,2.1367319044995696,29.178123595164017,11.616156259338673,22.54407504950943
0.06,19.307150975506392,2.8004222026680594,36.16225165269791,15.90744869379499,24.13744494977289
0.4,14.181468187813152,0.2798005560147381,31.52253298400383,8.303389875092893,19.687276693968272
0.07,19.351795941848426,3.5326781483664824,36.16225165269791,15.52294008227596,23.459810281273203
0.42,14.733684457648685,0.1439918861989984,32.17565385672608,9.456697327278244,19.867649889601363
0.41,14.648154163537068,0.1814888900175422,32.17565385672608,9.72005220845146,19.84008993741883
0.44,14.372534979155258,0.03603086056554439,32.17565385672608,9.382317185887917,19.61192216314234
0.08,18.5039701224276,2.482033457546997,36.16225165269791,15.189426449917566,21.762928342097844
0.43,14.732338145703196,0.1439918861989984,32.17565385672608,9.544236069714895,19.89613293987275
0.2,15.91032213286651,1.0957131918693896,34.02821453739776,9.59385567975787,21.346691581314374
0.26,15.068962129853336,0.13913359019468885,34.50253973626396,9.265675522749813,20.64307368074538
0.37,14.2053107706543,0.31263375748178746,32.166648448252914,8.310470994051666,19.471003810520394
0.27,15.251578383396026,0.13913359019468885,34.59567802377423,10.059550971812495,20.52320405386135
0.38,14.15845140914226,0.31263375748178746,31.52253298400383,8.331583196607241,19.098940909380705
0.17,16.05508384651534,0.9467066181152184,35.09622150376402,10.035219572760305,21.469404189289076
0.13,16.281265407651322,0.7771484518145009,36.16225165269791,8.956470727479587,21.5923917278689
0.12,17.658764051940615,1.2036248035367745,36.16225165269791,12.352179071921187,22.413876482727588
0.14,15.91916529601367,0.9467066181152184,36.64786955224757,9.034851561722766,21.398894150958935
0.23,15.690977573825915,0.08342820885957991,34.50253973626396,8.934799000886722,21.346225692743317
0.31,15.486690944558468,0.33435011158373484,35.36249029634981,9.723616498573733,20.570089162406234
