P,mean_price,min_price,max_price,25th_percentile_price,75th_percentile_price
0.01,15.456614285246001,3.443696824793742,25.33151508479368,11.720042035576391,20.242198195403613
0.02,15.79122565190436,1.443515915193963,35.25197242001137,11.927166330451904,18.67102575159763
0.03,16.756310858709693,2.4462690118762005,30.931652013743417,11.528301662418174,22.93628583132032
0.04,18.778345648801782,1.0372845368905992,33.78433009412298,13.026444349108704,26.601088188240606
0.05,16.455778729704253,3.0513594539716102,31.02589689410712,10.275745908288238,22.195397560371877
0.06,18.074992344134305,2.146063289069989,29.896217467551704,12.158876366203014,26.712585416276205
0.07,18.17217823271085,2.7040436242014128,33.719486201501724,12.941236389213795,23.83819782273481
0.09,17.47292231566991,1.742727347736814,37.60317783960258,11.236687645815525,25.806644104149058
0.08,18.173660688919554,1.201493582414157,37.416062763676976,12.20616672974596,26.295125434811904
0.1,17.77977616844786,0.8212697218903031,36.826293579632775,11.755341695313662,24.268010873545542
0.11,17.239098439479783,0.5027370419823054,34.69323892097468,11.28732485798969,23.214633901899468
0.12,17.825753127724564,0.08674217237126314,36.437905765260716,12.289494367570159,25.72666974492042
0.13,16.840471919634446,1.7763568394002505e-15,33.87888335310181,11.013165604365359,23.261743299202756
0.15,16.85961779875716,0.7001029819766451,37.93300254246848,10.842836091382384,23.273136661422015
0.14,17.905465006294243,0.7123628675649485,37.45790683939282,12.430672712717122,23.606445335138446
0.16,16.517156219602782,0.29195684556357904,33.39091760847463,10.754968415085267,22.298579092814613
0.19,16.39938634563432,0.39398292364703025,36.17003278124987,11.27079937696834,20.777986975662557
0.18,17.25441658603171,0.33212472205023325,36.68190823609476,11.699557923878938,23.854791613551168
0.17,17.20366781587491,1.002804979301704,34.558627600635674,11.690907725503347,23.66697569849064
0.2,17.05402143175935,0.014260954770385581,36.37919154955367,11.068214728849561,22.751054272112217
0.21,16.880483190992557,0.3926351594579067,37.89019097052236,11.352081977655285,23.22559558228695
0.22,17.255955771034195,0.7098142683582545,37.80393171239774,11.62337352740942,22.64726203169301
0.23,16.724262757927082,0.5778987616871092,37.517996728385,11.022968589787386,22.193046396893372
0.24,16.728916063329983,0.2906048647227024,35.09622150376402,11.061047130103688,21.43248880905135
0.25,17.405847585721602,0.32506087385243276,34.84317129159151,11.393453208957112,23.941029170450516
0.26,16.291695588048754,0.17138392186670615,34.68210442998097,11.124805551322371,22.196335837944336
0.27,16.925292841743556,0.7116549328895072,35.51236427974192,11.426832225224132,23.095863216538405
0.28,16.89543624671576,0.04079607552056963,35.686224740352515,10.708220432840102,23.76112305532285
0.3,16.508314025118413,0.297310036030904,34.07985671544877,10.943761185660478,22.17291520190554
0.29,16.083484048590282,0.4378250681912661,34.74936056067622,10.684725634241573,22.39670747090704
0.31,16.434059208678928,0.17876027544539141,35.00050952482069,10.835126247039225,21.807973666098775
0.32,16.361763837623922,0.07535104577958052,36.346083875270935,11.364728229347328,21.744660109433127
0.33,15.909277005621778,0.275718241814948,35.06973304267355,11.217145564968583,20.116138217052054
0.34,17.095898719035887,0.4009932142028383,36.55744052837464,11.433068347295842,23.26439038385741
0.35,15.304343111503297,0.6779894948549483,35.09405258863599,10.543744554770267,20.24875878368728
0.36,15.621219477717675,0.5969241112180494,36.53480410875659,10.218370615028569,20.288780151095523
0.37,15.606650028340727,0.22602938435142939,35.85724383320263,10.205991665491476,20.690568499747076
0.38,16.057507241795136,0.1579943051855519,35.51789520597862,10.748783452385087,20.858728954093127
0.4,15.320677838271767,0.2797868358024225,35.197227204841184,10.218326372236087,19.803408536341987
0.39,15.23040174637685,0.300853187521291,35.09560573542873,10.286893839918385,19.40886527772367
0.41,16.113357799086085,0.4855206932435401,38.79610549798108,10.744714394058292,21.17155145228317
