Bilateral Market Min,Bilateral Market Max
0.0,0.0
112.77620794074949,609.4037393845509
204.9990463607387,686.8515724810973
414.5782179125795,1071.8795901482963
607.4404186321049,1309.4114005805832
723.6063183673105,1424.8408886611378
1007.0372993754318,1709.6391209831218
1192.4415389124406,1905.787386444289
1232.5983874761278,2280.1568032248742
1379.322755188321,2390.391698125499
1718.8884307736198,2477.785207688711
1680.599467196529,2665.3574543049945
1649.3982178577953,2763.3365336108473
1977.5749105456634,2908.2146797191363
2044.489301183241,3109.265150568215
1973.1540348793897,3274.2479235420105
2037.0188320284087,3473.898469211579
2237.806337190097,3630.752662655499
2462.1927634395506,3685.612970962822
2816.586284522691,3918.0335408795872
2533.0535447118127,3919.7236536632663
2716.0230448718576,4160.381806891452
2948.380846788379,4064.6547536374746
3001.4409611298106,4146.239345655536
3076.9262392688906,4425.65990634785
3268.2263071677335,4370.581234944693
3463.5809353560035,4547.847953533081
3367.0680992245325,4760.442523869555
3382.648170927594,5061.461927752542
3662.0417522890166,4867.45170546704
3598.34796910781,4930.890887989361
3546.2609116243184,5282.200548905665
3962.709255277492,5261.402858281108
4040.2299064773397,5201.44303833774
4057.1358504928285,5356.705739254117
3890.9650686038003,5138.660172744487
3972.599157703764,5229.4665975125245
4273.191044142088,5387.361107253924
4235.939009033984,5872.847827544614
4042.7799074037393,5719.562036220341
4552.606658435245,5547.393168499322
4486.650114959055,5907.117577132667
4154.238402443378,5745.678512116654
4280.172370237575,5747.2637680914195
4524.650443238548,5626.940741939536
4508.203566126096,5826.919923801164
4273.453714373558,5488.646284977542
4427.956512286357,5534.916986378921
4391.750694401897,5644.966063195068
4519.37684973143,5744.719228517039
4362.160429771153,5514.371375673189
4497.116284466756,5843.698988573844
4460.117456398162,5587.978540691591
4484.875084851556,5780.013420716037
4194.358554430066,5528.537674313273
4309.521733755122,5311.644917781923
4194.902364238835,5390.827090523002
4248.108239264431,5380.654396803671
4003.1747178957667,5220.251755940466
3875.9544462640115,5277.692819482916
4066.6968899226267,5253.748876761398
3994.0712046674744,5106.509528271461
3929.403248869872,5211.535455467849
4042.860219765076,5343.423324099233
3958.7815675942693,5022.342058552727
3919.185605706967,4982.036336929872
3822.6338016555237,5112.011424295619
3732.014297165537,5110.155469888879
3684.4765312820527,4760.29864981983
3403.280377225521,4677.453584418057
3700.1664021544275,4737.887485896266
3431.7945268904805,4553.454960881412
3399.667862040209,4628.660122529582
3427.525365111178,4519.893964000468
3122.8859650774684,4241.847106922316
2918.314046017789,4122.098621792691
2886.204132067556,3837.1553140800024
2519.4784944894855,3505.3713756749275
2562.7441993407774,3414.2065415727193
2421.3741942786364,3526.63700078705
2379.4440393276163,3502.7263078891992
2439.476999425693,3302.934695590884
2279.8602122087177,3226.6674918327917
2273.1556446446193,3101.950694697909
2179.7595259006484,3129.8816810333665
2092.327429998564,3069.03694710086
1959.0938114310266,2774.3775130806607
1577.4254888586147,2544.031232590729
1542.6510095708218,2284.15445990031
1502.4994136632158,2179.449541663198
1484.6790989621222,2075.4062871479546
1303.9297675362905,2081.2896740470896
1145.0355488485802,1777.439278864811
979.7263138283015,1608.0766606280522
722.9053807437886,1286.76720860551
633.8921582159819,1079.8326770287385
374.56002962365164,814.5674867381458
242.6571757242491,685.8248176772177
125.49624368238437,443.99107541110425
82.78380888138781,308.1307233707339
0.0,0.0
