Bilateral Market Min,Bilateral Market Max
0.0,0.0
130.97796147138263,405.6588758408576
199.6463183828589,709.6634813368639
383.5186968576818,948.3019946491613
539.7445026009086,1141.836410341
741.0693956821965,1343.874299722091
886.3452882620695,1581.4644764688546
1056.651126927738,1838.478217780439
1330.2312495635642,2078.6322323369786
1291.6367481062916,2215.8217646358553
1611.9652249503952,2303.6102324847643
1630.1543551885534,2420.5192048207773
1850.1172497497646,2850.744591400302
2078.952322852392,2875.377799232976
2123.2210957787647,3093.225160729231
2461.6698503651387,3292.1124296677262
2482.234539353236,3358.7743873484833
2613.922817480263,3530.9734526868233
2793.0298798878684,3722.7201798145943
2882.707475018764,4151.421695753728
3102.768606922502,4146.664148563796
3047.8436285984462,4189.887458338202
3137.239395354234,4332.847069248201
3462.9866222220408,4432.083623008559
3505.505821340692,4534.54449061117
3702.727290651397,4754.806794006501
3605.3250319328727,4836.394463978995
3793.5051357066077,4953.9704468845375
3851.9566464937707,5037.62630850108
3942.3102413566157,5461.7303936354
4091.487921229789,5364.258211972785
4407.510197845877,5438.450844648469
4321.558262123068,5543.404711340627
4512.895119415276,5848.877158584721
4206.754647425641,5689.358652269304
4486.513712031243,6042.468533883723
4679.412133048376,5770.03937497623
4861.68503577356,6078.938379220352
4905.49615349642,6214.85614045394
5143.598825703921,6365.592680379741
5133.5468456266535,6635.954613926318
5174.475647090803,6241.76670885591
5062.862575376181,6484.370210672292
5185.800865919722,6093.16857576793
4842.455440495891,6427.149253976415
5002.511123035831,6347.858682048856
5200.262343722512,6436.727466168857
5314.529876181361,6610.565247655788
5230.694732377589,6506.471119093556
5110.235315237165,6537.658472229596
4956.0896328844465,6355.896740217417
4966.257674303211,6293.276314798939
4936.538844248455,6087.729295742582
5057.574309789023,6083.939734804946
4799.508951145079,6180.8322402764825
4684.140428593222,6149.8213519465935
4794.046344156515,6037.055760831572
5001.002141940378,6137.345315472354
4816.85933637742,6155.849652589262
4803.8198245250605,5998.996573745477
4790.867026173524,5898.3157586521265
4470.496742266812,5772.438508392734
4593.123566654249,5878.88726624447
4378.895610784122,5934.6735243610165
4671.43507054315,5595.5496271770535
4428.160945110496,5517.987589287855
4257.828555267915,5408.335112478453
4011.0162186820526,5348.14198513842
4309.362262141702,5162.520891690125
3983.7291134160187,5374.918185319839
3985.776423643336,5080.432073779957
4029.072264971488,5327.106233995211
3793.4688387843635,4852.188568730206
3566.4900799779207,4737.039367892663
3494.64294922485,4743.9257510565585
3393.849314602492,4407.495538107665
3218.632802617096,4193.831869634363
3252.261740563961,4039.638419920593
2986.038369412883,4060.6659065035055
2920.0384009964473,3997.3694331878796
2794.928694094451,3994.099553522501
2773.571806265747,3594.2492225649403
2714.5140445021098,3629.951219373266
2579.3175771473325,3668.0646025112947
2577.920196856954,3410.2408804214647
2383.170005147884,3332.794679837316
2213.203480248427,3020.385442911531
1948.3125708983716,2736.641218230463
1848.1849770050467,2621.318678396885
1549.2279006306635,2364.5643313832115
1362.9544303912262,2298.192452537958
1260.093192443237,1938.1324143495149
1150.2434468024003,1780.7278099101677
944.47579944873,1598.5979792896833
808.8983753792272,1460.8419542662014
686.9325541391736,1208.0710079440905
612.5059826182987,1058.5988300759054
433.04197839113476,734.6595457260119
290.52470869191166,605.0472113193682
128.22037583925703,335.95555774483364
0.0,0.0
