P,lagrange_multiplier_theta_mean,lagrange_multiplier_theta_min,lagrange_multiplier_theta_max,lagrange_multiplier_theta_25th_percentile,lagrange_multiplier_theta_75th_percentile
0.0,39.883395917630565,39.29624827678364,40.50164803404622,39.72697429429198,40.04527090560604
0.56,13.339655724040673,-0.015300843084318672,39.860449564952646,11.266395101881608,16.265411487777726
0.59,12.433817999656092,-0.01259704007544471,39.8569855909453,10.911207853064203,15.73141464425214
0.54,13.950427881962877,-0.009915198926256252,39.842877224723615,12.268643322104182,17.904606739109294
0.55,13.678027437723363,-0.006615215039968092,39.846125726575146,12.234034291360453,16.26370090903892
0.52,14.591762393519545,-0.009767936210696604,39.860766579488505,12.268405106976768,17.905616826936495
0.61,11.827731547994667,-0.003939067540166263,39.84370822666688,10.056567017026186,13.529311922826757
0.51,14.898947831899338,-0.00910635278172478,39.85582419314819,12.358433051146342,17.90536962923874
0.42,17.65893155613419,-0.0047161820044721026,39.9072314187834,16.900249677507862,20.31356295376974
0.21,24.948732495939925,-0.021193974719594166,41.02898117143907,22.164169864489857,27.697386278230837
0.46,16.44793730663902,-9.633914479678651e-05,39.90215502614618,13.947826325071532,19.868883501825625
0.48,15.840010407845067,-0.0015357278773606708,39.95011665339395,12.358202204643431,19.2916293220987
0.01,44.674173039258356,28.959865782824888,60.60342899814437,37.05101174398034,57.803793214178164
0.41,17.955414283355097,-0.0013600422158006609,39.914194622502734,16.958067133563567,20.313087161589856
0.32,20.827622021118337,0.0018272381830080064,39.94221506343601,18.913758511369878,22.41360255572448
0.58,12.751396411685917,-0.015430824870092508,39.8589712848997,11.057341863543211,15.747992785502769
0.53,14.3218503481737,0.012712904736531527,39.873477017529126,12.268351854781901,17.902836463744553
0.62,11.55287437205395,-0.0038982257496442685,39.843911691961814,9.815223237699456,13.529319923428664
0.4,18.23178312612616,-0.0001671769580191551,39.91480280956861,16.95814433330926,20.31346845066644
0.33,20.474788583639427,0.01286187198191513,39.8541844992942,18.745368637739432,22.412828992729025
0.31,21.178068102530517,0.0103616949812384,39.85529571282188,19.279764449654433,22.592448886463636
0.57,13.043420072858298,-0.014827782659871502,39.85270073906102,11.057109986412737,16.264153783929583
0.36,19.507065376402924,-0.0028273810283891976,39.848591842323124,16.957945650543515,21.754000054507255
0.37,19.157224347274713,0.023925836251152077,39.84595358305434,16.959984972760942,21.533722666839818
0.5,15.214416555325188,0.004264486780915178,39.90044363609653,12.36130889653973,17.90722175667777
0.82,5.464448140421266,-0.021087722317072455,20.508833835971984,2.672774287598687,6.820909252141956
0.47,16.11392083698696,-0.0017347976278863086,39.92417514357504,13.388196531431447,19.349747402819432
0.6,12.153117025120144,-0.010265262804908915,39.85456114162551,10.288381557383374,14.911225993784484
0.39,18.5987568057764,4.008439436731237e-05,40.00110398511016,16.95829644637371,20.732568695855313
