Central Planning Mean,Smart Market Mean ,Bilateral Market Mean
-7.943024070846594e-07,0.0,0.0
525.8460037069001,292.16873015582667,235.49317859620814
982.129871465019,537.9227204271406,419.00937123279004
1411.1412171687784,698.5064461944139,556.325078367867
1686.341025246794,845.3452619719169,672.3056937489933
2018.1110817947715,1071.9359128024525,902.9408844823832
2444.624434962622,1259.2402800095306,1074.8414759912446
2822.386536506531,1413.0712543440113,1221.1812557675084
3018.0568497209206,1502.3759609522658,1281.2991250649052
3451.279526287043,1775.8453352030137,1446.642017879123
3762.6878136639993,1840.4049591658295,1505.352681950463
4057.3175397648383,2004.441178656576,1675.8674654217727
4516.765982134925,2260.688354478172,1866.8157649846971
4815.603533473846,2475.379513211232,2042.6253246166389
4840.153002878842,2468.8174852191423,2027.2130118882976
5217.892721112286,2623.5985495518435,2156.876598858038
5670.4323470251,2850.187225693644,2363.8437547063504
5898.750936955012,2934.3485428307504,2475.4337076006755
6237.058289822355,2987.2549582096653,2487.587638377925
6387.150684581818,3017.4462550243497,2552.608935269243
6737.345715647336,3118.8111657609043,2707.693136126878
6575.394620341818,3158.380465184604,2601.0455743578163
6560.138031885766,3102.982531329093,2547.014861878554
6844.649010258666,3163.2487924774505,2563.161926860122
6985.996778803668,3179.367618390228,2595.599541222362
7073.183883777496,3154.3456589370653,2599.174846309946
7362.983042136109,3283.039985731695,2657.277854450197
7427.00380404221,3327.4483373558505,2691.5748862292303
7737.223987650887,3529.569115682534,2888.9122249050038
7924.00474435736,3588.383922281071,2967.9353520975455
8237.942111009816,3738.0975076384857,3130.429696517913
8086.147765377593,3584.0180427393097,3065.101320041587
8131.902060441167,3594.7983823152063,3059.507266535654
8070.601865145508,3576.906445227258,3015.8529260741175
8143.381439233284,3560.0363002300073,3004.786151997375
8269.297711509858,3741.919384364548,3162.0172936101617
8690.767051577262,4051.733952180024,3424.7380186513897
8951.564197393509,4233.322859135769,3570.552816924582
8987.267897141854,4335.000022516535,3601.294007467931
9172.2765911579,4400.048550786785,3685.0883766511915
9447.598481442403,4540.460887388821,3786.807260653053
9513.478574247936,4525.338280531287,3712.7730890305825
9794.188757329528,4664.214240656234,3789.894922606718
9692.990722981656,4591.997223581202,3764.6285324183655
9823.927527064532,4693.5424101307,3832.999919756266
9839.51763675232,4633.2487782807075,3763.2851982146653
9934.506081283918,4652.700743274298,3804.3406123334107
9809.523692430368,4569.137687444483,3723.8342436850367
9780.2211078486,4524.901313480979,3709.2332206989086
9658.102045598864,4526.006785461286,3736.430553957545
9755.446294462678,4609.8383642579865,3837.289152983017
9682.85635578566,4647.779059689201,3814.2865308478063
9711.890031069528,4625.55581099775,3825.3743023848515
9964.940255780395,4620.94087803812,3842.0577618865686
10149.874536410598,4623.743766271764,3854.365070256399
9914.545284059019,4529.559903407375,3765.966484385817
9991.829939302992,4632.042965778193,3856.9795986308177
9715.79870823898,4406.419779414209,3610.932232381869
9788.907478237365,4447.019441550081,3641.3089385297963
9859.09650169572,4411.264952706653,3639.5153464201658
9523.404810965549,4357.1620386519135,3592.5380653865736
9377.234691193087,4159.47048623272,3435.2365852624307
9299.464450206862,4205.2951529975035,3499.201120825176
9378.648068923037,4401.402083727829,3616.707214288218
9122.492540821939,4238.939430909879,3434.440129752236
9107.394236241187,4195.838541023208,3381.8384714191047
8853.449535699154,3962.8157470956576,3173.280714522394
8725.532656648691,3943.9632947522623,3228.094244609313
8568.237131071226,3814.2637821239186,3124.0904913615373
8380.786284018657,3814.021598885971,3124.749760802769
8094.806470437433,3637.3685172739715,3015.1413395102613
8036.305434168273,3564.147170593569,2964.817884381434
7643.027914882052,3307.003883147634,2809.493734783233
7441.552989894904,3247.2779999597624,2745.4730575190392
7333.466858373023,3311.1861962332623,2755.8678798920323
7059.734061184776,3234.292337988096,2706.554525434322
7055.7001404773555,3237.5149274912765,2801.0850643497893
6972.20277621089,3258.1038232184,2844.4869627154567
6743.967691214089,3106.8245550916763,2721.0956263887206
6488.088697574716,2948.7594828985602,2593.306370940078
6304.203505426731,2943.351347490374,2528.9658277836347
5795.580166534612,2713.1772027257102,2313.053906259964
5487.632089448985,2553.082480945115,2209.491575186179
5089.091766258582,2261.0723216845654,2041.466957654065
4956.318504833305,2187.4785903307056,1961.0499500053418
4800.830609644396,2082.0830986644723,1848.9671260620917
4760.581490367045,2056.328812738182,1788.8585805852351
4339.4394379730675,1825.2987880924484,1599.850497591491
3823.967250537833,1665.4274686873541,1466.7749444266885
3681.1055941148634,1648.431491775671,1429.2120080263803
3348.6124757764946,1501.133911989411,1330.507199210166
3078.21901876823,1460.3520558112796,1262.5583299015163
2650.270269119419,1117.7792154687631,926.5540042346455
2286.920724014624,987.220743693586,833.2027578685172
1971.2838671631785,885.8799689224252,747.3505200663109
1541.3443371056012,713.7293204219604,593.0314000248687
1409.4263964969496,626.8446805130807,536.1530267899308
942.5619176222789,405.84454126565834,337.9381159124742
553.5302835976851,229.2170824148343,172.71151691278502
266.01688166450174,70.05714591102151,45.80837365751882
-0.0028102884719558574,0.0,0.0
