P,lagrange_multiplier_theta_mean,lagrange_multiplier_theta_min,lagrange_multiplier_theta_max,lagrange_multiplier_theta_25th_percentile,lagrange_multiplier_theta_75th_percentile
0.0,35.670452029740886,20.216322567035597,42.443959327887654,33.40529105642771,38.440867217719074
0.03,34.512523817540774,-0.00025945182628817065,42.43201013677698,32.17043420853052,38.886335133987686
0.14,29.238388501309952,-0.000675850604071826,41.896639952465506,23.68680726123541,36.808991576666
0.01,35.7038379883609,18.21108506382199,43.55510583294472,33.340016002412895,39.261010886553485
0.09,31.577867723949403,-8.811881798465038e-05,42.62408113513962,28.157334981250553,37.62672946286774
0.59,12.720794379773212,-0.003861095223676614,39.530823987142746,0.001981439842992483,20.32285137462608
0.57,13.432256141150777,-0.0008767521731929406,39.464077379084806,0.00039812745274758754,21.1366320515617
0.58,13.048938739827374,-0.0016530957773355226,39.41100233006284,0.0013449033470704919,20.814653570030057
0.1,31.146294957356584,-0.00043227737197426563,42.312326138170924,27.726655035678213,37.53007269900773
0.6,12.419093594239236,-0.0010610519990503775,39.52795803324863,1.1831299655540306e-06,19.977557595792263
0.45,17.288752298749486,-0.0007296252538822046,39.59156879736719,8.474574741018952,25.838215699251645
0.48,16.341137668763064,-0.0008838847186467547,39.53139933049124,7.970964044885676,25.025768231873062
0.5,15.746301894481883,-0.0008222626849025971,39.526962681936126,6.480286864095735,23.808277894974886
0.42,18.31998381005144,-0.0005882484385679732,39.52268371010335,10.950641412294615,28.02007220943114
0.33,21.667528511318455,-0.0005701768888322079,40.25232313441333,13.563764416924306,31.978525080888403
0.47,16.655055906521728,-0.0009036232995782711,39.536037073238404,8.323207883580032,25.685127179046184
0.28,23.578814481210284,-0.00034198820834774324,40.334151845170105,15.3791880431132,34.32278022188737
0.56,13.713561484231345,-0.0016312083349578899,39.44807644255931,0.001010544243135847,21.467863591985108
0.61,12.108242363956112,-0.003479459735265422,39.53617574791954,0.0004174757151327313,19.51290953597467
0.62,11.789158039373604,-0.004019401421956559,39.524982270256096,0.000988950943254796,19.1570193946508
0.02,35.12008897046659,-0.000178526362986986,43.01383745780634,32.64232926660486,39.157310384269266
0.23,25.551732982339846,-0.00622999973866456,40.471361733556286,18.556884125436966,35.80499710269875
0.25,24.710812037521034,-0.001849773950041822,40.41653631090593,17.753089147647508,35.31600865931519
0.06,32.7210495382371,-0.0007456639669172205,42.06137727940589,29.318213346439443,38.007949835053765
0.13,29.561480215639207,-0.002558525284150903,41.71986744774277,24.355467708821486,36.806176829578696
0.29,23.117842665753745,-0.0003730651322584322,40.31024993125993,15.240192311840683,33.80475722379367
0.12,29.9710197341189,-0.00013030433233041094,41.68182612757284,24.513357714915685,37.10412558217292
0.43,17.99955572608162,-0.0007434147195226615,39.5285571147019,9.163270543487894,27.797753487106856
0.31,22.370336966727383,-0.0003528752319787998,40.25540646449237,14.259066352899278,32.72331731306289
0.27,23.916688234447612,-0.0009229023365477929,40.35794317464571,16.762107770299437,34.864375126261045
0.38,19.766819794367013,-0.0004964149411001983,39.568417257250886,11.613418596047032,29.10571728554395
0.11,30.549974407273584,-0.0005817607523042057,41.96861024279772,25.708714188658632,37.4486253385104
0.05,33.3365928336891,-0.00048535767139412656,41.99822801343879,30.261979001774012,38.293367211143774
0.39,19.38947642249482,-0.00071010346721323,39.552924103667884,11.422124487741222,29.10680194734949
0.37,20.094781158784773,-0.002479666252479973,39.612039246843736,12.07221594969776,29.88055063155103
0.51,15.369923555545439,-0.007173922708590297,39.441049336289026,4.810443536679482,23.25213162386263
0.55,14.04261637460784,-0.0005373594655235792,39.42280624224941,0.00018482673249398118,21.783129089216473
0.21,26.318766722242813,-0.00022842124388589014,40.52256390611288,18.758610157375138,36.16566100800473
0.04,34.051838333253286,-0.0002154056827379236,43.23948046945789,31.1086547732861,38.928731091905846
0.07,32.29737859969593,-6.052786018528877e-05,42.10695211677868,29.119057355123978,37.71394225766133
0.08,31.98280949811832,-0.0001254613371983737,42.202936767814975,28.48130499276328,37.66516576467235
0.44,17.64431327428611,-0.0008675969562155217,39.58927002199924,8.744378983250037,26.610741260681806
0.2,26.647495546310232,-0.0001554580776392811,40.51702250283416,19.09715179777504,36.20130843392651
0.15,28.756423398472,-7.847134576266512e-05,40.95729653648443,23.566759729512697,36.63199604762821
0.19,27.117224585475913,-0.004737797169685365,40.603303574397714,20.196307265214337,36.44789638236109
0.35,20.982371794928156,-0.002034277937532636,40.235529877780465,13.047853316761826,30.949964109967873
0.64,11.162228821728434,-0.0021202765281298497,39.423604485965,5.9562110354960396e-08,18.977750786715244
0.17,27.875049001192128,-0.0027974729010757926,40.74088283797398,21.18924049885906,36.53919853061954
0.63,11.470666472896289,-0.002067529878438279,39.42651020377171,6.007914699068806e-08,19.11671684481367
0.36,20.472848404700077,-0.0022427121516663817,40.22222091047892,12.822154816154733,30.075704936513063
0.66,10.592503493757034,-0.003060418744293969,39.4260784927571,0.00010336580299696863,17.412342968636917
1.0,0.00010156428117388069,-0.01698503589746945,0.016028378632861412,-0.0035327751460609794,0.004081395073966263
0.41,18.660411121345575,-0.0006641365153221557,39.568639010632566,11.25316243607963,28.115324483993916
0.69,9.691590787441328,-0.0027654110567887358,39.422255994974925,-1.0482493983943186e-08,16.23278046968334
0.3,22.71792219557299,-0.00044820169704706814,40.269508251664504,14.946315019804352,33.11689742622029
0.91,2.8341940359388316,-0.06215184323087142,37.794263233435686,-8.698770742388007e-06,0.015403815897489848
0.93,2.2251825281462785,-0.08411338445620986,37.795512996966465,-2.5827402574063463e-05,0.00028769585415033827
0.95,1.6204461662795893,-0.05844730501053652,37.79668258969545,-2.6565774024434052e-05,9.504814006761064e-05
0.99,0.3552384488447671,-0.024241770421254916,37.25617368643942,-4.3377063586091946e-05,4.552172074481775e-05
0.32,21.945451478555842,-0.0003880260395874302,40.258593774883934,14.202998247735621,31.978525372640654
0.46,16.99515064713787,-0.0008792232667040878,39.563869915861055,8.438889843253511,25.70872084652673
0.87,4.105492668461957,-0.009225529656128995,38.38228705936477,-4.4909521879077374e-08,5.619961003829102
0.68,9.97004042121909,-0.0018760476588557395,39.42621110183489,9.238512754805583e-07,16.75283312411237
0.7,9.393426990280961,-0.0024638042617990408,39.461570246064426,-2.4290237821134042e-08,14.540141996419633
0.71,9.026134310292276,-0.002259837355975236,39.42199883283503,-1.231677382307339e-08,14.174346837556628
0.8,6.288384444969821,-0.0009592089425947137,38.384238920470004,-5.254410972987955e-08,9.859334907364175
0.94,1.9435201279551437,-0.05409650464432825,37.79599423286449,-1.5056771111299216e-05,7.158171440585503e-05
0.67,10.284091585690023,-0.0037041093386953605,39.42445083756596,2.637186521203816e-05,17.310979890774647
0.96,1.3180359880911472,-0.028042832118872596,37.735683386326095,-2.498793338578942e-06,8.57556813832483e-06
0.77,7.169743895043919,-0.0012967432359198838,39.45253680787534,-2.68885831378185e-08,11.851141821527266
0.49,16.036698417651973,-0.0011690382517706155,39.534379581480394,7.236983590087838,24.264036281468154
0.76,7.478184133373896,-0.0020159379458259963,39.47300085405022,2.1535477690015625e-07,11.869449905532111
0.98,0.7232138998040992,-0.043439456718376235,37.56495624196491,-1.3054256947697684e-05,2.182917697621245e-05
0.65,10.881595970820804,-0.001955729394158112,39.41793396965705,9.409312085040256e-08,18.248842560868347
0.22,25.919669603876468,-0.0004001567729012834,40.53208362909221,18.74152851168035,36.04360702032387
0.54,14.28696081686956,-0.0007111356643640931,39.45868212366196,3.522630386457324,21.78312914993653
0.53,14.590090636666968,-0.00047028164408580153,39.428012992348165,3.5222976787561877,21.994743598443797
0.89,3.475372729009397,-0.009496156034651815,37.79303229735705,-9.996949734691896e-08,3.823010278676205
0.73,8.451024893530903,-0.001988311557122202,39.456049187865354,-2.6436764333226392e-08,13.580438988132899
0.88,3.7593019502013894,-0.007444483882283581,38.38255936282724,1.179208553026001e-08,4.394656514187179
0.97,0.9958734511345025,-0.005409149656155909,37.168735271737496,-2.7161283076282405e-06,5.717522169490508e-06
0.26,24.298515449448097,-0.0009704649204920202,40.37416959484956,17.401858385093625,34.94456771607945
0.72,8.737569084689857,-0.0026101817669310634,39.45598732104094,2.3213644562147806e-07,13.580439269887545
0.85,4.721181530347519,-0.002529321389377337,38.38316883579241,1.4804357961750725e-07,7.897461161199248
0.84,5.0330432007690495,-0.0027667278467475853,38.38240708173848,2.0672634359897302e-07,8.47499155426056
0.86,4.390659586441061,-0.0026065810606601403,38.38251772324121,1.942742098304251e-07,7.2479091677689125
