Bilateral Market Min,Bilateral Market Max
0.0,0.0
192.45439480578045,292.16873015582667
312.8578791089749,522.0719378978752
392.97194091985784,695.8222592079778
458.13671857633744,851.051059540509
713.5797403765482,1062.5200341111722
909.7344070343743,1256.0473162101653
1021.3173480377536,1393.3137830926817
1067.4514515653464,1471.8863024400016
1239.5011869509126,1667.2731637419656
1204.6665807487589,1844.890075529791
1437.5875052517313,1910.4128642747019
1474.5508026035823,2132.1501073850213
1806.7539611533794,2425.698960777816
1712.8392418076892,2279.2977041413033
1898.9659705740341,2398.2320083332397
2021.9266600118372,2699.809136628721
2132.1636127755864,2746.6885597075343
2193.1819351450904,2774.1175373341357
2198.757564914633,2874.343456271092
2373.1348752894773,2966.3826782923643
2274.7945061536957,2908.883724148007
2117.844231314226,2903.933393665782
2199.956340801087,2909.826171139608
2324.939131946201,2920.5080761763274
2257.791461719764,2882.0228384988513
2324.510105769532,2990.616713781823
2277.2339665006402,3008.3449152562353
2502.0974749140914,3118.2722290170277
2629.001933225776,3253.479835962793
2617.4526710433274,3383.175032108411
2791.115137757908,3319.1510466278814
2744.9335040798833,3388.116673240984
2485.5257641912176,3376.821162732769
2686.1727681273333,3319.8184900796805
2864.8976459631995,3503.1121964756785
3004.444717584527,3723.1575557402757
3136.849465390529,3963.173028546931
3214.61384764134,4021.3500183974975
3350.744772695136,4027.2573113233375
3495.9672986819714,4144.773407508976
3338.1871242247726,4078.5803146370818
3327.5209790822482,4113.41324075374
3392.832989468101,4071.763881489991
3351.1191696232636,4283.932037166815
3372.3633137072684,4153.501775257297
3366.408420878215,4118.10403442604
3207.397514009768,4095.2338340746282
3356.163725710023,4005.3475498479675
3382.3634765141032,4140.953146129243
3478.695063812651,4304.89772394672
3492.085066073363,4167.614228743041
3496.8349875620697,4295.3548382919325
3464.211000675292,4128.570690301669
3504.923792139649,4333.880374477434
3311.006848117977,4094.8594128364275
3534.35441110214,4202.722905789509
3232.2627112446935,3991.600842572465
3209.777725583299,4059.449511696708
3259.1675295561436,4018.818957480282
3176.0717168826595,3952.080136222183
3110.8935009003617,3803.214389379864
3159.4327256652687,3893.104708434723
3274.265527256859,4091.3955509562
3050.6289683219948,3841.5683909939835
3006.778440788461,3763.931897128292
2823.4251678384826,3537.5217810363756
2929.555671552298,3593.5918672591724
2560.2709914660954,3453.8743339016437
2772.5836762155377,3470.7250034697354
2724.26525777761,3364.2537038579176
2575.8928958197357,3271.360236876353
2457.464932982213,3087.6281431749085
2429.458290435752,3056.661331739102
2504.323302506782,3139.35288621769
2441.113519449231,3001.8343268979224
2415.827851765476,3052.547902393031
2576.297458152483,3071.4543208510804
2459.593004919865,2958.9625886015856
2309.8829271772847,2916.7118877650937
2215.5152395219775,2833.044765385377
1993.936945662179,2597.0926252444915
1929.5071261592384,2560.0938981175277
1787.5103071601043,2259.171573979722
1742.7954469973483,2219.9554595096415
1609.684153818278,2052.675193954128
1566.9592832670023,2062.678199781396
1347.1921887990466,1768.5367505139584
1271.5974931488308,1683.0056996165804
1222.5981919053302,1646.7259693628148
1135.117766469164,1471.3008492611698
1077.2721594961622,1445.8013377348689
773.6157693557325,1104.0463515873125
697.294669363182,991.1302282411634
590.1289499014092,877.2823776712321
452.3732504307118,727.3183298422373
412.59642836701823,674.7372742182342
260.0606062482984,421.16177971354045
110.67414975515567,229.2170824148343
20.737043541972525,70.05714591102151
0.0,0.0
