P,lagrange_multiplier_theta_mean,lagrange_multiplier_theta_min,lagrange_multiplier_theta_max,lagrange_multiplier_theta_25th_percentile,lagrange_multiplier_theta_75th_percentile
0.0,37.62434097525971,28.986944208765713,41.44818941200715,36.471318895539966,39.346014519182155
0.02,40.17034670200408,-3.510772831560871e-05,48.092754834042225,39.10882147393028,43.897776761706076
0.01,40.26583225198934,6.343879611137027e-05,47.25983303062824,39.09283343293691,43.28826002491315
0.04,38.94422598459694,-0.04236211188354133,49.26402423457485,36.9869108525395,44.85986321769991
0.03,40.433123445121545,-7.716232278198731e-05,50.453776818055495,38.579839479570545,45.657341179903824
0.55,13.650021524963151,-0.023491742856734277,39.16884162748201,7.88115656858339,18.28136273592245
0.07,35.74440397502375,-0.01782893586086942,47.57448271421889,30.231273352243594,42.11532472247967
0.13,30.897311886189538,-0.008147773178855289,43.34038956666216,24.46512481082447,39.07252534982099
0.28,23.324006535154258,-0.0020482518474089773,40.24195998131616,18.30922236579866,31.388234984877357
0.31,22.132806547054066,-0.008191231742838312,39.942161014386045,16.395210833266844,28.91911726415738
0.49,15.575970147394662,-0.021340170609692066,39.29372972015923,8.830565404465581,20.939702068832215
0.3,22.692287131187502,-0.02109491178242351,40.110105083397656,16.97769109417317,31.059691870947695
0.39,19.03679223127406,-0.0013118504112590301,39.746430178286744,14.079052390832963,24.461523592306772
0.34,20.986034234955603,-0.007416088121754427,39.90794073221613,15.385249823544983,27.800400804577286
0.46,16.759932452942433,-0.013464984140721725,39.684443804085376,9.767298621038565,22.84554157857259
0.05,37.50023854845585,-0.03615618693008571,48.45511079223889,31.501449186096778,43.48059495858794
0.14,30.234402248302704,-0.003691771155978074,42.77104119160859,23.736274451709455,38.73552372021112
0.33,21.28293510826652,-0.005441265519486649,39.92869004085913,15.82828725723299,27.80040081505632
0.41,18.38844046256764,-0.0006698430848040005,39.732508817956514,11.610928213497196,24.08196682696058
0.32,21.824277189016033,-0.006619808486437506,39.96066825242281,16.041884382517946,28.85446328478394
0.16,28.83556646547868,-0.002596313505765835,42.33830003247792,23.31235415479027,37.498874809548454
0.45,17.076060751373422,-0.007115512254308953,39.68842328616112,10.53346241156305,23.04744507094088
0.08,34.67038220110562,-0.005703704294973022,46.681107938070646,27.800399434071007,41.62229838965629
0.42,18.038104504191338,-0.0006754386366161214,39.72994858439303,11.61092823945559,24.059552504384794
0.06,36.43724997580673,-0.0028059784356742057,47.51290556009324,30.587057692026907,42.69033166698589
0.27,23.685685996784276,-0.0014315109622344835,40.310449041765,18.36293668869473,31.843169814935788
0.53,14.260448928880399,-0.001556336047311646,39.18438003917358,8.215279344494434,19.508705971046552
0.54,14.003889846058106,-0.0007280006679835083,39.18878025107745,7.958068403658424,18.902906011456025
0.56,13.408710388171603,-0.0007545244770845727,39.18245999995166,7.810239963011895,18.261652330984454
0.51,14.950682049689563,-0.0006885165490828626,39.28496091086442,8.266676815176854,19.849857903177554
0.17,28.38462849055432,-0.006935333565284196,41.96295911522485,23.313794494574157,37.41104978013567
0.38,19.373570277728575,-0.0010609639571832474,39.75754438291301,14.23574858429981,24.539752176549953
0.35,20.53062636792234,-0.0008062947497258222,39.853728697149734,15.227294188704228,26.647324669241392
0.15,29.533049063498503,-0.002685071593337085,42.53092246205698,23.5392097396553,37.88445697819181
0.26,23.981490016683228,-0.0031428257819108296,40.385356122256944,18.362168990734183,31.85084538180508
0.12,31.39221040288796,-0.008478725859649927,43.6850642966603,24.68642599028041,39.51960531344446
0.25,24.395192208949062,-0.002807568120338999,40.354987958646966,19.306217058974127,32.46048560942191
0.19,27.40220545031953,-0.006477509326067832,41.69735882941639,22.984005588754957,37.00007848945796
0.21,26.537765451064175,-0.00512195954427952,41.65264832856899,22.1757324782309,36.45492600929519
0.58,12.78183718526816,-0.009685369917663778,39.18261616011568,7.294882238405888,17.853167415169448
0.2,26.995600800456184,-0.0019402673125767933,41.533838223666166,22.22801608186841,36.98145966528416
0.09,33.75044710022616,-0.0017492552913154213,45.58949574316803,26.611539828957227,41.06616686375882
0.29,22.97259113840828,-0.0016521324084344258,40.14602109239908,17.26159082620317,31.30538267454567
0.94,1.870848246101472,-0.02313341883544573,34.16673524422684,-2.7123024086139758e-06,2.0161524428517277
1.0,2.7383436326684343e-05,-0.012909271050469004,0.013900752838690623,-0.002956071784220691,0.0027678750068955314
0.71,8.73828126056151,-0.006434224300710056,39.18608428581473,0.0012988467399135395,13.972470909847903
0.95,1.5558482245219067,-0.025690030603143788,34.389340284476674,-4.894801930999115e-06,0.032892060349283714
0.22,25.886070847746364,-0.0011118203059297116,41.39473002346152,21.773610476058472,35.778643727412884
0.91,2.7777557603022625,-0.02291080292798764,34.150347282381524,-2.8817366318767412e-06,5.079938366021855
0.82,5.47624328017649,-0.010118364376074496,39.48834301281355,4.0545939938851916e-08,9.01315330133934
0.75,7.460702616151506,-0.0141791397342379,39.214879576492116,6.409162076370656e-05,11.917268919597188
0.81,5.717865969567447,-0.007513748246293694,39.44804070017074,1.6486691123418495e-07,9.372138620283849
0.77,6.873218597430159,-0.007871541524554715,39.189757600253785,0.0002775075997980547,11.336901146977876
0.97,0.9474277092076706,-0.1351836547893851,34.07014331812574,-4.3794384151807364e-05,0.00027835402917020247
0.89,3.395436738096219,-0.006668120719897086,34.52930569540299,-4.6420018451343026e-07,5.726101154085435
0.79,6.317367483211443,-0.0017239252273153483,38.988587991115125,1.4896982181156204e-07,10.927977044955485
0.78,6.643488414245481,-0.002435564935350243,39.8393330817171,5.48883226425545e-07,11.330786588002528
0.86,4.26128468524689,-0.006907335865397712,39.463463994686435,-1.7665816787193478e-07,6.176289194108878
0.47,16.34314352486369,-0.013899779496071574,39.65734934785094,9.622088953553106,22.41318193744965
0.85,4.624200278260108,-0.005293394621225467,39.4387422922382,-6.792182816184322e-08,7.505640714505423
0.88,3.6615474878511987,-0.0007443539935247934,34.614684955489466,-1.641422816556215e-07,6.155787544368597
0.99,0.35816965963041175,-0.05885041873091523,30.115540268107072,-5.447342347865425e-05,7.038288076012533e-05
0.98,0.6534659163469353,-0.09368258536224505,34.11553193805167,-4.511921441210931e-05,0.00011772926365119507
0.76,7.171923134528297,-0.00702257676963125,39.18791842114976,0.0005288367047509013,11.444389145070756
0.62,11.570698524257564,-0.10029319494103639,39.16393580814266,5.9400704822925885,16.37701225313413
0.37,19.710606676688315,-0.0009015091691289001,39.76522888787822,15.083316903802666,25.85498999023091
0.92,2.4847593480276218,-0.017024337045323357,34.153862006336674,-5.727511689146425e-06,3.5205876588162512
0.83,5.136907354372574,-0.0051186087196262164,39.51113575076018,4.2272966682688207e-08,8.134018244469377
