Central Planning Mean,Smart Market Mean ,Bilateral Market Mean
-1.3565473479305569e-12,0.0,0.0
894.501231866956,372.7378966888143,206.67080806197592
1505.4860957779795,544.326948443314,321.7671253889069
2468.0054347209652,1030.3519015665042,569.5544595321271
3428.678658472832,1522.6661919596663,804.2703933599529
4008.0537043139257,1773.8996790369715,990.5623193355773
5024.249601719948,2118.016843808775,1210.3063527108827
5657.568486909437,2298.596885770192,1355.3401002474302
6601.607965239363,2686.737532752094,1549.9618706058336
7568.074870630579,3321.471501422089,1810.275857973831
8258.96308973345,3503.251505558781,1960.7951501909765
8940.042208883773,3929.0608454517896,2132.7386848366023
9607.977452162133,4098.717035114103,2323.724697008115
10231.122809287524,4279.810868039836,2483.7527982057854
10757.673271611737,4408.784347957297,2571.9193353447768
11161.603874061993,4503.415329039119,2648.1629668420583
11421.99479166865,4418.714168839844,2666.5106568745628
11989.256114081621,4610.597602365384,2818.6618041485244
12488.824286160092,4915.2864843636635,2957.4734508702827
13052.900001568327,5069.077671564017,3121.1040120315797
13557.60975265359,5193.462455865538,3180.7075370508865
14221.700179026713,5517.84047749461,3346.7928904410787
14498.827796737676,5475.282264120706,3399.6927510565106
15015.466821801521,5758.7939192159865,3486.63670788402
15271.562710077253,5854.623896055626,3563.909345444471
15671.43188944048,5811.0694753273165,3711.1081844089676
16009.754365250821,6171.643096553973,3739.6626224276715
16415.63376312692,6446.510455612275,3955.3896157340314
16492.884300708196,6477.850793086458,3998.283850638112
16806.30964026914,6568.04778807635,4128.733370199204
17192.67808641181,6895.696602845237,4280.735931823617
17674.001483902808,7165.4149224040775,4418.038100430536
17908.96839723147,7353.268883634431,4508.235904017983
18275.062538867453,7585.507913815811,4705.549670988028
18492.9561265041,7587.140919694542,4754.516455855973
18486.846060144373,7642.786780462731,4744.221084230717
18552.19133550563,7512.140976493705,4721.3613634819785
18830.573115822117,7660.458638921271,4879.995137291839
19178.860368972368,7970.401414344691,5081.274333359658
19286.219642886506,7975.244913396888,5145.389306661942
19404.16235858934,8091.083084842619,5184.773844557008
19728.227508741475,8248.738583734405,5273.919943975965
19756.4532383416,8327.422659471798,5384.377381598161
19972.74380728279,8319.852952624628,5535.024569391856
20065.47182856186,8384.463466135217,5572.074764268174
20133.82187009607,8364.902600131172,5609.182401187515
20045.52978979806,8324.473657067203,5667.928550597663
20082.295798285024,8298.424538445921,5632.051957796166
19808.945381187048,8055.820909278729,5487.958974384228
19875.75821136822,8089.524462220594,5550.433997411323
19913.947369993777,8178.648659470433,5536.059131173084
19808.345851496433,8212.168516307895,5590.742890766039
19632.399493896923,8032.791459934888,5488.565456291103
19676.238739075827,8063.027836974543,5622.385951465317
19658.15750706761,8097.139561994612,5582.8188974758095
19660.669795195965,8287.83585585063,5641.507650512424
19691.996877195874,8339.992594447991,5746.005388417933
19421.397732226797,8231.84385827501,5630.886532883146
19279.186797206232,8161.873497996916,5579.035805586019
19160.172410444357,8113.208550333395,5511.139707354447
19047.135626004623,7961.267949338711,5449.166540499123
18899.085583577016,7895.707708563808,5343.548382359076
18727.686858188754,7997.806773202938,5331.074873268867
18565.25976178884,7838.684998765406,5232.991184816212
18383.267404096958,7763.531125254645,5133.8956910995075
18054.43999672273,7540.6611862967475,5032.358785912626
17981.248150770898,7616.573751889213,5008.4603845502625
17617.67513438603,7339.146980315178,4811.131198370012
17316.278797038856,7181.881074941775,4690.956032750617
16939.19237207441,6921.411978178701,4598.407167995391
16812.715536447948,6914.887424330664,4582.625060815412
16424.805894250283,6626.639929384779,4377.767421092666
16153.672778497861,6639.209005184486,4298.450420990094
15840.924079042943,6615.021500662697,4246.328339837795
15414.075209367282,6460.513397302755,4078.1542951084098
15036.711419702657,6316.8463482273655,3944.8077974760845
14715.198183246262,6175.801124736114,3841.1768776432064
14220.694335365752,5957.416125706426,3661.7150352911826
13788.207221271194,5783.623399023469,3569.3365993207317
13376.933313371484,5636.181208594178,3475.5665554887355
13024.502706621643,5541.644929497961,3416.7645727743193
12527.13085258059,5383.239915274535,3215.1026546490407
11881.275426415099,5049.423345121337,3096.8255720635625
11355.021775932346,4865.253720079432,2920.304097321174
10799.124757583992,4576.294306599375,2742.4860225333764
10005.953122338515,4087.7901219689957,2499.513087104665
9552.564447609291,3957.5227809468633,2410.0740079892084
9071.84034009177,3710.992174145096,2260.545791914429
8509.694287118526,3504.501106982847,2140.353348929125
7735.929536203768,3192.9978184029314,1885.9510668018638
7223.925801628612,2931.6239049920405,1750.4826691348967
6674.480950987229,2739.727562133092,1602.996379497781
6037.217345604572,2464.7642328529037,1445.3945390050533
5292.908272905171,2185.378864933853,1300.4316034679273
4681.277554747464,2006.4965571134817,1180.2294812686919
3944.4105304155014,1728.4043012424954,970.8313802432865
3202.116099304783,1475.8137318206282,832.9265803130704
2481.407247932339,1195.9685990755097,668.8291565130878
1713.957139515597,851.7391104472772,487.2344074296374
953.8357568407599,483.7567895887478,282.69555977949886
-1.5434148693316274e-05,0.0,0.0
