Bilateral Market Min,Bilateral Market Max
0.0,0.0
74.78956091365365,377.6805737721379
158.65722217383745,544.8070112915016
338.1431732086321,798.2082538710256
566.1885011407267,1141.7286321332313
692.3123772815293,1330.3407196670555
931.0468827555342,1529.513924211882
1041.149666080718,1704.518812505842
1205.8961944269913,1853.204156367624
1457.5519480733838,2273.4056436094197
1448.0208528314452,2546.4348635846654
1761.441010453087,2574.1743894477204
1937.7751573857113,2983.9972342480523
2046.7182357758356,3078.110636483296
1985.041420082438,3035.8169610984023
2115.512163874764,3403.624458421291
2126.4482973840622,3140.3193177878275
2335.4653165628697,3383.7816273844273
2495.882416981127,3648.717528245703
2560.569358962439,3656.0466015819075
2794.9789432869184,3714.6019577470397
2925.6477134001325,3991.712954790557
2907.2975749996695,4047.659078018398
2913.715067150708,4077.2185256431367
3104.872353979048,4161.064856407902
3023.822748832921,4200.918103417938
3291.1609265421175,4366.248807820921
3384.503980027337,4586.214349878275
3453.0551416125745,4542.351472877559
3465.1534904892287,4883.866492729929
3792.114919639709,4783.755972983177
3890.509884644478,4932.70973928232
3874.5210569718147,5074.442375909664
4141.457049062294,5417.222687117093
4055.1193768194134,5278.148055736743
4131.939493009559,5301.7844404833595
4152.632583673942,5410.526689396203
4264.719480043488,5417.164521323713
4419.7300745996545,5718.5143214088675
4482.269709432254,5727.769846263171
4635.928408657601,6002.912847055755
4724.8696908171405,5889.060955622204
4812.2820673134775,6090.908113937687
4959.037005482729,6207.55355312139
4916.529232596549,6315.019235013162
4944.768578663323,6178.0834771766895
5082.53682191774,6281.219184407157
4883.687159156689,6287.940887280834
4885.118915218816,6096.177606968042
5049.908652836297,6056.991830922081
5013.988105369957,6212.391185493798
5040.667444417959,6160.118921564543
4687.307654091652,6143.204068331543
4932.047439994174,6109.62031098576
4895.568709482635,6237.36429210037
4965.271214185865,6191.131363546774
5174.676501088907,6204.73570818326
5021.828625469418,6349.884424931472
4909.782314100623,6187.0269082018785
4967.081226111513,6110.136610535272
4935.646446022794,6066.900153590017
4502.172620175166,5971.818789195735
4740.905614980911,5921.512158687619
4618.299299167345,5799.087639595062
4469.46967566447,5801.205992705814
4372.972573079307,5533.101047567034
4327.24041036069,5712.458835536643
4308.5451450068285,5294.4831301499
4197.333319601297,5293.06207926217
4142.987159216391,5213.102709582199
3963.1197471378764,5271.687459579931
3875.87579926975,4980.688291956845
3719.646508251826,4716.902879427755
3752.478943935821,4813.974603477138
3489.776016866046,4624.943302220716
3236.4292743464757,4551.986534025273
3446.622850811116,4298.911715795373
3080.3440987301583,4231.00280409168
2855.730034573651,4281.480804613027
2991.562274012962,4118.657879009756
2783.8160486415363,3874.884613334878
2738.4066527387768,3755.702082857024
2429.616723181811,3775.796978751474
2567.6970768276806,3534.6109929580416
2366.9502458046627,3212.8116011320526
2066.2526417827903,2911.072533405648
2034.897709276629,2772.539650433944
1875.5665238647634,2652.0156327493605
1777.8100701952062,2469.5238564328756
1394.182505176781,2243.9813367885945
1491.1775059239008,2072.161485462013
1337.5075511909818,1996.0901698968955
1110.2028926468774,1831.9606909080758
930.2306392542232,1564.000459314455
752.1889810026914,1499.0963897035545
745.9317702697881,1238.1655761258444
526.8773912691395,1033.8856187354104
441.08250080334255,952.0867284968263
335.74967877403833,643.4454571999231
95.82660621401737,403.97504693431256
0.0,0.0
