P,mean_price,min_price,max_price,25th_percentile_price,75th_percentile_price
0.23,16.09761917588081,0.8692485771494809,34.293177794345254,9.583170726421882,21.073444338375133
0.22,16.249940454269293,0.8692485771494809,34.293177794345254,9.589591168035298,21.10523211426112
0.08,17.47203136161508,3.502707726693899,32.90935840987489,9.00173116689251,23.945373738442065
0.27,15.376359814117167,0.15473026572137272,33.33769175203662,9.512267173291262,20.64364639745316
0.31,14.819131447923574,0.15473026572137272,33.631153439440084,8.092099266776753,20.163766719319604
0.17,16.0261580969925,0.21810296611664626,33.39705891324085,9.424977672630707,21.061210677150225
0.01,17.568545779696997,7.218983855253622,26.597347620578685,16.081029769462752,19.65920782451684
0.39,14.218832211564658,0.1621356648585799,34.22796053820019,8.342065366623217,19.54968217916434
0.04,17.533483312301325,2.1214035159048485,34.292749337702105,10.869884962250831,23.170531600377682
0.11,16.51556337386068,0.21810296611664626,34.506803203801326,8.55047851518836,21.776282130913422
0.21,16.25146693558356,0.7166252668062274,34.293177794345254,9.480003386192092,21.168568594302425
0.1,17.1792523146538,0.3058564394622376,34.34667664506213,10.148023495138574,22.659968817958774
0.13,16.024726409159666,0.21810296611664626,32.92606613209668,8.54714515850008,21.020472308995622
0.24,15.80269912664774,0.15473026572137272,34.293177794345254,9.297620466336038,20.79234354419973
0.09,16.673282138284474,0.3058564394622376,30.842180015927298,8.55047851518836,22.572279082307446
0.19,16.16268516815727,1.5094804779186877,34.842117667849614,9.302359643398255,21.0810361213627
0.28,15.464601471224025,0.15473026572137272,33.33769175203662,9.530938174567016,20.64599619383483
0.05,17.278707496776654,1.7147901193744275,34.292749337702105,10.057338923525311,22.417481509816437
0.18,16.066020624107605,0.20620729881300193,35.76553243762713,9.474976173036772,20.992749190674495
0.42,14.486660118315944,0.1621356648585799,33.850053164266335,8.30277140166126,19.671337262570034
0.02,17.095389420296254,1.9922578927736367,28.543040097253343,13.297040248742658,20.369840946803375
0.47,13.672049525629824,0.7172527582677031,31.510316199898188,6.747075297247887,19.632591600231695
