Bilateral Market Min,Bilateral Market Max
0.0,0.0
114.32199385601734,387.1608477848845
215.14678888589333,583.9101630923637
329.6807262044731,855.8242180428288
524.2334071676223,1099.8360466564545
564.4904405735174,1235.5190519397179
620.5715680818384,1284.3217645483628
831.5200929353441,1494.635935927763
828.2049544995234,1638.289288359122
952.3077683938036,1944.3493854470062
1201.113260881928,2259.8530422396307
1252.014479334839,2112.4646727547024
1337.3803095754447,2447.274727799633
1579.281652141024,2495.4060657390255
1748.1579940265692,2782.170496291521
1887.0229717284365,2794.221751026311
2023.4230792302005,3041.695311599664
2132.4030142809606,3036.4089125698483
2148.15061546576,3168.189975246105
2284.377950924143,3218.4193097289462
2317.0492637485804,3269.1037411197976
2409.1971775607417,3585.5114539220667
2533.806222599291,3727.967787634916
2765.1388899020385,3733.826666187648
2778.5237024516173,3813.480960563247
2741.3630485319627,3772.7461417768354
2834.545176784188,4118.092673148552
3085.871344068906,4213.476718521422
3248.7593847598982,4464.216827729586
3114.6637740454316,4425.8129487685
3259.459980886939,4320.355060823942
3434.532734768669,4584.432517530484
3365.13304837318,4599.914422221271
3742.092038939525,4776.38109380041
3654.669183998525,4939.906236618597
3845.7135660588756,4979.147977520708
3766.960920894606,4892.920727705059
3810.756934673067,4832.636218941327
3692.599575859458,4989.511592875984
3826.6670724408796,5067.26843695097
4057.80843779695,5140.762824968282
4082.019839855988,5283.668348231331
3993.2671247923136,5329.1294011780265
4155.386139015172,5083.911885372028
4272.216132867703,5283.526372123357
4053.828541484472,5312.57924100013
4374.58868415239,5433.66479454418
4380.2183782570355,5507.2332384346155
4326.903029932051,5669.439788200383
4434.866344387592,5516.909365131061
4327.120165926055,5549.348120583607
4355.037949660451,5393.505244224223
4499.956136785928,5571.123141039898
4459.150046419789,5688.699969511312
4348.127282952963,5534.77271406896
4266.871055769858,5702.824205122932
4355.283007274193,5343.245371910976
4198.748520927955,5359.412514648851
4169.837381862322,5517.202054812777
4250.6499024313525,5804.086690369237
4221.673711961972,5465.642975473114
4126.496078827571,5194.790685388056
4046.841399935198,5055.725236875238
4073.3921380543034,5172.423417297599
3983.637890958431,5022.794222463679
3943.1073191741016,5189.47576702675
3862.4651895095085,4864.1851992986485
3599.1939553655757,4893.256297045933
3568.9810592452777,4931.095753649584
3517.7383393788405,4831.188091764438
3405.850846048321,4443.095233251857
3349.747676828032,4614.14270149605
3189.5328209769723,4403.8592468219285
3133.5508026283787,4385.784478773283
3029.237129069821,4184.488986407057
3007.618376473016,4171.245792688271
3150.9745897460307,4330.592695264822
2945.4276017214725,4263.158629841288
2773.00471470489,3886.4067390218843
2706.18484678449,4017.12899629007
2583.7706775663974,3655.76227307065
2563.133867991899,3489.7158643868024
2307.286042875974,3506.941733042331
2166.8054715224134,3143.8698489164526
1993.8219507119502,2792.3790374680248
1742.829060296077,2797.0903163826297
1641.4490754978033,2658.6415287027485
1706.9598871382768,2494.8776850546856
1555.1004999448778,2354.3237190385553
1529.5084675169492,2335.7430414068513
1411.900095659832,2135.8302839755634
1282.2055985091138,1995.2242192576668
1191.5148824613134,1963.7310439972498
1091.5249117034255,1750.5489835991757
865.4562303582497,1470.4626737017388
669.0315113786637,1231.1441092913155
487.4948171264841,1102.993179319892
456.96581959264586,833.6196797963203
269.2290418166376,597.9242511375487
111.4203197761235,380.2409102198726
0.0,0.0
