Central Planning Mean,Smart Market Mean ,Bilateral Market Mean
-3.814088430752119e-06,0.0,0.0
1062.8095784745028,467.7469417447594,253.87330704014815
2049.514860720823,691.9752910634775,400.54918880498155
3293.6019127397126,1308.6081644932187,613.8921150502986
4161.6101458340145,1602.087562617885,733.439743220765
5056.522849414758,1824.2572405002497,873.9377586682135
5730.8681039685525,2046.232235094526,969.0794096408084
6614.710915423249,2376.410028152126,1110.5384729748737
7416.84320046297,2772.559449010846,1245.4407262658256
8301.440118129234,3054.896229411269,1425.021638999523
8991.817268332485,3211.340938979134,1584.6720500819927
9511.016938084565,3321.931607766721,1706.0661711580906
10246.900522518428,3760.9970377050668,1880.4920655047574
10810.970545749915,3931.6144550120753,2058.5651217532622
11537.960544698015,4236.354552872728,2210.5594355290364
12185.816062980268,4429.825208941129,2347.9503116224428
12691.767373636696,4635.672350383062,2489.177612601125
13230.126381679354,4939.979528471504,2577.274444738117
13695.479049486497,5125.81662894675,2679.239663806708
14063.316993485885,5306.579440058773,2729.1598407454467
14444.573860473367,5535.49364515458,2789.4168716796603
14885.930754671659,5678.039268338955,2909.5774926909075
15376.888452604533,5905.119976283975,3070.1493149728585
15768.665408234257,5744.01958962471,3175.423798347437
16232.493403157987,6346.443170240465,3279.680937626705
16468.65387584193,6423.775874263916,3366.3730691120536
16968.66304068692,6712.662406123622,3497.011222119292
17337.38812318181,6608.128203234133,3662.478507141013
17727.204166387222,6813.285052606057,3779.877782130791
17988.862092086165,6905.417639650372,3799.3814266541394
18357.661447285187,7288.801975055561,3864.7229838226854
18582.28369238716,7164.787997816831,3949.553789665278
18873.342425107807,7359.912637341877,4038.334334300303
19145.879488230974,7404.567296603389,4193.420624184061
19374.669064504742,7603.860595385231,4283.127928995353
19543.65892993159,7705.653461579528,4335.4311241681335
19650.541497197642,7606.681785804874,4339.0928015131585
19673.419643419475,7816.732570692431,4336.243605726364
19723.84188758469,7670.821878688184,4407.101128722715
20049.231014816374,7779.364802999426,4441.857209459456
20291.839044039283,7841.987203365636,4574.2353488195795
20320.938409389753,7942.57984181014,4523.777213515808
20471.135192384823,7921.628589582586,4628.615391634551
20560.741606525502,7857.185549977963,4683.412941132321
20638.225809206717,8052.244281880485,4760.991618881947
20674.875814739222,8125.448154080092,4736.414707890089
20808.534353678915,8247.41252478215,4833.058234595849
20880.453025009563,8449.3566543501,4952.919249840629
20962.629119741883,8467.840843322803,4990.828669574486
20911.818292458192,8428.986958248672,4956.440033043876
20845.431019974676,8370.895386263073,4931.767103637413
20826.084987452592,8463.994687205188,4916.709814868248
20958.82318614962,8709.5402587664,5064.7456087376
20973.181078405454,8626.568182426709,5063.057128892255
20822.363018089847,8565.522123731615,4946.971204475247
20712.76761963848,8633.14981850407,4946.510756228836
20662.64840430524,8651.680233381172,4874.3315867126375
20593.43941008712,8622.340109355799,4842.269405082611
20557.82837840803,8558.640043114465,4852.6936112036465
20396.541406755765,8459.764704795889,4895.9422843111815
20110.333827153077,8252.84827929105,4825.754299679772
19855.483968931516,8135.297873503194,4695.706939397909
19652.834541456694,8046.99618005599,4563.888237755604
19522.55493319369,8042.227881676197,4554.951274052702
19382.384925673225,8000.846296980511,4582.423326838754
19136.997886454905,8013.190956221391,4471.8661414676535
18834.435336303137,7785.431964184667,4368.199572229691
18584.694197758774,7657.4549284799505,4228.170948409148
18370.584036831377,7707.698033342036,4206.869962509555
18047.930539642934,7521.922540857107,4037.4564758700835
17674.419157059674,7414.968504035518,3919.0629287619286
17451.89418427036,7312.363797979167,3939.94107812538
17211.277066515202,7250.64471440456,3907.1392733418156
16810.048811904133,6966.652854054839,3776.7058787483884
16396.95796822105,6783.008101257816,3641.820939032454
15977.794246016734,6656.406715891768,3587.2986296282224
15655.414447484152,6522.257583164501,3599.7985172420435
15233.616026796117,6379.010413008989,3534.8869058306323
14771.507551192679,6139.274157951877,3371.0391984961916
14318.024680513809,5926.596932279797,3260.9337021703013
13735.33075435339,5767.468606243827,3073.924248403068
13339.621854354424,5560.766009085375,3018.588367801367
12677.288435558781,5231.711930107544,2799.28205187715
11859.508782935,4888.016163989945,2571.735409474053
11343.00184314919,4656.2128949521575,2416.43161393028
10963.463644633932,4492.660723440858,2303.492166711802
10333.330300544381,4250.512978073413,2153.9054325183165
9738.458459448464,4010.5716213801497,2113.2812396399863
9067.73581560137,3761.8185305998777,1933.807224273919
8616.38473064798,3668.9799391611596,1904.7319928232232
7999.642582541571,3381.9898415945645,1752.0849385921395
7303.4080876794615,3096.9818942507263,1612.5523661902075
6656.841399667653,2919.4084349986515,1574.9518768733892
5958.872019190523,2598.0080661831307,1400.115761635885
5193.776956467808,2250.041184874586,1182.0238149596364
4308.981932107756,1824.7910416105588,978.9406685857944
3427.3721807523025,1458.8496255735372,790.223089935149
2693.2528705900563,1172.9042896283063,638.2899672006174
1729.5295964823383,766.2586101920606,422.1401625299244
966.9590241951371,390.1685040659504,250.7520827246335
-9.618817031764593e-07,0.0,0.0
