Bilateral Market Min,Bilateral Market Max
0.0,0.0
247.99723240291348,520.0392971168376
381.46526543785103,860.3990075569286
621.7668592309824,1088.0985424758596
749.4546762088135,1300.6888925103135
922.4811651327623,1437.4601374627832
1164.0424994222085,1783.43383778517
1374.4842698203875,2045.7520659958018
1667.8026706921064,2371.5405569969844
1818.1575136515994,2590.428795943096
2066.758762403544,2798.4487661238454
2230.461347750257,2860.836432959819
2409.900084676541,3172.4966696870124
2550.2585270447216,3522.531082212088
2894.963771591718,3791.7132170625573
3223.703816694475,4244.671332791946
3293.5068982070115,4107.766803622097
3326.500542540296,4319.39526447991
3561.5512725084554,4628.326229832874
3740.8736650822684,4713.316454519179
3865.6035903601787,4997.054840883766
4402.256496859969,5333.9493107352755
4240.410809738394,5346.388530563203
4319.151689656228,5448.984537609314
4548.582465664153,5649.505991570772
4439.081527913706,5564.819070592934
4693.792822299292,5535.2129818911635
4594.784328668371,5577.942281514632
4759.5967238962185,5641.928788280729
4864.903194742648,5882.607664209932
4894.6809654380595,5998.9936536935165
4961.175660440462,6074.724119097551
4910.924336068809,6030.148556310833
4720.860709656343,5836.217005497325
4618.268094107523,5747.384923961945
4727.483140717344,5681.866331366964
4521.625477921174,5663.809037670944
4455.828020913737,5544.264280255171
4638.590004794638,5644.467722970938
4637.444909344136,5603.670492716694
4825.8092460846565,5828.032697115912
4816.374017683822,5828.273013282862
4696.9738249667425,5794.273737885145
4845.634267291767,5817.946519160374
4673.315310442136,5626.7678875724305
4806.826533133542,5638.562348283602
4439.014625332951,5708.839405880135
4451.380977084213,5346.574365751483
4543.1105892950145,5494.8437649197585
4317.85061320012,5374.790728161308
4177.57858065467,5178.258334666934
4097.70995598867,5139.038323929446
3982.6839263580478,4895.518630117556
4081.850749066587,4826.544180028861
4002.2845283424685,4898.096074874324
3892.823259397963,4659.835834530364
3752.9079522459215,4535.155438994298
3620.2588668740646,4297.532730062689
3350.623077553959,4230.29540128087
3193.479714073779,3948.2366757000564
3053.0179344156277,3643.237543337331
2862.745913429324,3568.627013135665
2673.424637794189,3420.9314627285858
2504.6270004980033,3010.4578278267363
2121.2980439351813,2854.60104207712
2108.697040170562,2593.648552290586
2013.906979775893,2558.8448359791582
1707.0096617667587,2174.9536383548984
1599.2126189603732,2061.4921708401234
1635.2221716047716,2098.635910432611
1564.4276634440175,2123.0137769429784
1680.2539889843538,2208.4013880103157
1682.6964803149676,2186.808199085048
1532.7562716879984,2117.417228548802
1489.342263850689,2224.7807216828223
1440.8578839521797,2212.5520506141183
1447.5232413836711,2021.3760279002017
1500.1751885394915,1871.6209172419185
1368.3985454268623,1867.9603261789453
1242.3976019754045,1804.827086665282
1170.3280840852822,1607.0806526995002
1072.0464302986002,1554.4419698208512
917.5428717680479,1311.5913076795987
1011.1646794056724,1288.2820420523203
821.7665813632921,1064.6662867617124
617.3896712832066,854.2880433991522
465.63616798726434,747.9014644054696
318.6529173576564,554.0351368252304
330.69144910415343,598.9306673016545
443.7116879469686,797.7967497242789
574.0041252113151,955.4882078919763
562.907660086872,984.1310875173658
672.3383654553618,1085.7950513568358
654.3195745265257,1072.5489339663472
494.15759200343746,873.4614288344601
495.88227560675296,672.5257483088935
316.0033909644553,440.7361298468895
146.46387805294944,245.26222303439863
67.35712785345095,67.35712785345095
0.0,0.0
0.0,0.0
