Central Planning Mean,Smart Market Mean,Bilateral Market Mean
0,0.0,0.0
1125.292281186173,494.26802387404814,397.05316925050886
1977.1596842910556,659.0613834073072,593.3752324573338
3039.597815577244,848.8962182469099,866.229423333562
3855.2466141725517,1101.9818070066053,1029.613193436619
4701.731870075627,1377.6396713017853,1200.0944302851967
5502.312895171941,1566.0463279983223,1449.7699159266274
6366.377916227526,1932.723252244964,1728.7401217621452
7090.496126350487,2160.9455132097137,2002.9361140655185
7777.8681788640115,2375.034612487033,2197.921429915488
8394.899110262255,2566.31669230451,2412.4681094373655
9114.296978964603,2579.0416209601262,2549.1660058691764
9690.404124729106,2644.522623938883,2762.4866455846386
10471.33473660794,2952.5570360966994,3038.990012430243
11208.934719125597,3447.658917210558,3481.2327674819703
11777.531611521388,3480.6499474720586,3660.830675939998
12202.879115740445,3622.6019358557314,3745.821281109729
12742.914725826708,3392.749451491498,3850.38810433548
13154.420034394316,3381.844455252274,4023.5797414781014
13856.137809788455,3443.532178151596,4277.045675148461
14402.671381853996,3704.154580840828,4471.9102394978045
15002.707725534427,3863.0892952830764,4843.996594976109
15405.883004979254,4058.8546499884287,4849.17590133956
15790.20147830003,4146.79827843704,4885.015294032922
16216.392933928733,4444.489230703246,5046.7025291495065
16552.263987156563,4439.9970374156255,5089.786727882729
16896.267419345284,4485.708963258276,5181.155410965166
17233.679123128,4570.571062048264,5162.763818010753
17565.297744833813,4502.398673489988,5180.74928279756
18029.60917987348,4621.377537825789,5417.183220951836
18429.628420697667,4741.061069931948,5493.940605645319
18700.657162700634,4702.300904834836,5499.372932632923
18928.73558388555,4611.577916401708,5510.764944376553
19100.69726164545,4392.577392965919,5294.280204590781
19310.796565601107,4499.665361181953,5225.167318037569
19525.14279068362,4505.347948788967,5179.962004692046
19705.085303096363,4334.903243845725,5059.400446914396
19873.794098244623,4563.43024649642,4895.990575411263
20202.7571541718,4654.061656157468,5198.418566924678
20354.48731821565,4610.862776106944,5090.083880853642
20612.552398281103,4676.908563847992,5298.053807535598
20752.38316901277,4474.189804610487,5357.875975132989
20790.3574370084,4544.9110038043145,5198.639257936567
20951.966839546647,4402.052008146988,5255.107103056266
21028.699129616318,4310.974764668499,5191.270513804757
21192.23169622771,4228.622569714462,5167.170446616505
21258.008712006373,4157.038904886875,5147.053719764375
21254.66209850065,4111.747004917925,4963.290121085014
21362.880523436663,3922.4154277876296,5082.141409945769
21367.622362910344,3966.2127604376146,4973.198919363225
21264.676412090903,3814.571857226023,4686.0983657425595
21303.596336144437,3723.4152464614453,4624.715396625843
21237.40071992205,3706.082883710449,4492.112096388334
21232.606438643546,3642.2619256918115,4423.032950285867
21185.370595123586,3492.4163343924956,4379.354900999611
21111.00899404704,3595.427696531442,4284.068293248497
20997.079231765572,3667.4590040137264,4132.971584876929
20859.636016723955,3539.8739108684604,3966.959239110029
20608.415592634963,3391.235434573391,3740.488208294576
20459.57931893152,3270.072001043147,3603.7439313261593
20216.394573970356,2931.9397308353946,3376.527768944502
19967.47493226171,2870.870495653573,3223.682387890084
19672.137912941333,2595.314720135182,2982.055370212214
19408.612760125074,2445.5485678729383,2748.43893443275
19134.22982274895,2176.590748532748,2501.8002049555453
18904.230385174153,2235.1151800442167,2391.782514102313
18625.250379836587,2154.3193343334933,2323.222053006702
18201.167513666616,1833.99139078609,2001.221716502594
17910.03924734518,1617.2478871177518,1837.988395197489
17562.26674472922,1585.6955966706591,1836.358782010715
17363.66717576669,1478.999808016095,1881.2795881245072
17024.5127016547,1506.3946212985902,1953.9237755900313
16651.430737186864,1525.2514997028484,1946.8777361453654
16267.188927657055,1525.3989430594156,1831.4487670371186
15935.830895601657,1651.0902245702964,1937.4682749836556
15638.713705963664,1638.8800018095717,1862.400676883236
15288.83457563887,1621.1777764957515,1778.132681491109
14838.243880274,1627.5245770971087,1676.2830124924596
14280.107922922396,1401.4994503638445,1594.3748744365564
13856.67717406318,1272.9591300099783,1519.6719607511925
13308.436954354198,1180.845253900421,1412.7406809196916
12808.709794072447,1160.1728702573746,1291.7140768154877
12272.804130333167,1106.8500601287815,1163.941060805791
11774.86357914965,1165.3698889704683,1151.3020256917123
11213.706022508963,870.4299603166874,943.5772341490035
10529.34362035355,702.3512248874031,738.7328770749141
9903.295602601418,582.742070573513,615.1022071571358
9247.795940907472,427.66824173452915,453.60897353995927
8764.212521661484,377.8213823209953,464.2831160998809
8191.733607908952,517.4461001218588,647.2863282957028
7720.0426709854555,533.4605568779953,782.8284533521155
6969.253670096609,641.8538346985879,784.364626280887
6259.25698664852,763.9769744860532,882.8329559982911
5786.293177066682,644.4462432369182,870.3911226747815
4952.345547797922,474.9447445069527,674.2726677134071
4240.195598451873,545.4555404414859,607.4926046446119
3263.9838293335756,405.0992095544643,386.9514505101282
2619.067724126342,177.0178216052882,203.51693982496116
1712.7524456403419,67.35712785345095,67.35712785345095
915.4953514935348,0.0,0.0
-9.237055564881302e-14,0.0,0.0
