P,mean_price,min_price,max_price,25th_percentile_price,75th_percentile_price
0.07,17.33504615405249,0.32150852110725836,34.6053777750717,14.469789177342477,22.34372232794554
0.02,18.574512421447675,0.7156975667898244,23.115229329876016,19.369447289419263,21.221949187413745
0.03,19.304794158354714,6.5276175185185465,30.52793706551629,18.537787776558897,21.98520074125898
0.06,17.57708633681265,0.32150852110725836,32.04891237380242,14.819086716310524,22.27523457473753
0.11,17.113036062638166,0.29262213412236093,32.78829932655812,11.350209449419559,21.437946846672077
0.04,17.814549243018316,2.647907895833816,26.34815703774672,17.282646934938423,21.60498355341088
0.14,17.30839694707264,1.8950749873035058,34.25415492502865,13.015433091810703,21.20820761361265
0.08,17.115910534398914,0.27941843384570575,33.6498658328349,12.667219254832798,21.58550888904541
0.1,17.238268882727468,0.29262213412236093,34.225859321114996,13.144085719319168,21.32912594010184
0.05,19.08305254092516,2.647907895833816,33.09998193372884,15.631719445320591,21.844841578061736
0.01,20.430256275430622,16.72941871849434,22.58390692065461,19.858548441691326,22.48069783436155
0.12,17.016760106505235,1.963666129831413,35.606457998397936,9.66423839353789,21.369172812881814
0.38,14.630376268041283,0.365230204245389,33.42334097750155,8.52751719564716,19.812136090299685
0.4,14.330961218158503,0.365230204245389,31.084908385549582,8.378811457237454,19.60432850502537
0.09,17.377145804781087,0.27941843384570575,33.6498658328349,13.077360172136952,22.206746821529528
0.2,16.01606033376541,0.0636210498112888,34.3526890069286,9.36983794129129,21.167533098354518
0.22,15.889629720265047,0.06379546040008321,32.85235562348791,10.926421421944013,21.18353549636409
0.15,17.3029522752223,1.8950749873035058,34.25415492502865,13.314153855100923,21.347337629940572
0.39,14.706540301216709,0.365230204245389,33.42334097750155,8.753311873260039,19.77010820780775
0.25,15.709882707878402,0.3548522608757292,33.47842717858393,10.814610953788094,20.243197133256412
0.19,16.521138371480088,0.0636210498112888,34.3526890069286,9.3880065147426,21.363350372679005
0.24,15.926599873695032,0.35277717564613553,33.47842717858393,10.99187368885727,20.91843230033151
0.26,15.460840990973285,0.3681029111095597,33.47842717858393,10.774450205785008,20.075569404614964
0.37,14.588445640400595,0.365230204245389,33.42334097750155,8.604748383935885,19.87123853953465
0.21,15.983720533886832,0.06379546040008321,32.90156081318907,9.786849527677486,21.24279423564479
0.13,16.87562698189058,1.963666129831413,35.606457998397936,9.66423839353789,21.207429905463382
0.18,16.848148727069333,0.0636210498112888,37.08620997961733,12.161574403090924,21.415364787217733
0.35,14.562751679702307,0.31465118818230664,31.084908385549582,9.048435554822369,19.735602069203534
0.17,17.16200900722592,0.0636210498112888,37.75813983975223,12.801914423307853,21.363350372679005
0.33,14.567789436874408,0.19360943697481758,29.30066975579269,9.048435554822369,19.696164085449304
0.23,16.269595021572936,0.06379546040008321,33.47842717858393,11.442124169481456,21.18353549636409
0.43,14.012076053794061,0.2940248067088511,30.44139875450196,8.1542281243502,19.38512990861362
0.44,13.94704464075427,0.2940248067088511,30.318901438343033,8.637083733519777,19.200262627928723
0.27,15.234501494893152,0.3681029111095597,32.28267691145945,10.636038235158706,19.9648259877522
0.46,13.920765775458888,0.2920824167737166,30.458699473781053,8.413556441089368,19.27800451628201
0.42,14.178163537175143,0.2940248067088511,31.084908385549582,8.106367096651546,19.413848106325077
0.16,17.257733571188204,1.8786710653714067,37.75813983975223,13.228951760313553,21.34509807838043
0.41,14.294511697354727,0.2951774878051392,31.084908385549582,8.304268381086935,19.597911409494575
0.32,14.619208911941499,0.365230204245389,29.30066975579269,9.248503147296557,19.68133776355936
0.28,15.160752616260815,1.7763568394002505e-15,32.28267691145945,10.411014520506086,19.852875006155728
0.3,14.782090188906352,0.365230204245389,32.50693417334739,9.048435554822369,19.96895127953401
0.5,13.872203800024234,0.12387301954264274,30.458699473781053,8.637083733519777,19.03839390049219
0.36,14.619106022986985,0.31465118818230664,31.084908385549582,8.892435813726417,19.763532644978717
0.34,14.821615295787558,0.365230204245389,31.084908385549582,9.069045391724508,19.951363170235897
0.51,13.746608496175467,0.12387301954264274,30.458699473781053,8.612035174547055,19.03583745768194
0.31,14.474372144775536,0.365230204245389,29.30066975579269,8.885553682744842,19.78257719006543
0.29,14.864731453615834,0.365230204245389,32.50693417334739,10.390321326502942,19.696164085449304
0.47,13.893566197507726,0.11638394521079043,30.458699473781053,8.62502373012988,19.284268627238504
0.76,12.421189819830339,0.513440865090903,29.90631691544482,6.312645228910236,17.54050327170706
0.67,12.829921171463866,0.2920824167737166,29.90631691544482,6.816084167101188,18.31938835735227
0.78,12.376221087600568,0.513440865090903,29.90631691544482,6.323219530607243,17.360968551034087
0.77,12.317076886874583,0.513440865090903,29.90631691544482,6.064837557953045,17.370836222313248
0.57,13.382195650750853,0.24491903041050023,29.117362604362334,7.992421382106662,18.76893485387165
0.52,13.74043827765059,0.12387301954264274,29.558192792193978,8.543492123426109,18.94511857744522
0.69,12.642871650223249,0.5609573012999931,29.90631691544482,7.106134429180278,17.810547120635384
0.56,13.536561236506124,0.24491903041050023,29.558192792193978,8.147728986983896,18.805556510806674
0.79,12.531460766215718,0.7358418660957096,29.90631691544482,7.0276027449026905,17.470471253928892
0.54,13.639171921104246,0.2920824167737166,29.558192792193978,8.4273848027247,18.843709421363982
0.72,12.216768741133377,0.513440865090903,29.90631691544482,5.960517651994749,17.268408932660815
0.8,12.50367353723894,0.7358418660957096,29.90631691544482,6.85629511027899,17.380703893592404
0.71,12.200618079922688,0.513440865090903,29.90631691544482,5.91907064022438,17.261120179207886
0.82,12.359563960782078,0.1817947144487828,27.335780108990463,6.685234818495477,17.370836222313248
0.65,12.491243488566806,0.24491903041050023,29.183094216352092,6.5690352693900635,18.02554165076672
0.81,12.246094084745106,0.1817947144487828,27.335780108990463,6.323219530607243,17.360968551034087
0.62,12.89510169168984,0.24491903041050023,29.183094216352092,7.412621201875888,18.458777595146824
0.68,12.644367443222599,0.2920824167737166,29.90631691544482,6.856853938555763,17.923687533706634
0.87,12.499809063620896,0.9825160022602102,27.93036661614333,6.457023149998441,18.120377986477152
0.86,12.434159083393308,0.42523990855023364,27.93036661614333,6.743538676277765,18.061880042760503
0.75,12.48708347238831,0.513440865090903,29.90631691544482,6.175691131784504,17.714394682059527
0.83,12.340698241713897,0.9825160022602102,27.335780108990463,6.503321738779929,17.380703893592404
0.64,12.605680832407526,0.24491903041050023,29.183094216352092,6.771197888430153,18.385150360109783
0.61,12.95976993164945,0.24491903041050023,29.183094216352092,7.608074658132111,18.524217786271556
0.45,13.876747452145592,0.2940248067088511,30.318901438343033,8.412886742785798,19.25360605720732
0.85,12.45975051210804,0.9825160022602102,27.93036661614333,6.157824667223966,17.663759719005547
0.73,12.233818999912298,0.513440865090903,29.90631691544482,5.754937455043642,17.261120179207886
0.89,12.282580543573198,1.415517171925746,27.93036661614333,6.170507623719116,17.274960770499554
0.7,12.31395501331516,0.513440865090903,29.90631691544482,6.204739788919766,17.31796466076682
0.98,11.32607454729973,1.8971521737493866,22.272458024839626,6.544587685225483,15.82856832045379
0.96,11.158355549373201,1.3277780694682662,22.272458024839626,5.877230893513493,15.224200459463038
0.99,12.458127984909396,3.466196957451432,22.272458024839626,8.801524968803365,16.876337359472338
