6.590473651885986328e-01,2.000000000000000000e+02
6.850277900695800781e+00,2.010000000000000000e+02
7.792552232742309570e+00,2.020000000000000000e+02
6.467968702316284180e+00,2.030000000000000000e+02
4.695317983627319336e+00,2.040000000000000000e+02
7.794876813888549805e+00,2.050000000000000000e+02
6.831387996673583984e+00,2.060000000000000000e+02
6.036373853683471680e+00,2.070000000000000000e+02
5.608044147491455078e+00,2.080000000000000000e+02
6.737533807754516602e+00,2.090000000000000000e+02
8.469474554061889648e+00,2.100000000000000000e+02
1.513957071304321289e+01,2.110000000000000000e+02
7.686614513397216797e+00,2.120000000000000000e+02
5.417518615722656250e-01,2.130000000000000000e+02
7.932760238647460938e+00,2.140000000000000000e+02
8.701277971267700195e+00,2.150000000000000000e+02
1.108677864074707031e+01,2.160000000000000000e+02
1.212560224533081055e+01,2.170000000000000000e+02
7.213331460952758789e+00,2.180000000000000000e+02
8.554845571517944336e+00,2.190000000000000000e+02
7.587169647216796875e+00,2.200000000000000000e+02
9.339467287063598633e+00,2.210000000000000000e+02
1.079712963104248047e+01,2.220000000000000000e+02
8.214091539382934570e+00,2.230000000000000000e+02
1.544479942321777344e+01,2.240000000000000000e+02
1.308312225341796875e+01,2.250000000000000000e+02
1.038828730583190918e+01,2.260000000000000000e+02
1.200908470153808594e+01,2.270000000000000000e+02
1.210608863830566406e+01,2.280000000000000000e+02
1.268947243690490723e+01,2.290000000000000000e+02
1.282125091552734375e+01,2.300000000000000000e+02
1.973933506011962891e+01,2.310000000000000000e+02
1.329284691810607910e+01,2.320000000000000000e+02
1.252764391899108887e+01,2.330000000000000000e+02
1.471638131141662598e+01,2.340000000000000000e+02
1.992365169525146484e+01,2.350000000000000000e+02
1.385035753250122070e+00,2.360000000000000000e+02
1.247890734672546387e+01,2.370000000000000000e+02
1.752867889404296875e+01,2.380000000000000000e+02
2.071421194076538086e+01,2.390000000000000000e+02
1.801778697967529297e+01,2.400000000000000000e+02
2.130416917800903320e+01,2.410000000000000000e+02
1.943354392051696777e+01,2.420000000000000000e+02
9.696686983108520508e+00,2.430000000000000000e+02
1.301055431365966797e+01,2.440000000000000000e+02
1.074447393417358398e+01,2.450000000000000000e+02
2.094356036186218262e+01,2.460000000000000000e+02
