Central Planning Mean,Smart Market Mean ,Bilateral Market Mean
-5.961223395065872e-09,0.0,0.0
1064.3169302489766,456.50472068765635,230.77055518309743
2115.4797048657383,882.8202871890817,449.132693714352
3013.505678275854,1344.74417238963,605.3485690241091
3900.435138655823,1639.207797735612,740.4366683696261
4777.982549442242,1795.243771309344,901.2262749635834
5580.311642184644,1991.984490494152,1055.0449843902209
6507.668598386615,2440.806919718543,1242.7230390631269
7164.256470733286,2652.4962075098065,1410.5007396932021
7827.086966054431,3001.664629220317,1669.0372431750895
8498.06390979541,3303.5161780134085,1740.7266215488758
8992.700432276277,3479.7751164848232,1828.256408104175
9697.005239222093,3867.3415642576074,2021.9727960093448
10317.821564610118,4248.696117518521,2232.4237963518417
10791.518849557116,4406.568934949022,2283.708283658482
11278.514631428316,4559.838737771563,2364.66489814367
11922.300211523805,4849.9220944899425,2490.6703435132226
12269.388673183885,4877.207630464351,2565.8748824355994
12963.640196036957,5229.41454715846,2741.925541089758
13510.399464228725,5361.905479790956,2879.267528985747
14009.7138930676,5457.618504018812,3041.438705055514
14547.577141046586,5971.469352171214,3264.5735873878048
14932.623931085436,6047.130557447028,3345.3665929632803
15264.620784008488,6209.742802963454,3443.402876622133
15741.113316532486,6469.263119489213,3534.393880585886
16182.821774895425,6733.406253570269,3708.6732811315496
16531.410277929866,6933.515112937319,3784.885913171525
16950.417417190918,7134.0194439948755,3902.429415860437
17490.678879757557,7464.7363208860115,4091.668917022829
17786.15134841441,7738.094088569647,4262.487843538203
18102.24627051605,7766.915996304666,4323.731368986271
18267.94712485446,7797.404346304058,4309.645577217786
18546.186127225064,7917.032480028931,4340.466521617171
18861.9845255621,7914.182438782129,4557.756342003444
19047.91685635865,8127.671728889567,4640.589834622032
19218.23688894767,8139.13104478869,4722.784629535613
19382.129436541032,8188.834518814605,4824.243288646553
19543.082493865884,8351.165710250028,4958.493610673866
19681.71264074933,8352.84266146191,4939.700303962334
19854.807368498812,8450.97513755873,4982.426347994255
19965.21455514502,8496.275715564592,5004.974412637817
20128.47746305652,8584.907305634137,5140.966496827176
20172.443969434687,8419.917904846792,5109.844895761005
20323.211512699774,8722.535270909386,5264.086203209893
20319.363797507784,8671.826683389649,5225.478424040496
20185.47686672922,8631.096727319113,5215.573950369937
20245.23240422098,8602.321012087115,5175.578371419476
20338.32490494299,8792.177160733736,5257.255060365154
20349.245176631146,8682.48455917374,5249.90860449486
20311.517765816727,8754.358390933216,5294.234544160924
20388.49942213539,8898.669147476932,5275.081534852902
20247.426478203983,8776.752130215347,5208.809816898911
20143.112718773496,8628.547029889785,5152.947976619871
20182.53234386232,8732.563837344976,5269.835926991583
20034.522997615233,8594.207918330132,5112.278364865453
19903.82820095931,8338.598302865583,5018.273428187613
19834.283250877495,8452.574217700123,5014.326824845292
19697.807011270994,8484.602962777884,5004.234006797604
19478.373856081114,8260.02103266697,4910.12001531976
19277.794533491207,8062.734956729801,4793.693985614249
18934.17486799961,7838.327820542487,4693.438997957073
18697.828939427567,7722.081800342152,4648.759347170702
18552.015070104022,7608.516671015219,4596.331594982054
18339.53136198754,7534.096599351586,4556.872160729081
18058.03087433319,7430.0568844552035,4516.92241009716
17798.826961577695,7274.042879636298,4390.285953395555
17471.98561129786,7141.704327439882,4256.846216602578
17352.191523749803,7137.950847960521,4253.711217451289
17133.311131937473,7061.634911900677,4114.23488048263
16708.285437807677,6729.174130944259,4023.4991926909042
16426.730588705435,6636.00673946592,3898.6289498067276
16163.013161973926,6523.0192077174,3801.581142898404
15853.791223493625,6336.855001811171,3695.495745762466
15418.4611786063,6107.9532099503485,3487.222124961988
15062.605385312756,6123.552482014886,3415.7776021554578
14814.910810754103,5983.312162533111,3354.9846995546477
14329.837491685881,5730.59838061218,3187.395276720035
13931.413225966427,5560.812960637762,3081.4483928849404
13496.436802457083,5341.5675669654665,2983.424647622137
13056.197707058534,5173.809689973554,2892.5342424064856
12521.278481362748,4946.5693845438145,2736.453390088021
11891.422421492454,4657.619871160277,2605.656206588832
11419.982010697182,4446.371585123212,2463.8876725201553
10754.775961547055,4089.192403689347,2306.800285538983
10226.455288506348,3962.0885246260295,2217.758762167046
9854.347020350564,3887.8462889672373,2166.887216817399
9270.727313504987,3692.9720190211083,2018.7465831031889
8918.720713091985,3583.3935267132038,1961.0512341717538
8209.413357568534,3272.850499176726,1816.3138929962408
7686.271607373739,3122.9081585620443,1714.6278511930154
7059.468263037837,2765.4778986904857,1571.9557326957863
6349.525029284271,2537.270280714438,1353.5923751589987
5725.273827952181,2253.2885751536232,1261.247096386803
5171.510497207801,2068.6386136524816,1159.1854758020097
4545.474516462976,1910.1328503411933,1048.1149367761518
4008.2502811559593,1702.7209263864788,959.9270228432393
2997.627866662653,1196.632077460672,692.3552050577578
2369.632395533448,959.8002004211012,570.9386632254879
1575.5981733869576,653.9498891318945,383.52579290325156
819.0430655549152,349.88184974185424,229.8260491579413
-4.127492537975286e-06,0.0,0.0
