agent_id,c,alpha,beta,acbar,sigma,pro,cbar,wtp_wta_max
153,0.0,25.971534691852206,1.3650503429344665,9.513031818306738,0.30745013108657343,0,9.513031818306738,123.53401794692365
154,0.0,28.090221134290097,1.7998089486653774,7.80366748235139,0.3089567301244527,0,7.80366748235139,109.60337261885971
155,0.0,20.170293018102406,1.1217382480983367,8.990641556662952,0.3106924898745726,0,8.990641556662952,90.67193730931005
156,0.0,28.136279892070007,1.9742579531737003,7.1257861331746915,0.31206821514178235,0,7.1257861331746915,100.24655654701718
157,0.0,38.403503143726766,1.4228583434859146,13.495195540562587,0.31467363735683523,0,13.495195540562587,259.1313921836014
158,0.0,26.482905772026015,1.8916661465681588,6.999888912763764,0.31602505653571256,0,6.999888912763764,92.6886992456862
159,0.0,22.491933917536503,1.5338800485179622,7.331712130706783,0.3174405384827729,0,7.331712130706783,82.45219237312885
160,0.0,25.942533041840214,1.2684965812660196,10.22570081188092,0.31941474241184376,0,10.22570081188092,132.64029059409654
161,0.0,26.134858489898498,1.3403265832294458,9.749436748067753,0.3212969973974288,0,9.749436748067753,127.40007488348346
162,0.0,26.050620586218187,1.8766723212651324,6.940641765488534,0.3226369781474797,0,6.940641765488534,90.40401262880067
163,0.0,32.466625510027676,1.7779756449265505,9.130222228485277,0.3243996857533803,0,9.130222228485277,148.2137529577809
164,0.0,26.343893945084535,1.6833153473938216,7.825002601524201,0.3259104038122315,0,7.825002601524201,103.07051932728206
165,0.0,33.472278407560594,1.485069114951656,11.269602899475231,0.3280861465542217,0,11.269602899475231,188.6096428969435
166,0.0,33.98427840448985,1.2049829968076544,14.101559314332215,0.3308086351461072,0,14.101559314332215,239.6156588378465
167,0.0,22.073088265510016,1.9215209857410724,5.743650064013507,0.3319175211513,0,5.743650064013507,63.3900474145862
168,0.0,27.4510974137252,1.0089664900613176,13.603572410049479,0.33454386692411164,0,13.603572410049479,186.71649570146636
169,0.0,35.96920459025457,1.9143039001469249,9.394852245637146,0.33635766478086365,0,9.394852245637146,168.96268125926755
170,0.0,26.836383305600844,1.6600367270780692,8.083069147764334,0.33791820592753274,0,8.083069147764334,108.46017096754
171,0.0,39.82583004832541,1.8664884353452387,10.668651702885837,0.3399779272607889,0,10.668651702885837,212.4439547819544
172,0.0,23.232089392147298,1.3001464039493773,8.934412817501384,0.3417028313248467,0,8.934412817501384,103.78253862126938
173,0.0,37.245862175014906,1.7941171127076558,10.379997468170844,0.3437068242210205,0,10.379997468170844,193.30597753824748
174,0.0,37.01045641399877,1.142723904899546,16.19396262531686,0.34683327836145283,0,16.19396262531686,299.67297395710733
175,0.0,27.619084781989457,1.8547824175462542,7.445370551476208,0.3482707035381248,0,7.445370551476208,102.8171602472745
176,0.0,32.22424062119966,1.4647005385282081,11.000282915707778,0.3503944505704895,0,11.000282915707778,177.23788178851962
177,0.0,37.807051153769514,1.8303076855677982,10.328058897387246,0.35238841605314936,0,10.328058897387246,195.23672552633198
178,0.0,26.371460656560618,1.4240183701346418,9.259522633148046,0.3541760867761615,0,9.259522633148046,122.09356840929816
179,0.0,35.14539644201987,1.1523060105051421,15.250027389257916,0.35712030199858724,0,15.250027389257916,267.9841291735654
180,0.0,31.472153235374904,1.7576449690872242,8.952932414934441,0.358848781510694,0,8.952932414934441,140.8840304343859
181,0.0,22.574889581083802,1.2599360737065695,8.958744039557256,0.36057838303217454,0,8.958744039557256,101.12132873909886
182,0.0,32.28208425996766,1.9587628139271076,8.24042707734623,0.36216930416438853,0,8.24042707734623,133.009080624505
183,0.0,27.70549948332222,1.528665675195326,9.061987827973613,0.36391883823587157,0,9.061987827973613,125.5334495428976
184,0.0,20.452276525526187,1.6602236709583131,6.15949431491985,0.3651080083574417,0,6.15949431491985,62.98784049307363
185,0.0,26.960022231142695,1.6733672319339288,8.055620343415205,0.36666325015706447,0,8.055620343415205,108.58985177205965
186,0.0,26.88343960066127,1.0113808535438102,13.29046298754001,0.3692291461021803,0,13.29046298754001,178.646679495178
187,0.0,39.74409259622656,1.198341904871914,16.582952008373038,0.3724306996790741,0,16.582952008373038,329.53719006977957
188,0.0,31.177609201647282,1.4662142972035555,10.632009680000712,0.3744833467954252,0,10.632009680000712,165.74032141559655
189,0.0,31.32334467599827,1.8731810160113946,8.361003130038055,0.3760975466956527,0,8.361003130038055,130.9472914396412
190,0.0,22.645842143636518,1.1135445188486264,10.168359576252811,0.3780606801568156,0,10.168359576252811,115.13553291177794
191,0.0,35.282428846690664,1.7381295684785125,10.149539334278588,0.38002018012660854,0,10.149539334278588,179.0501996941862
192,0.0,32.17497264334095,1.0354249744228037,15.537085466417713,0.38301981562723586,0,15.537085466417713,249.9526499196201
193,0.0,26.098587870266563,1.8410984386406293,7.087776330291279,0.3843882026099039,0,7.087776330291279,92.49047668045121
194,0.0,22.46956160110024,1.6990998042010168,6.612195924437265,0.3856647726381061,0,6.612195924437265,74.28657182134353
195,0.0,38.42596108534822,1.767371212226743,10.87093668254748,0.3877635477055744,0,10.87093668254748,208.86309496242697
196,0.0,29.708735674238156,1.2897855957541102,11.51692799641947,0.38998703975953125,0,11.51692799641947,171.07668481242965
197,0.0,38.84587203822025,1.1271381622032741,17.232080920002858,0.39331391607678184,0,17.232080920002858,334.69760518534383
