P,mean_price,min_price,max_price,25th_percentile_price,75th_percentile_price
0.01,148.65031411167624,56.21923603817726,208.65058072011254,123.96791092053317,187.03754446383786
0.02,150.88427809600586,6.193678315903286,236.67691651998285,132.24658090347125,179.30393166808392
0.03,151.27111049279912,36.2205305210167,202.6189521611878,138.938918435143,183.27821019580048
0.04,156.24211625511515,24.286448881790193,303.3438806280126,126.66351363111539,181.80411365473404
0.05,148.9687446368861,19.50512366017088,287.8536361389479,125.8952865603838,182.62182969797664
0.06,150.7328731789099,45.69502756718532,276.86334545474836,112.24859075622122,176.00792345660955
0.07,151.00170863519884,31.45825005141058,305.5002550159193,116.03161484511071,173.96017308087175
0.08,143.00754147678785,22.72535695590585,302.91206000622367,109.25250383575356,173.31775172097218
0.09,138.79048438686794,13.928310155534117,297.9748279780698,98.99135285282082,171.6400092371948
0.1,129.4833755904618,3.1974967410896706,305.5002550159193,97.03816320626508,171.84016025344974
0.11,130.21019355505712,10.24484333206783,298.04440088569163,98.53440338280392,164.85621242787056
0.12,128.49912524426932,9.352004660509616,227.4203045467707,103.76780837103516,159.41577624783716
0.13,128.55995875702277,15.422686272529301,257.6880158295221,102.83442304181588,159.34043096717193
0.14,123.31498045595836,16.086774805926197,260.58437068504884,101.5121916639824,151.5994795038361
0.15,122.44958333456667,0.9874198006354475,257.7201414177307,100.34664625732856,152.88738878449712
0.16,117.7954292566424,11.78355678938695,239.60691133143013,94.91223043394696,149.45535265807848
0.17,123.8655834689855,15.17411310359638,260.5183056089632,99.75963692370728,151.43357462048624
0.18,120.33223524833103,5.68660697193557,215.54773743343938,99.62733681066996,147.53802766287924
0.19,115.41024096615088,2.1427510721108995,243.4890465294178,90.42672353382154,140.69624084550588
0.2,112.44929689166241,5.68660697193557,222.1635798682961,83.73360172487617,143.4022162346181
0.21,115.97224751431835,13.32471264185974,227.467229087709,80.77709125044848,147.52491248462263
0.22,112.8548518271214,0.495867910275289,232.2457580028836,85.74986254187047,136.81477538576814
0.23,109.76055490064863,11.78355678938695,234.37533104844414,87.32673892948678,138.72834627589157
0.24,112.26991652076599,12.023671686448552,211.71863485937308,90.88842547318896,133.20703697204132
0.25,102.72066486086037,18.88550695152858,191.09025087497164,72.25991189016042,134.730653698959
0.26,105.85382930920116,4.0024488027272165,227.44013591019777,79.13085689936685,133.1965854332874
0.27,98.08127189552974,0.196232746507439,205.7105092612645,74.67897388799494,124.82879059460257
0.28,98.12236806665108,7.6917762055130385,195.3158440065696,74.50642291347458,124.99441715372939
0.29,102.75811477493119,13.05852444550618,209.82051376135945,78.38684254538255,127.34409343663883
0.31,100.31063412966654,7.344034823818834,189.4099407952727,74.78256879114913,125.64009517734162
0.33,97.28670674974114,3.3703689718165326,190.46753996001462,73.10687382784091,120.07318322327224
0.35,93.55673077989385,0.6747758943754234,175.31784383535353,73.29882102920097,114.77730140762634
0.36,96.14113730820536,20.518630118093043,177.4603013445918,74.6249472188245,114.26424772816199
0.3,97.0914625168528,2.29804175852611,210.69309600504585,74.78361436040123,124.33411200279748
0.37,92.85970072556105,7.438031742866368,175.31784383535353,73.38293742499047,113.07342634603965
0.38,91.78382322626412,7.720464259219021,166.53127790312243,74.61868694437851,112.80625398815383
0.39,93.23168331542716,18.960621967516246,220.95728541754926,73.22465934295224,109.22747295264175
0.4,87.76033066169607,5.296742913791654,182.683913447392,68.68031189789008,107.57206481115131
0.41,86.97785099338871,14.031660397279957,163.22673827762222,67.99599628588085,104.87414835733921
0.42,83.86732712389696,6.250997568110256,165.80782136379761,71.62899152536045,100.33355181426538
0.32,96.36135713820205,2.1184167614552285,209.82051376135945,74.06099788342635,117.77476723091439
0.44,83.25528850838874,6.612371667392443,145.38738525812772,71.52517283822682,100.2456504274115
0.34,96.87242290323626,9.158051403761121,173.82767616988565,74.30630279733121,119.99483786103129
0.45,80.31485738175702,7.586521717757512,163.22673827762222,69.10352375111637,100.21207631197045
0.47,80.74403506496859,10.264813222013307,136.48940064550726,66.75033987595538,100.38434030387172
0.46,79.59340743722413,11.789646211110199,144.07829422901358,65.13579619521971,99.78713486645881
0.5,77.13880893180512,10.248381824593013,163.22673827762222,57.66033422028397,96.71519872009583
0.53,70.63525649965882,5.514868030082254,122.79328251294436,48.99921171695823,93.10058893410599
0.49,76.0283354786304,11.789646211110199,142.33724563265787,56.72215618841534,92.88845134480789
0.57,62.493168923693936,10.12102268108093,108.73530332987119,43.940831193577424,81.84205855420467
0.51,72.23331447206466,4.118882292316268,145.1845444906229,56.8878676475715,90.77835063816251
0.52,72.48626473736968,7.672192609498192,115.53671755163865,54.90251699503037,89.67478911180646

0.56,62.16867999661038,7.602113309116448,107.63455912150323,46.98861492830953,80.631544836764
0.55,63.05193337958611,5.144587817563281,112.13893099532856,47.56593401724213,83.42928795362337
0.59,59.324346803175835,2.341675910463153,101.4814490759367,45.51374987807894,77.88290840932908
0.58,61.934758613872475,8.615949534517636,119.4874875569039,47.92245193810851,80.16837002195491
0.6,56.016692786635616,4.817106845697582,110.21721444779982,43.368066398895316,76.37724119326998
0.43,81.38265136353674,8.239777357396623,163.22673827762222,66.72785257798365,100.42145320111925
0.63,57.56068156118368,10.03368421341437,112.13893099532856,44.422851057591416,67.68768646029392
0.62,53.081573259585284,4.559469730933186,102.41347063100224,36.2542968237363,72.22636404768497
0.61,57.086401390660676,4.609898824366653,101.83581957729396,45.105336826545795,74.12366094014834
0.65,53.818799768476346,10.199784727212219,93.66302694643025,41.70437729513885,60.591772392677306
0.66,48.229811713144336,4.41327757052305,96.04775957694744,36.91152681050891,57.748191217899986
0.48,76.30520930457222,2.656054012359256,115.53671755163865,65.09045045492688,92.88845134480789
0.68,45.10333753593784,7.107917685552671,83.42928795362337,33.9569477721396,56.545450542168986
0.98,3.7618416251186497,1.7609771014164015,5.762706148820898,2.761409363267526,4.7622738869697745
0.02,160.9020349743436,74.27279118656386,224.11873767194066,142.24207085514598,183.9450781091004
0.96,8.071009864234743,8.071009864234743,8.071009864234743,8.071009864234743,8.071009864234743
0.01,146.37626620059527,56.21923603817726,201.15401501723136,121.98828378928837,188.36563453486872
0.95,5.596306796462762,1.3425423678470856,9.850071225078437,3.4694245821549234,7.7231890107706
0.69,46.03888332666576,7.6935280929716505,83.42928795362337,32.4249283643357,58.30639108833482
0.94,11.416765609619992,9.084791450811753,15.315434152969782,9.467431337945095,12.58275268902411
0.7,41.69521087285793,8.21061703726595,69.44725457999874,32.426928892188315,52.802869226170316
0.05,153.20731391658802,16.086774805926197,276.7654440260809,133.07715035743405,174.44316090391365
0.64,54.802338016834256,7.005967140790153,110.28600871734642,39.85646323787235,67.4490529756061
0.93,12.497980132383317,9.084791450811753,14.269760296501728,11.61209005032411,14.204574473169098
0.92,14.110173787981427,2.8985814938823946,21.078604379985563,14.875753843593913,16.71140304412875
0.91,16.067861745406507,13.461939551412865,21.078604379985563,14.081642828065895,16.667749021785447
0.74,37.18007728886422,4.3415121900263305,61.86721626449723,29.72319273517787,50.235148440596475
0.72,41.95032190625872,14.378057362520423,79.84648382140603,32.348868010349605,51.97828282979804
0.75,34.58206589450546,4.3415121900263305,58.832178779978776,24.007828166738292,44.1977086194958
0.9,17.62847798978011,8.020541870905106,25.36685581413142,15.261600984412905,20.99417080388524
0.67,48.19405780388027,2.655026152177698,87.9353203897311,36.296225352331994,58.29721917737804
0.86,22.973765592179898,14.872623912896678,35.32138015303715,16.56147397177246,27.74971486031233
0.85,23.531889800379304,5.438268447719537,39.27260678508487,18.80866632971094,28.55211225869776
0.89,16.723095889387764,2.458047138806368,26.356292029528724,14.550358840523412,22.218765850536712
0.76,33.42787756512324,1.3471566504073251,58.43909423157643,27.093951786869763,40.88172602938137
0.81,28.147416353808584,6.465216130013905,44.922685025479566,23.002076562592766,36.67018265688157
0.87,20.721867681944847,2.849781344050458,34.74063060680395,16.46542018661363,26.724382694246398
0.77,32.23507139300711,0.10618604986565872,57.45274299373466,25.202041722861885,40.04315637393893
0.83,25.424621397829487,2.4881988744800645,39.27260678508487,20.502492527399465,31.231322771297187
0.84,25.983312243462755,5.438268447719537,39.27260678508487,23.08593802435442,28.63424655357919
