Bilateral Market Min,Bilateral Market Max
0.0,0.0
171.61575742997638,516.9336023317621
292.2832414448435,700.7899841903004
395.60662069929595,1016.7784808983956
506.0254375707377,1051.7759193970564
590.7580061707918,1150.095250187935
680.2609706883459,1556.0430463095609
822.0487698598718,1470.5794409193086
941.2474868414574,1826.082355907436
1109.224298224719,2101.7364318554837
1173.954943190416,2085.3241167825363
1366.6577804878634,2075.687277349378
1476.9155311640588,2343.6311499823096
1606.2099334284903,2620.7250668415454
1899.7842838556135,2857.72495438242
1913.2655083926911,2988.6239228597224
1991.2624143092198,3100.754443571066
2108.9617085199607,3135.25089318147
2268.3486933269523,3403.579670834206
2378.38140008556,3467.513694458168
2275.4384815831963,3589.6902548795424
2878.8319357393193,3801.927211889477
2746.4987196669936,3895.652433683161
2949.599418832353,4079.1792373507524
2975.1772458346786,4111.223341797686
3057.390844522837,4272.775086525675
3357.9233702685706,4870.449276252362
3410.2606000140113,4465.990375707188
3466.730831565721,4948.149487774055
3753.6178654873584,5006.604710375086
3732.5394456256254,5008.896627916238
3975.363363744167,5199.9859912430875
4100.684797743495,5227.076413630424
4084.6338602236283,5504.090506747023
4104.241931380748,5344.969907398812
4114.3026055788105,5617.559041359167
4333.312863448529,5428.2033532583155
4191.223677329945,5448.028820882777
4534.105559302352,5765.028390618903
4559.1363169172255,5912.611112850522
4834.074311689361,6025.136746098204
4649.239909648964,6017.520957522869
4866.711220241479,6221.522502071144
4840.253200648825,6134.7047637989235
4822.628855195711,6060.5062211028635
5231.427182402163,6392.220251637846
4973.70736957209,6425.75741811443
5145.50337728281,6707.1273929249
5228.840809455316,6347.513994955734
5264.32823588085,6544.541983744479
5058.163620601976,6441.766947825759
5323.004026132054,6512.938534982255
5010.630270939757,6345.154699015911
5086.548491898451,6408.867225747912
5138.629116244127,6687.155797965272
5190.000950362737,6811.370364708884
5305.4348894835275,6373.884334008479
5211.019604757144,6425.424901800929
5090.200428616721,6394.166095277033
5271.947751325693,6347.3544351148885
4995.88813805527,6228.795804352376
4865.729191501348,6121.876246955748
4819.3202724971925,5915.738268503796
4713.158346756623,5983.962788559125
4609.131837920977,5678.838725450667
4556.772256314616,5759.812775389772
4564.839452534601,5598.238325683116
4205.434002840935,5316.253240526028
4154.78200471725,5381.8781459340025
3982.24487749298,5249.700358630311
3952.6185216798112,5078.805746931619
3764.6082836970527,5039.166784250847
3671.3230561080927,4861.443551250442
3679.0721953284083,4713.826871739497
3516.17486965454,4546.769393703245
3389.218280103494,4436.001364275158
3286.6394989106775,4551.972599928384
3256.450598948388,4540.73978171905
3068.0829697778245,4191.7680667421955
2926.9711690994955,3941.1489910935124
3002.024410575039,3978.249842344121
2919.25611998135,3761.9778831731674
2479.994230641998,3613.3909183623473
2580.970047668903,3633.6324861871253
2286.42288862259,3334.896207488753
2148.6473151976243,3153.5263321367383
1960.5054226471548,2879.664095763015
1915.935443000708,2673.131802577962
1749.676246545292,2631.420191950703
1673.6398951513838,2438.9077780422085
1654.1830715702527,2405.0186263130017
1309.4076840602065,2358.9872270126943
1252.3280142059957,1983.3905675443239
1207.7138339540834,2064.4049704615754
1042.656826415754,1635.9847687846195
865.8453702867555,1497.0971224222449
636.2767988416163,1124.6943132884917
509.5399723461742,936.3488048360305
332.52759938708914,664.6824012467841
122.04512704903027,364.4589177591406
0.0,0.0
