3.000000000000000000e+01
3.366666666666666430e+01
3.800000000000000000e+01
3.400000000000000000e+01
3.133333333333333570e+01
3.600000000000000000e+01
4.066666666666666430e+01
3.066666666666666430e+01
3.200000000000000000e+01
2.766666666666666785e+01
3.033333333333333570e+01
2.466666666666666785e+01
3.066666666666666430e+01
2.733333333333333215e+01
2.800000000000000355e+01
3.033333333333333570e+01
2.200000000000000000e+01
2.833333333333333215e+01
3.233333333333332860e+01
3.866666666666666430e+01
2.500000000000000000e+01
2.866666666666666785e+01
3.466666666666667140e+01
3.766666666666666430e+01
2.633333333333333215e+01
3.533333333333333570e+01
3.666666666666666430e+01
3.066666666666666430e+01
4.000000000000000000e+01
2.500000000000000000e+01
2.833333333333333215e+01
3.133333333333333570e+01
2.899999999999999645e+01
3.766666666666666430e+01
4.000000000000000000e+01
2.899999999999999645e+01
2.800000000000000355e+01
3.033333333333333570e+01
2.600000000000000000e+01
3.266666666666666430e+01
3.466666666666667140e+01
3.366666666666666430e+01
2.933333333333333215e+01
3.300000000000000000e+01
2.866666666666666785e+01
3.266666666666666430e+01
3.966666666666666430e+01
3.433333333333333570e+01
3.500000000000000000e+01
2.266666666666666430e+01
2.733333333333333215e+01
3.066666666666666430e+01
3.300000000000000000e+01
3.966666666666666430e+01
3.133333333333333570e+01
2.266666666666666430e+01
2.899999999999999645e+01
2.966666666666666785e+01
3.066666666666666430e+01
3.500000000000000000e+01
3.333333333333332860e+01
3.033333333333333570e+01
3.533333333333333570e+01
3.100000000000000000e+01
3.433333333333333570e+01
2.800000000000000355e+01
3.233333333333332860e+01
1.933333333333333215e+01
3.966666666666666430e+01
3.366666666666666430e+01
2.866666666666666785e+01
3.433333333333333570e+01
3.000000000000000000e+01
4.000000000000000000e+01
3.666666666666666430e+01
3.366666666666666430e+01
3.466666666666667140e+01
3.633333333333333570e+01
3.766666666666666430e+01
3.900000000000000000e+01
3.466666666666667140e+01
3.100000000000000000e+01
3.300000000000000000e+01
3.400000000000000000e+01
4.066666666666666430e+01
3.533333333333333570e+01
2.700000000000000000e+01
3.266666666666666430e+01
3.466666666666667140e+01
3.233333333333332860e+01
2.933333333333333215e+01
3.800000000000000000e+01
3.733333333333333570e+01
3.000000000000000000e+01
3.533333333333333570e+01
3.733333333333333570e+01
2.533333333333333570e+01
